cpv;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12590;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cri;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4786;0;0;0;0;0;0;0;0;0;0;0;0;0
cub;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49360;0;0;0;826;0;0;0;0;0;0;0;0;0;0;0
cyp;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0
deu;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;0;0;0;0;0;0
dji;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;856;2043;0;423;0;0;0;0;0;0;0;0
dom;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;1254;0;0;0;16;0;0;0;0;0;0;0;0;0
dza;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;365;0;0;0;0;0;0;0;0;0;0;0
ecu;epidemic_affected_annual_number;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;15470;200;0;0;3399;0;0;24;0;100200;0;100;0;0;0;0;0;0
egy;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0
esp;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;753;1;0;0;0;0;0;0
eth;epidemic_affected_annual_number;4500;0;0;0;0;0;0;0;0;25160;50990;0;0;0;5916;0;0;48700;0;0;0;0;0;0;0;0;0;0;285;7455;8595;12;0;0;1038;33200;0;3154
fra;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0
fsm;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3450;0;0;0;0;0;0;0;0
gab;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;20;0;60;0;0;0;0;60;0;0;101;0;0;17900;0
gbr;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;42;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;4;0;0;0;0;0;0
gha;epidemic_affected_annual_number;0;0;0;0;0;0;6558;0;0;0;0;0;0;1603;0;0;0;153;19;0;20;0;0;0;0;4168;185;1613;1220;0;1153;0;0;0;2288;0;0;0
gin;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;24310;0;0;0;0;135;512;155;146;67;1192;1956;427;2500;0
gmb;epidemic_affected_annual_number;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;913;0;0;137;0;0;0;0;0;0;0;0
gnb;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6068;0;0;0;0;0;0;8826;0;27930;23080;0;2573;0;0;0;0;202;25510;0;0;14220
gnq;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;961;0;0;0;0
gtm;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;26980;206;0;0;3402;0;0;1362;0;0;0;2043;0;0;0;0;0;0
hkg;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1755;0;0;0;0;0;0
hnd;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16000;0;0;2469;0;0;0;4538;0;0;0;0;0;0
hti;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0
idn;epidemic_affected_annual_number;0;0;0;0;0;0;30060;163;0;0;0;239;120;4105;0;500800;0;0;0;50;15290;0;0;0;0;5490;197;34110;4701;1744;0;776;0;59070;329;0;35610;0
ind;epidemic_affected_annual_number;0;0;0;0;0;0;9091;3206;215;1040;0;118;0;31510;8443;11860;90;3911;200;18150;185;0;0;5203;0;8777;970;16040;79780;2093;58980;5333;2185;0;156500;0;0;0
irl;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1376;0;1;0;0;0;0;0;0
irn;epidemic_affected_annual_number;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0
irq;epidemic_affected_annual_number;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;0;2;0;0;4720;903
isr;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;0
ita;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0
jam;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;0;0
jor;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jpn;epidemic_affected_annual_number;0;0;0;0;0;0;75;2000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0
kaz;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;166;114;0;0;0;0;0;0;0;0
ken;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;0;0;6501000;0;0;34270;1052;331400;771;783;0;0;149;1698;771;0;43
kgz;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;458;0;0;0;0;0;0;0;0;0;0
khm;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380400;0;0;0;0;230;15560;930;0;0;0;0;7;0;4368;17180;0
kir;epidemic_affected_annual_number;0;0;0;0;0;0;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kor;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;39540;0;3;0;0;0;0;0;0
kwt;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
lao;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2063;0;0;0;0;143;0;8500;278;0;0;0;0;9729;0;0;0;2;0;0;0;0
lbr;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;2353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;56;0;572;39;125;0;661;19420;0;703;0;0;0
lka;epidemic_affected_annual_number;0;0;0;0;0;0;728;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;1731;0;5937;115;0;0;0;0;0;0;0;0
lso;epidemic_affected_annual_number;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1890;1862;0;0;0;0;0;0;0;0
lva;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0
mac;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mda;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1647;0;0;0;0;0;0;0;0;0
mdg;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19210;0;0;22650;0;0;0;0;0;540
mdv;epidemic_affected_annual_number;0;0;0;0;0;0;0;11480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mex;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5052;0;0;0;6541;0;0;0;0;0;0;0;0;0;0;0;0;0
mhl;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;0;0;0;0;0
mkd;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
mli;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;110;0;4565;0;0;5524;0;0;507;206;0;0;0;0;0;0;0;2553;10760;0;0;0;0;315;1322;0;211;160;0;0
mmr;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
mng;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;9;0;0;0;0;0;3151
moz;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;210;0;0;5868;0;0;0;0;0;0;4694;0;226300;0;0;0;0;27840;2809;0;18590;618;2045;24290;0;0;5719;7625;373
mrt;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;213;613;0;0;0;0;0;0;0;46;0;350;0;0;0;0;0;0;2640;0;0;0
mus;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2553;0;0;0
mwi;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479;0;0;0;0;0;0;0;632;0;0;3406;41400;989;0;0;0;872;0;0
mys;epidemic_affected_annual_number;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;4013;0;0;0;0;5420;21780;265;0;992;0;5;0;0;0;0;56;0
nam;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;72;12230;0;0;0;0;57;257;0
ncl;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;0;0;0;0;0
ner;epidemic_affected_annual_number;2996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1971;0;92990;0;0;0;66710;11360;2418;0;790;1341;48640;3622;2056;20290;431;846;0;2978
nga;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2473;650;0;70;60;18890;100;0;0;0;48120;0;250;3493;1354;3180;4158;0;2069;24590;0;200;244
nic;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;0;0;0;13420;0;0;3363;0;0;0;0;0;0;0;0;0;0
niu;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;0;0;0;0;0;0;0;0;0
nld;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0
npl;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;1475;0;0;0;0;0;0;0;3950;46680;50640;0;0;898;815;1448;485;1094;911;268;32;0;0;0;0;0;0
nzl;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
pak;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;367;5000;35;0;102;153;0;0;0
pan;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;57;0;0;2125;0;0;0;0;0;0;173;0;0;0;0;0;0
per;epidemic_affected_annual_number;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;230;0;0;293100;690;0;0;0;0;175;33780;0;0;0;0;0;0;0;0;0;0
phl;epidemic_affected_annual_number;0;0;0;0;0;0;756;17;0;0;0;0;0;0;0;0;0;0;0;221;0;70;0;0;0;1703;0;11200;412;665;0;14;0;130;0;0;0;0
png;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;1395;2357;0;0;0;0;0;0
prk;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;3004;0;0
pry;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100000;0;1861
pse;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reu;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157000;0;0;0
rou;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527;0;0;4743;0;0;1;0;0;0;0;0;0
