geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
sen;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;0;0;0;2;0;0;0;0
shn;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slb;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;101;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sle;storm_deaths_annual_number;0;0;0;0;0;1;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0
slv;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;475;0;1;0;0;0;0;69;0;0;0
som;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
svk;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
svn;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
swe;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;7;0;0;0
swz;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
syc;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
syr;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;5;0;0;0;0
tca;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
tcd;storm_deaths_annual_number;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0
tha;storm_deaths_annual_number;0;0;0;0;0;0;0;0;50;0;0;55;0;0;0;0;0;0;0;458;36;38;6;4;19;27;9;198;0;0;2;0;1;0;14;10;0;0;0
tjk;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tkl;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tls;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ton;storm_deaths_annual_number;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tto;storm_deaths_annual_number;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
tur;storm_deaths_annual_number;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;0;0;0;0;0;0;0;14;0;25;0;0;0;0
tuv;storm_deaths_annual_number;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
twn;storm_deaths_annual_number;0;0;0;0;0;0;0;61;0;0;0;26;0;82;0;0;65;61;0;13;5;33;8;0;45;0;65;44;13;0;103;195;8;3;79;17;3;18;47
tza;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uga;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ukr;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;10;0;0;0;0;0;0;0;0
ury;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;7;0;0;0
usa;storm_deaths_annual_number;37;158;256;50;352;102;0;91;215;186;12;30;503;132;1117;363;1;151;27;108;162;87;95;291;165;150;287;180;203;227;105;82;189;151;215;1882;93;245;261
ussr;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vct;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
ven;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
vgb;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vir;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;3;0;0;0;0;0;0;0;0;0
vnm;storm_deaths_annual_number;0;112;0;100;0;0;0;0;0;0;308;0;70;734;155;798;435;123;157;959;102;297;31;206;30;16;789;3692;368;10;23;53;0;0;70;116;401;96;254
vut;storm_deaths_annual_number;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;9;0;48;0;0;0;0;2;4;0;0;0;0;0;32;0;2;0;0;2;0;0;0;0
wlf;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wsm;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0
yem;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0
zaf;storm_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;10;64;0;0;0;0;0;2;0;0;7;2;0;0;0;18;26;1;14;23;0;0;0;0;0;5
zwe;storm_deaths_annual_number;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
