dnk;subsistence_incomes_per_person;;;;;;;;;;;;2.094;2.127;2.25;2.281;2.316;2.4419999999999997;2.484;2.57;2.655;2.659;2.705;2.7510000000000003;2.798;2.846;2.895;2.9;2.905;2.91;2.915;2.92;2.925;2.93;2.935;2.94;2.945;2.95;2.955;2.96;2.965;2.97;2.975;2.98;2.985;2.99;2.995;3.0;3.0060000000000002;3.011;3.016;3.0210000000000004;3.0260000000000002;3.031;3.036;3.0410000000000004;3.0469999999999997;3.1630000000000003;3.182;3.141;3.194;3.1830000000000003;3.193;3.2569999999999997;3.28;3.2039999999999997;3.2239999999999998;3.2;3.2910000000000004;3.253;3.404;3.359;3.341;3.405;3.406;3.4219999999999997;3.508;3.477;3.466;3.639;3.77;3.835;3.884;3.8360000000000003;4.002;4.204;4.399;4.1419999999999995;4.249;4.228;4.207;4.617;4.305;4.325;4.246;4.48;4.3919999999999995;4.413;4.498;4.734;4.648;4.76;4.727;4.685;4.724;4.952;5.12;5.101;5.348;5.277;5.386;5.433;5.4879999999999995;5.278;5.43;5.557;5.65;5.6610000000000005;5.818;5.978;5.95;5.928999999999999;6.099;6.2589999999999995;6.252999999999999;6.289;6.622000000000001;6.715;6.836;6.926;7.011;7.319;7.502000000000001;7.584;7.611000000000001;7.84;8.022;8.266;8.376;8.785;8.891;8.957;9.119;9.357999999999999;9.547;9.802999999999999;9.985;10.41;10.3;10.58;11.14;10.25;10.57;9.837;9.42;10.53;10.9;10.46;11.41;12.5;12.43;12.04;12.66;12.84;13.21;14.03;14.78;14.85;14.34;14.7;15.03;15.26;15.55;15.83;16.12;16.78;14.35;12.84;13.01;14.3;15.63;14.3;16.33;17.08;17.38;18.43;19.73;19.74;19.82;20.8;21.06;21.15;21.31;22.84;23.25;24.84;25.37;26.85;28.14;28.13;30.57;31.75;32.39;33.24;34.44;36.51;37.01;37.79;39.6;40.85;40.33;40.01;42.54;43.16;43.72;45.21;45.02;44.69;46.14;47.39;49.56;51.74;53.62;53.78;54.45;54.64;55.28;55.93;56.92;56.76;59.78;61.37;62.84;64.67;65.92;67.47;69.75;70.1;70.26;70.37;71.7;73.74;76.02;77.03;75.96;71.64
dom;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9349;;;;;;;;;;;;;;;;;;;;0.9349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6839999999999997;2.9189999999999996;3.065;2.935;3.0069999999999997;3.092;3.293;3.387;3.45;3.3560000000000003;3.405;3.22;3.645;3.7569999999999997;3.88;3.2910000000000004;3.6180000000000003;3.627;3.5260000000000002;3.798;4.082;4.391;4.802;5.242000000000001;5.403;5.52;5.747000000000001;5.882000000000001;5.876;5.985;6.2;6.307;6.274;6.406000000000001;6.2829999999999995;5.992999999999999;6.041;6.359;6.27;6.925;6.465;6.392;6.676;6.694;6.867999999999999;7.058;7.44;7.926;8.367;8.892999999999999;9.54;9.732000000000001;10.01;10.13;10.61;11.34;12.38;13.23;13.73;14.01
dza;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.68;;;;;;;;;;;;;;;;;;;;1.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7910000000000004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.327000000000001;5.257999999999999;5.371;5.343;5.609;5.641;6.062;6.61;6.71;7.782;8.151;7.024;5.593999999999999;6.9;7.0489999999999995;7.297999999999999;6.734;7.121;7.718999999999999;8.219;8.78;7.806;9.173;9.199;9.476;9.844;10.18;10.77;11.78;12.46;12.3;12.22;12.6;12.84;13.13;13.39;12.89;12.46;11.88;11.97;11.5;11.1;11.02;10.53;10.2;10.38;10.58;10.52;10.89;11.07;11.18;11.31;11.6;12.23;12.7;13.18;13.09;13.25;13.54;13.61
ecu;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.38;;;;;;;;;;;;;;;;;;;;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.001;5.2139999999999995;5.086;5.229;5.745;5.667999999999999;5.55;6.053999999999999;6.5360000000000005;7.23;7.155;7.162999999999999;7.056;7.724;7.683;8.087;8.079;8.152999999999999;8.291;8.3;8.503;8.799;8.762;8.961;8.921;9.27;9.865;9.826;10.04;10.29;10.53;10.94;11.23;11.58;12.65;13.01;13.3;14.18;14.65;15.23;15.61;15.88;16.08;15.82;15.08;15.28;15.52;15.56;14.21;15.33;14.97;15.01;15.44;15.58;15.59;15.94;16.09;16.08;16.29;16.05;14.63;12.32;12.75;12.66;12.96;13.84;14.33;14.65;14.74;15.59;15.43
egy;subsistence_incomes_per_person;;;;;;;;;;1.642;;1.642;;;;;;1.642;;;;;;;;;;;;;;;;;;1.642;;;;;;;;;;;;;;;;;;;;1.642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2430000000000003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1460000000000004;3.127;3.111;3.092;3.074;3.0580000000000003;3.128;3.199;3.273;3.3489999999999998;3.428;3.5639999999999996;3.713;3.873;4.032;4.195;4.121;3.98;3.9610000000000003;4.1530000000000005;4.336;4.436;4.439;4.475;4.551;4.912;5.553999999999999;6.109;6.375;6.672000000000001;7.154;7.175;7.684;8.027000000000001;8.261000000000001;8.542;8.505;8.521;8.677;8.737;8.72;8.231;8.322000000000001;8.277000000000001;8.425;8.63;8.866;9.152000000000001;9.466000000000001;9.831;10.15;10.3;10.43;10.56;10.79;11.07;11.61;12.05;12.64;12.97
eri;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.281;;;;;;;;;;;;;;;;;;;;1.281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7053;0.7133;0.7214;0.7501;0.7373;0.7632;0.7744;0.7547;0.7653;0.7714;0.7957;0.8186;0.8355;0.9275;0.9537;0.9894;1.0070000000000001;1.028;1.024;1.0390000000000001;1.075;1.097;1.128;1.139;1.127;1.102;1.104;1.109;1.079;1.1340000000000001;1.172;1.165;1.151;1.176;1.127;1.036;1.078;1.143;1.124;1.101;1.045;1.1540000000000001;1.278;1.445;1.743;1.7690000000000001;1.899;2.003;1.985;1.925;1.626;1.7;1.6780000000000002;1.565;1.5230000000000001;1.5019999999999998;1.395;1.369;1.197;1.203
esp;subsistence_incomes_per_person;;;;;;;;;;;3.1489999999999996;3.0980000000000003;3.082;3.0269999999999997;3.014;2.989;2.904;2.878;2.8560000000000003;2.835;2.8339999999999996;2.823;2.889;2.955;3.023;3.093;3.1;3.1069999999999998;3.114;3.122;3.1289999999999996;3.136;3.1430000000000002;3.15;3.157;3.165;3.1719999999999997;3.179;3.1860000000000004;3.194;3.201;3.208;3.215;3.2230000000000003;3.23;3.238;3.245;3.252;3.26;3.267;3.275;3.282;3.29;3.2969999999999997;3.305;3.312;3.32;3.327;3.335;3.342;3.35;3.3569999999999998;3.365;3.373;3.38;3.388;3.3960000000000004;3.403;3.411;3.4189999999999996;3.427;3.4339999999999997;3.4419999999999997;3.45;3.458;3.466;3.4730000000000003;3.4810000000000003;3.489;3.497;3.505;3.513;3.5210000000000004;3.529;3.537;3.545;3.58;3.722;3.733;3.781;3.951;3.823;3.719;3.7889999999999997;3.943;4.062;4.102;4.1160000000000005;4.197;4.186;4.043;4.24;4.216;3.7769999999999997;3.883;3.967;4.266;4.841;5.25;4.794;4.917;4.993;5.483;5.317;4.996;5.409;5.518;5.559;5.654;5.638;5.459;5.312;5.21;5.394;5.358;5.337000000000001;5.435;5.816;5.587000000000001;5.625;5.551;5.086;5.32;5.705;5.771;5.87;6.247000000000001;6.024;6.01;5.949;5.841;6.084;6.232;6.432;6.499;6.228;6.629;6.535;6.755;6.617999999999999;6.681;6.945;6.814;6.721;6.718;7.155;7.271;7.505;7.525;7.66;8.052999999999999;7.943;8.544;8.492;9.001;8.611;8.311;8.411;8.17;8.399;8.488;6.5360000000000005;5.941;5.882999999999999;6.292000000000001;6.837000000000001;6.67;6.9879999999999995;7.189;7.465;6.906000000000001;7.16;7.222;7.183;7.081;7.194;7.843;8.408;8.307;8.859;9.13;9.786;10.01;10.35;10.02;10.09;11.29;12.49;13.64;14.84;15.65;16.63;17.53;18.36;19.82;20.77;21.75;23.33;25.18;26.78;27.43;28.26;29.03;29.65;29.8;30.24;30.19;30.54;31.15;31.45;31.95;32.86;34.57;36.3;38.06;39.62;40.51;40.8;40.3;41.19;42.26;43.22;44.84;46.78;48.87;51.34;53.12;54.46;56.06;57.8;59.8;61.18;62.34;61.75;58.8
est;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9880000000000002;;;;;;;;;;;;;;;;;;;;2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.865;;;;;;;;;;;;;;;;;;;;;;;18.23;;;;;;;;;;;;;;;;;22.78;20.63;18.08;16.96;16.96;17.98;19.04;21.25;22.55;22.71;24.66;26.43;28.53;30.2;32.93;36.52;40.24;43.21;41.65;35.85
eth;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.358;;;;;;;;;;;;;;;;;;;;1.358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7765;0.7854;0.7942;0.8259;0.8117;0.8403;0.8526;0.8309;0.8426;0.8493;0.8759999999999999;0.9012;0.9199;1.021;1.05;1.089;1.109;1.1320000000000001;1.127;1.1440000000000001;1.1840000000000002;1.208;1.242;1.254;1.24;1.214;1.216;1.2209999999999999;1.188;1.248;1.29;1.2819999999999998;1.2670000000000001;1.295;1.2409999999999999;1.14;1.187;1.258;1.238;1.212;1.151;1.074;0.924;1.014;1.0090000000000001;1.034;1.125;1.131;1.056;1.09;1.124;1.179;1.162;1.093;1.205;1.296;1.4080000000000001;1.534;1.662;1.781
fin;subsistence_incomes_per_person;;;;;;;;;;;2.072;1.848;1.879;1.995;2.024;2.057;2.176;2.128;2.036;2.184;2.1830000000000003;2.169;2.156;2.142;2.128;2.261;2.263;2.2640000000000002;2.265;2.267;2.2680000000000002;2.27;2.271;2.273;2.274;2.276;2.279;2.283;2.287;2.291;2.295;2.299;2.303;2.307;2.311;2.314;2.318;2.322;2.326;2.33;2.334;2.338;2.342;2.346;2.35;2.354;2.366;2.378;2.39;2.403;2.415;2.428;2.44;2.4530000000000003;2.465;2.478;2.491;2.503;2.516;2.529;2.542;2.555;2.568;2.582;2.595;2.608;2.622;2.635;2.6489999999999996;2.662;2.676;2.69;2.7039999999999997;2.718;2.7310000000000003;2.7460000000000004;2.76;2.7739999999999996;2.7880000000000003;2.803;2.8169999999999997;2.832;2.846;2.861;2.8760000000000003;2.891;2.887;2.701;2.886;2.9189999999999996;2.8680000000000003;2.888;2.67;3.0239999999999996;3.32;3.435;3.3960000000000004;3.451;3.597;3.6289999999999996;3.65;3.795;3.6510000000000002;3.535;3.5189999999999997;3.4810000000000003;3.346;3.625;3.707;3.675;3.7110000000000003;3.844;3.844;3.925;3.998;4.162;4.07;3.858;4.041;4.218;4.498;4.732;4.895;5.0280000000000005;4.843;5.029;4.931;4.796;5.081;5.2170000000000005;5.25;5.4079999999999995;5.529;5.5120000000000005;5.678999999999999;5.746;5.845;6.095;6.362;6.03;5.671;5.706;4.765;4.129;4.998;5.562;5.68;6.202999999999999;6.591;6.702999999999999;7.017;7.209;7.707000000000001;8.16;8.187999999999999;8.033999999999999;7.778;7.685;8.142999999999999;9.007;9.321;9.882;10.37;10.82;10.27;9.706;10.01;10.03;11.14;11.11;10.4;11.1;11.2;11.93;12.49;12.82;13.78;14.09;14.02;15.07;15.66;15.96;16.55;16.5;17.34;18.78;20.07;20.55;21.08;22.02;23.12;23.58;23.95;24.39;26.76;28.86;29.43;31.49;33.41;34.24;34.48;34.23;34.22;34.84;37.17;39.03;39.59;40.64;41.49;42.52;43.77;44.67;46.36;48.49;51.07;50.84;47.33;45.28;44.51;46.06;47.48;49.13;52.03;54.83;56.83;59.59;61.02;61.85;62.83;65.03;66.82;69.48;72.59;73.11;67.11
fji;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.035;;;;;;;;;;;;;;;;;;;;1.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.466;4.468;4.4719999999999995;4.598;4.671;4.414;4.3;4.7589999999999995;5.023;5.045;5.568;5.827999999999999;6.135;6.709;6.747000000000001;6.652;6.709;6.979;6.982;7.684;7.4;7.681;7.037999999999999;6.5920000000000005;6.994;6.569;7.013;6.524;6.579;7.056;;;7.479;7.57;7.85;7.95;8.246;7.99;8.027000000000001;8.667;8.457;8.566;8.782;8.814;9.224;9.23;9.318999999999999;9.193999999999999;9.107999999999999;8.807
flk;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.24;;;;
fra;subsistence_incomes_per_person;;;;;;;;;;2.782;2.824;2.842;2.861;2.93;2.947;2.967;3.034;3.056;3.054;3.052;3.052;3.051;3.049;3.048;3.0469999999999997;3.0460000000000003;3.0460000000000003;3.0460000000000003;3.045;3.045;3.045;3.045;3.045;3.045;3.045;3.045;3.057;3.07;3.083;3.095;3.108;3.1210000000000004;3.134;3.147;3.16;3.173;3.1860000000000004;3.2;3.213;3.2260000000000004;3.24;3.253;3.267;3.28;3.2939999999999996;3.307;3.52;3.265;3.255;3.181;3.205;3.305;3.3280000000000003;3.1239999999999997;3.301;3.242;3.22;3.4560000000000004;3.4539999999999997;3.4139999999999997;3.594;3.6639999999999997;3.71;3.792;3.734;4.02;3.908;3.8339999999999996;3.98;4.1;4.25;4.52;4.928999999999999;3.8489999999999998;3.842;4.037;3.97;4.494;5.0;5.611000000000001;5.92;6.15;5.942;5.5489999999999995;5.565;5.93;6.06;6.282;6.4639999999999995;6.582000000000001;6.474;6.752000000000001;6.657;7.124;6.695;6.474;6.787000000000001;7.1610000000000005;7.077000000000001;7.386;7.25;7.1739999999999995;7.157;6.769;6.712999999999999;7.131;7.603;7.877000000000001;7.55;7.167999999999999;6.971;6.895;6.966;7.142;7.178999999999999;7.457999999999999;7.555;7.73;7.452999999999999;8.195;8.044;8.315;8.09;8.584;8.904;9.036;8.605;8.514;8.812000000000001;9.001;9.245;9.13;9.882;9.863;10.19;9.719;10.69;11.56;11.44;9.576;8.417;9.631;9.526;8.149;8.972000000000001;9.568999999999999;9.077;10.86;11.35;12.57;12.63;13.03;12.74;13.46;14.58;14.05;13.4;12.2;12.53;12.07;11.76;11.9;12.16;11.83;12.3;9.692;9.36;9.408;9.369;7.162999999999999;8.797;11.73;12.34;13.81;14.53;15.58;16.31;16.56;16.87;17.59;18.42;19.27;20.27;20.69;21.1;22.47;23.44;24.54;25.39;26.75;27.74;28.92;30.01;31.02;32.9;34.44;35.71;36.93;38.59;39.48;39.14;40.59;41.66;42.82;44.08;44.59;44.93;45.91;46.63;47.12;47.82;48.72;49.58;51.59;53.04;54.12;54.49;55.13;54.24;55.08;56.05;56.4;57.39;59.12;60.72;62.8;63.56;63.69;63.7;64.71;65.01;66.14;67.25;67.1;65.3
fro;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.61;;;;
fsm;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.213;;;;;;;;;;;;;;;;;;;;1.213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.518;7.609;7.665;10.27;11.81;11.69;11.51;11.48;11.75;11.6;10.41;11.05;10.41;10.29;9.589;10.87;11.45;11.41;11.84;11.66;11.86;12.29;12.41;12.94;12.94;12.98;12.24;11.49;11.44;11.08;12.13;12.16;12.2;12.14;11.97;12.08;11.84;11.38;10.95;
gab;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8279;;;;;;;;;;;;;;;;;;;;0.8279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2790000000000001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.863;9.136000000000001;9.416;9.698;9.992;10.3;10.6;10.91;11.23;11.55;11.93;13.62;14.54;15.33;15.91;17.11;17.75;18.33;18.61;19.87;21.25;22.98;25.0;26.87;36.51;42.39;56.0;47.69;35.27;34.5;34.42;35.18;33.14;34.01;35.51;33.66;32.39;26.02;28.47;29.96;30.58;31.5;29.65;29.97;30.25;30.93;31.27;32.29;32.66;29.12;27.99;28.04;27.46;27.65;27.56;27.94;27.58;28.33;28.67;27.86
gbg;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.01;;;;;;;;;;;;;;;;;;;;2.0780000000000003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.26;;;;;42.42;;;;;49.91;;;;;66.54;;;;;74.86;;;;;83.18;;;;;99.81;;;;105.1;106.5;;;
gbm;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.853;7.78;7.9110000000000005;7.761;7.7410000000000005;7.903;8.096;8.179;7.778;7.885;8.061;8.232000000000001;8.325;8.602;8.613;9.245;9.413;9.477;9.544;8.514;7.9510000000000005;7.761;8.106;8.321;8.603;8.994;8.629;9.292;9.365;9.621;9.512;8.982999999999999;9.0;9.226;9.802999999999999;10.14;10.55;10.87;10.96;10.95;11.99;13.08;13.35;13.54;12.95;12.34;11.79;11.55;11.79;12.16;12.13;12.45;12.4;12.84;13.32;13.76;13.86;14.02;13.93;14.4;15.11;15.48;15.5;15.99;16.73;17.05;17.28;17.57;18.2;18.45;18.82;19.13;19.74;21.02;20.73;20.71;21.18;21.65;22.43;23.02;22.61;22.29;22.65;23.43;23.99;24.6;29.52;31.97;35.23;37.09;38.07;38.12;38.05;38.66;39.82;41.13;43.88;47.21;53.1;59.83;62.45;65.21;68.41;72.07;75.13;78.84;81.93;86.94;;
gbr;subsistence_incomes_per_person;1.8940000000000001;2.041;2.241;2.365;2.455;2.838;2.975;3.2119999999999997;2.9;2.883;2.892;3.1830000000000003;3.2760000000000002;3.1439999999999997;3.113;3.0780000000000003;3.739;3.9819999999999998;4.287;4.599;4.6160000000000005;4.789;4.968999999999999;5.055;5.141;5.535;5.5760000000000005;5.617000000000001;5.6579999999999995;5.7;5.742000000000001;5.785;5.827999999999999;5.871;5.914;5.957999999999999;6.002000000000001;6.01;6.018;6.026;6.0329999999999995;6.041;6.0489999999999995;6.057;6.065;6.0729999999999995;6.081;6.0889999999999995;6.096;6.104;6.112;6.12;6.127999999999999;6.136;6.144;6.152;6.16;6.167999999999999;6.176;6.184;6.192;6.2;6.207999999999999;6.216;6.224;6.233;6.428999999999999;6.277;6.254;6.419;6.671;6.822;6.642;6.909;7.138999999999999;6.841;6.609;6.379;6.412999999999999;6.711;6.977;7.35;7.417000000000001;7.587999999999999;7.767;7.728;8.097999999999999;8.166;8.383;8.507;8.373;8.859;8.917;8.836;8.958;9.054;9.193999999999999;9.148;9.117;9.257;9.43;9.465;9.26;9.44;9.388;9.847000000000001;10.28;10.24;10.38;10.45;10.6;10.59;10.57;10.5;10.35;10.73;11.01;11.24;11.24;11.18;11.03;11.11;11.46;11.88;12.42;12.37;12.27;11.87;11.76;12.43;12.71;13.11;13.16;13.67;14.1;13.86;13.74;13.97;13.7;13.67;13.95;14.29;14.44;13.73;13.92;14.23;14.53;14.7;15.19;15.21;16.32;16.62;16.73;16.85;15.03;14.04;13.7;14.31;14.69;15.19;15.88;15.23;16.4;16.53;16.99;16.79;15.86;15.89;16.29;17.31;17.9;18.63;19.19;19.34;19.33;21.16;23.09;23.58;23.9;22.86;21.78;20.82;20.38;20.82;21.47;21.42;21.99;21.88;22.67;23.52;24.28;24.47;24.74;24.59;25.43;26.68;27.34;27.36;28.24;29.53;30.1;30.51;31.02;32.13;32.57;33.23;33.77;34.86;37.11;36.6;36.56;37.39;38.22;39.59;40.64;39.91;39.34;39.98;41.37;42.35;43.72;45.5;47.51;49.72;50.66;50.71;49.87;49.79;50.81;52.89;54.2;55.55;57.18;58.71;60.24;62.82;63.55;64.65;66.24;68.2;69.25;70.82;72.17;72.1;68.08
geo;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.253;;;;;;;;;;;;;;;;;;;;1.2790000000000001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8510000000000004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.946000000000001;6.32;6.644;6.874;7.136;7.925;8.048;8.204;8.662;9.35;9.965;10.5;11.15;11.91;12.7;13.19;13.78;13.95;14.43;15.08;15.68;14.25;14.29;14.95;13.81;11.79;9.382;5.247999999999999;3.782;3.458;3.614;4.082;4.574;4.772;4.965;5.115;5.422999999999999;5.784;6.494;6.946000000000001;7.686;8.255;9.288;9.53;9.142000000000001
gha;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1079999999999999;;;;;;;;;;;;;;;;;;;;1.1079999999999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.068;2.09;1.9980000000000002;2.2159999999999997;2.4290000000000003;2.2119999999999997;2.279;2.289;2.189;2.436;2.541;2.559;2.61;2.6260000000000003;2.6069999999999998;2.568;2.497;2.469;2.431;2.443;2.625;2.748;2.5839999999999996;2.576;2.682;2.299;2.171;2.178;2.323;2.231;2.133;2.106;1.921;1.72;1.77;1.804;1.8230000000000002;1.857;1.9080000000000001;1.95;1.96;2.0069999999999997;2.029;2.066;2.074;2.108;2.16;2.204;2.259;2.3080000000000003;2.3409999999999997;2.387;2.439;2.508;2.591;2.6860000000000004;2.7880000000000003;2.873;3.005;3.033
gib;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.33;;;;
gin;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8245;;;;;;;;;;;;;;;;;;;;0.8245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.055;1.101;1.119;1.143;1.192;1.213;1.24;1.264;1.28;1.331;1.3630000000000002;1.4269999999999998;1.505;1.3980000000000001;1.462;1.5330000000000001;1.536;1.554;1.571;1.5859999999999999;1.609;1.626;1.626;1.6640000000000001;1.745;1.781;1.916;1.9180000000000001;1.9280000000000002;1.892;1.916;1.886;1.88;1.861;1.827;1.771;1.757;1.767;1.824;1.85;1.83;1.749;1.742;1.775;1.788;1.81;1.839;1.9069999999999998;1.9680000000000002;1.995;1.9880000000000002;2.05;2.074;2.049;2.056;2.075;2.059;2.03;2.063;1.993
glp;subsistence_incomes_per_person;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.669;;;;;;;;;;;;;;;;;;;;1.669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0789999999999997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.321000000000001;;;;;;;;;;;;;;;;;;;;;;;8.546;;;;;;;;;;;;;;;;;7.699;;;;;;;;;;;14.69;15.32;14.94;16.26;17.08;;;;
