geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
gnb;mean_years_in_school_women_35_to_44_years;0.29;0.3;0.31;0.33;0.34;0.35;0.36;0.37;0.39;0.4;0.42;0.43;0.45;0.46;0.48;0.5;0.51;0.53;0.55;0.57;0.59;0.62;0.64;0.66;0.69;0.71;0.74;0.77;0.8;0.83;0.86;0.89;0.92;0.96;0.99;1.03;1.06;1.1;1.14;1.18;1.22;1.26;1.3;1.35;1.39;1.44
gnq;mean_years_in_school_women_35_to_44_years;1.72;1.77;1.83;1.88;1.94;2.0;2.07;2.13;2.2;2.26;2.33;2.4;2.48;2.55;2.63;2.71;2.79;2.88;2.96;3.05;3.14;3.23;3.32;3.42;3.52;3.62;3.72;3.83;3.94;4.05;4.16;4.27;4.39;4.51;4.63;4.75;4.87;5.0;5.13;5.26;5.39;5.52;5.66;5.8;5.94;6.08
grc;mean_years_in_school_women_35_to_44_years;5.21;5.35;5.48;5.62;5.76;5.91;6.05;6.2;6.35;6.51;6.66;6.82;6.98;7.15;7.31;7.48;7.65;7.82;8.0;8.18;8.36;8.54;8.73;8.92;9.11;9.3;9.49;9.67;9.85;10.03;10.21;10.39;10.57;10.74;10.92;11.09;11.27;11.44;11.61;11.78;11.94;12.11;12.28;12.44;12.6;12.76
grd;mean_years_in_school_women_35_to_44_years;3.34;3.44;3.54;3.63;3.74;3.84;3.95;4.05;4.16;4.28;4.39;4.51;4.63;4.75;4.87;5.0;5.12;5.25;5.39;5.52;5.66;5.79;5.94;6.08;6.22;6.37;6.52;6.67;6.82;6.97;7.12;7.28;7.44;7.6;7.76;7.92;8.08;8.24;8.41;8.57;8.74;8.9;9.07;9.24;9.41;9.58
gtm;mean_years_in_school_women_35_to_44_years;1.59;1.64;1.69;1.74;1.8;1.85;1.91;1.97;2.03;2.09;2.15;2.22;2.28;2.35;2.42;2.49;2.57;2.64;2.72;2.8;2.88;2.96;3.04;3.13;3.22;3.31;3.4;3.49;3.58;3.68;3.78;3.88;3.99;4.1;4.2;4.32;4.43;4.55;4.66;4.78;4.91;5.03;5.16;5.29;5.42;5.56
guy;mean_years_in_school_women_35_to_44_years;3.85;3.95;4.06;4.17;4.28;4.39;4.51;4.62;4.74;4.86;4.98;5.11;5.23;5.36;5.49;5.62;5.75;5.88;6.02;6.15;6.29;6.43;6.57;6.71;6.86;7.0;7.14;7.29;7.43;7.58;7.73;7.89;8.04;8.19;8.35;8.51;8.67;8.83;8.99;9.15;9.31;9.48;9.64;9.81;9.97;10.14
hnd;mean_years_in_school_women_35_to_44_years;2.06;2.13;2.2;2.27;2.34;2.42;2.5;2.58;2.66;2.75;2.83;2.92;3.02;3.11;3.21;3.32;3.42;3.53;3.64;3.76;3.87;3.99;4.12;4.25;4.38;4.51;4.63;4.76;4.89;5.02;5.16;5.29;5.43;5.57;5.71;5.85;5.99;6.14;6.28;6.43;6.58;6.74;6.89;7.05;7.2;7.36
hrv;mean_years_in_school_women_35_to_44_years;5.05;5.17;5.3;5.43;5.57;5.7;5.84;5.97;6.11;6.26;6.4;6.54;6.69;6.83;6.98;7.13;7.28;7.43;7.58;7.73;7.88;8.03;8.18;8.33;8.48;8.63;8.78;8.93;9.08;9.24;9.39;9.55;9.7;9.86;10.02;10.18;10.34;10.5;10.66;10.82;10.98;11.14;11.3;11.46;11.62;11.78
hti;mean_years_in_school_women_35_to_44_years;1.1;1.14;1.17;1.21;1.26;1.3;1.34;1.39;1.44;1.48;1.53;1.59;1.64;1.7;1.75;1.81;1.88;1.94;2.01;2.08;2.15;2.22;2.3;2.38;2.46;2.55;2.63;2.72;2.8;2.89;2.98;3.08;3.17;3.27;3.37;3.47;3.57;3.68;3.79;3.9;4.01;4.12;4.24;4.36;4.48;4.6
hun;mean_years_in_school_women_35_to_44_years;7.21;7.36;7.5;7.65;7.79;7.94;8.09;8.23;8.38;8.53;8.67;8.82;8.96;9.11;9.25;9.39;9.53;9.67;9.81;9.95;10.09;10.22;10.36;10.49;10.62;10.75;10.9;11.05;11.2;11.35;11.5;11.65;11.8;11.95;12.1;12.25;12.4;12.55;12.7;12.85;13.0;13.14;13.29;13.43;13.58;13.72
idn;mean_years_in_school_women_35_to_44_years;2.09;2.16;2.23;2.31;2.39;2.47;2.55;2.64;2.73;2.82;2.92;3.02;3.12;3.23;3.34;3.45;3.57;3.69;3.82;3.95;4.09;4.23;4.38;4.53;4.69;4.86;5.02;5.18;5.35;5.52;5.69;5.86;6.03;6.21;6.38;6.56;6.74;6.92;7.1;7.28;7.46;7.63;7.81;7.99;8.17;8.34
ind;mean_years_in_school_women_35_to_44_years;0.91;0.95;0.98;1.02;1.06;1.11;1.15;1.2;1.25;1.3;1.35;1.41;1.46;1.52;1.59;1.65;1.72;1.79;1.86;1.94;2.02;2.1;2.19;2.27;2.36;2.45;2.54;2.62;2.71;2.8;2.89;2.98;3.07;3.16;3.26;3.35;3.45;3.55;3.65;3.75;3.85;3.95;4.06;4.16;4.27;4.38
irl;mean_years_in_school_women_35_to_44_years;6.28;6.43;6.58;6.74;6.9;7.06;7.22;7.38;7.55;7.72;7.89;8.06;8.23;8.4;8.58;8.76;8.93;9.11;9.29;9.47;9.65;9.83;10.01;10.19;10.36;10.54;10.71;10.88;11.04;11.21;11.37;11.53;11.69;11.86;12.02;12.17;12.33;12.49;12.64;12.8;12.95;13.1;13.25;13.4;13.55;13.7
irn;mean_years_in_school_women_35_to_44_years;0.99;1.04;1.09;1.14;1.2;1.27;1.34;1.41;1.49;1.58;1.67;1.76;1.87;1.99;2.11;2.24;2.38;2.54;2.7;2.87;3.06;3.25;3.46;3.67;3.88;4.1;4.25;4.41;4.57;4.73;4.89;5.05;5.21;5.37;5.53;5.69;5.85;6.01;6.17;6.33;6.49;6.65;6.81;6.97;7.13;7.29
irq;mean_years_in_school_women_35_to_44_years;1.02;1.07;1.12;1.18;1.24;1.3;1.37;1.45;1.52;1.61;1.69;1.79;1.89;1.99;2.11;2.23;2.35;2.49;2.63;2.78;2.94;3.11;3.28;3.46;3.65;3.83;3.97;4.12;4.26;4.4;4.54;4.68;4.82;4.97;5.11;5.26;5.4;5.55;5.7;5.85;6.0;6.15;6.3;6.45;6.61;6.76
isl;mean_years_in_school_women_35_to_44_years;7.72;7.88;8.05;8.21;8.38;8.55;8.71;8.88;9.05;9.22;9.39;9.56;9.74;9.91;10.08;10.25;10.42;10.59;10.77;10.94;11.11;11.27;11.44;11.61;11.78;11.94;12.11;12.27;12.43;12.59;12.75;12.9;13.06;13.21;13.36;13.51;13.66;13.8;13.95;14.09;14.23;14.36;14.5;14.63;14.76;14.89
isr;mean_years_in_school_women_35_to_44_years;8.31;8.48;8.65;8.82;8.99;9.16;9.34;9.51;9.68;9.85;10.02;10.19;10.36;10.53;10.7;10.87;11.04;11.21;11.38;11.54;11.7;11.87;12.03;12.18;12.34;12.49;12.64;12.79;12.94;13.08;13.23;13.37;13.51;13.66;13.8;13.93;14.07;14.21;14.34;14.47;14.6;14.73;14.86;14.98;15.11;15.23
ita;mean_years_in_school_women_35_to_44_years;6.56;6.7;6.85;6.99;7.13;7.28;7.42;7.57;7.71;7.86;8.01;8.15;8.3;8.45;8.59;8.74;8.89;9.03;9.18;9.32;9.47;9.61;9.75;9.89;10.03;10.17;10.32;10.47;10.62;10.78;10.93;11.09;11.24;11.4;11.55;11.71;11.86;12.02;12.17;12.33;12.48;12.64;12.79;12.94;13.09;13.24
jam;mean_years_in_school_women_35_to_44_years;4.55;4.67;4.79;4.91;5.03;5.16;5.29;5.42;5.56;5.69;5.83;5.97;6.11;6.26;6.41;6.56;6.72;6.87;7.03;7.2;7.36;7.53;7.71;7.89;8.07;8.26;8.44;8.63;8.81;9.0;9.18;9.36;9.54;9.72;9.9;10.07;10.25;10.43;10.6;10.77;10.94;11.11;11.28;11.45;11.62;11.78
jor;mean_years_in_school_women_35_to_44_years;2.83;2.95;3.07;3.19;3.32;3.46;3.6;3.75;3.9;4.07;4.23;4.41;4.59;4.77;4.96;5.16;5.37;5.58;5.8;6.02;6.25;6.48;6.72;6.95;7.19;7.42;7.62;7.83;8.03;8.22;8.42;8.62;8.81;9.0;9.19;9.38;9.56;9.74;9.92;10.1;10.27;10.45;10.61;10.78;10.95;11.11
jpn;mean_years_in_school_women_35_to_44_years;8.21;8.37;8.53;8.69;8.84;9.0;9.16;9.32;9.47;9.63;9.79;9.94;10.1;10.26;10.41;10.56;10.72;10.87;11.02;11.17;11.32;11.47;11.62;11.76;11.91;12.06;12.21;12.37;12.52;12.68;12.83;12.98;13.13;13.28;13.42;13.57;13.71;13.85;13.99;14.13;14.27;14.41;14.54;14.67;14.8;14.93
kaz;mean_years_in_school_women_35_to_44_years;6.75;6.9;7.06;7.22;7.38;7.54;7.7;7.86;8.02;8.19;8.35;8.52;8.69;8.85;9.02;9.19;9.35;9.52;9.68;9.85;10.01;10.18;10.34;10.5;10.66;10.82;10.97;11.13;11.28;11.44;11.59;11.74;11.89;12.04;12.19;12.34;12.49;12.63;12.78;12.93;13.07;13.21;13.36;13.5;13.64;13.78
ken;mean_years_in_school_women_35_to_44_years;1.39;1.45;1.51;1.57;1.64;1.71;1.78;1.86;1.94;2.03;2.12;2.22;2.32;2.43;2.54;2.66;2.78;2.91;3.05;3.19;3.35;3.5;3.67;3.85;4.03;4.22;4.37;4.53;4.69;4.85;5.01;5.16;5.32;5.47;5.63;5.78;5.93;6.08;6.23;6.38;6.52;6.67;6.82;6.96;7.11;7.25
kgz;mean_years_in_school_women_35_to_44_years;6.99;7.15;7.31;7.47;7.63;7.79;7.95;8.12;8.28;8.44;8.61;8.77;8.94;9.1;9.26;9.43;9.59;9.75;9.9;10.06;10.22;10.37;10.52;10.67;10.81;10.96;11.09;11.22;11.35;11.48;11.61;11.74;11.87;12.0;12.13;12.26;12.39;12.52;12.66;12.79;12.92;13.05;13.18;13.32;13.45;13.59
khm;mean_years_in_school_women_35_to_44_years;1.19;1.23;1.27;1.31;1.35;1.39;1.44;1.48;1.53;1.58;1.63;1.68;1.73;1.79;1.84;1.9;1.96;2.02;2.08;2.14;2.21;2.28;2.35;2.42;2.49;2.57;2.64;2.72;2.81;2.89;2.98;3.07;3.16;3.25;3.35;3.44;3.54;3.64;3.75;3.85;3.96;4.07;4.19;4.3;4.42;4.54
kir;mean_years_in_school_women_35_to_44_years;3.16;3.25;3.34;3.43;3.53;3.62;3.72;3.82;3.92;4.03;4.13;4.24;4.35;4.46;4.57;4.68;4.8;4.91;5.03;5.15;5.26;5.38;5.5;5.62;5.74;5.87;5.98;6.1;6.23;6.36;6.49;6.62;6.75;6.89;7.03;7.17;7.31;7.46;7.6;7.75;7.9;8.05;8.21;8.36;8.52;8.67
kor;mean_years_in_school_women_35_to_44_years;5.74;5.88;6.02;6.17;6.32;6.47;6.63;6.78;6.94;7.11;7.27;7.44;7.61;7.78;7.96;8.14;8.32;8.51;8.7;8.89;9.08;9.28;9.48;9.69;9.9;10.11;10.32;10.52;10.73;10.93;11.12;11.32;11.51;11.69;11.88;12.06;12.24;12.42;12.59;12.76;12.93;13.09;13.25;13.41;13.57;13.72
kwt;mean_years_in_school_women_35_to_44_years;3.06;3.17;3.29;3.4;3.53;3.65;3.78;3.92;4.06;4.2;4.35;4.5;4.66;4.82;4.99;5.17;5.34;5.53;5.72;5.91;6.12;6.33;6.54;6.77;7.01;7.25;7.47;7.69;7.9;8.11;8.32;8.53;8.74;8.94;9.14;9.33;9.53;9.72;9.9;10.09;10.27;10.45;10.62;10.79;10.97;11.13
lao;mean_years_in_school_women_35_to_44_years;1.2;1.24;1.28;1.33;1.37;1.42;1.47;1.52;1.57;1.62;1.67;1.73;1.79;1.85;1.91;1.97;2.04;2.11;2.18;2.25;2.32;2.4;2.48;2.57;2.65;2.74;2.84;2.93;3.03;3.13;3.23;3.34;3.44;3.55;3.66;3.77;3.88;3.99;4.11;4.22;4.34;4.46;4.58;4.71;4.83;4.96
lbn;mean_years_in_school_women_35_to_44_years;3.57;3.67;3.78;3.89;4.0;4.12;4.23;4.35;4.47;4.6;4.72;4.85;4.98;5.12;5.26;5.39;5.54;5.68;5.83;5.98;6.13;6.28;6.44;6.59;6.75;6.91;7.07;7.23;7.4;7.56;7.72;7.89;8.05;8.22;8.38;8.55;8.71;8.88;9.05;9.21;9.38;9.55;9.71;9.88;10.05;10.21
lbr;mean_years_in_school_women_35_to_44_years;0.61;0.64;0.66;0.69;0.72;0.75;0.78;0.81;0.84;0.88;0.91;0.95;0.99;1.03;1.08;1.12;1.17;1.23;1.28;1.34;1.4;1.46;1.53;1.6;1.68;1.75;1.83;1.9;1.97;2.05;2.12;2.2;2.28;2.35;2.43;2.52;2.6;2.68;2.77;2.86;2.94;3.04;3.13;3.22;3.32;3.41
lby;mean_years_in_school_women_35_to_44_years;1.29;1.34;1.38;1.42;1.47;1.52;1.57;1.62;1.67;1.72;1.78;1.84;1.89;1.95;2.02;2.08;2.15;2.21;2.28;2.36;2.43;2.51;2.58;2.66;2.75;2.83;2.92;3.01;3.09;3.19;3.28;3.37;3.47;3.57;3.67;3.78;3.88;3.99;4.1;4.21;4.33;4.44;4.56;4.68;4.81;4.93
lca;mean_years_in_school_women_35_to_44_years;4.44;4.56;4.68;4.8;4.92;5.05;5.18;5.31;5.44;5.58;5.71;5.85;5.99;6.13;6.27;6.42;6.57;6.71;6.86;7.02;7.17;7.32;7.48;7.63;7.79;7.95;8.11;8.27;8.43;8.59;8.75;8.92;9.08;9.25;9.41;9.58;9.74;9.91;10.08;10.24;10.41;10.57;10.74;10.91;11.07;11.24
lka;mean_years_in_school_women_35_to_44_years;4.6;4.71;4.82;4.93;5.05;5.16;5.27;5.39;5.5;5.62;5.74;5.86;5.97;6.09;6.21;6.33;6.45;6.57;6.69;6.81;6.92;7.04;7.16;7.27;7.39;7.51;7.66;7.81;7.96;8.11;8.27;8.43;8.58;8.74;8.9;9.06;9.23;9.39;9.55;9.72;9.88;10.04;10.21;10.37;10.54;10.7
lso;mean_years_in_school_women_35_to_44_years;3.49;3.58;3.67;3.77;3.87;3.96;4.06;4.16;4.27;4.37;4.47;4.58;4.68;4.79;4.9;5.0;5.11;5.22;5.33;5.44;5.55;5.66;5.76;5.87;5.98;6.09;6.22;6.35;6.49;6.63;6.77;6.91;7.06;7.21;7.36;7.51;7.66;7.82;7.97;8.13;8.29;8.45;8.62;8.78;8.94;9.11
ltu;mean_years_in_school_women_35_to_44_years;7.18;7.34;7.5;7.66;7.82;7.98;8.14;8.3;8.47;8.63;8.8;8.96;9.13;9.29;9.46;9.62;9.79;9.95;10.11;10.28;10.44;10.6;10.76;10.91;11.07;11.22;11.36;11.51;11.65;11.79;11.94;12.08;12.22;12.36;12.51;12.65;12.79;12.93;13.07;13.2;13.34;13.48;13.62;13.75;13.89;14.02
lux;mean_years_in_school_women_35_to_44_years;6.08;6.22;6.37;6.52;6.67;6.82;6.97;7.12;7.28;7.43;7.59;7.75;7.91;8.07;8.23;8.4;8.56;8.73;8.89;9.06;9.22;9.39;9.56;9.72;9.89;10.06;10.23;10.39;10.56;10.72;10.89;11.05;11.22;11.38;11.55;11.71;11.87;12.03;12.19;12.35;12.51;12.67;12.82;12.98;13.13;13.28
lva;mean_years_in_school_women_35_to_44_years;7.75;7.91;8.08;8.24;8.41;8.57;8.74;8.91;9.07;9.24;9.41;9.57;9.74;9.9;10.06;10.23;10.39;10.55;10.7;10.86;11.01;11.17;11.32;11.47;11.61;11.76;11.89;12.03;12.17;12.31;12.45;12.59;12.73;12.86;13.0;13.14;13.28;13.41;13.55;13.68;13.82;13.95;14.08;14.21;14.34;14.47
mar;mean_years_in_school_women_35_to_44_years;0.61;0.63;0.66;0.68;0.71;0.73;0.76;0.79;0.82;0.85;0.88;0.92;0.95;0.99;1.03;1.07;1.11;1.15;1.2;1.25;1.3;1.35;1.4;1.46;1.52;1.59;1.65;1.71;1.78;1.84;1.91;1.98;2.05;2.12;2.19;2.27;2.34;2.42;2.5;2.58;2.66;2.75;2.83;2.92;3.01;3.1
mda;mean_years_in_school_women_35_to_44_years;6.39;6.53;6.68;6.83;6.98;7.13;7.29;7.44;7.6;7.76;7.92;8.08;8.24;8.4;8.56;8.72;8.88;9.05;9.21;9.37;9.54;9.7;9.86;10.03;10.19;10.35;10.51;10.68;10.84;11.01;11.17;11.34;11.5;11.66;11.83;11.99;12.15;12.31;12.47;12.63;12.79;12.94;13.1;13.25;13.4;13.55
mdg;mean_years_in_school_women_35_to_44_years;1.49;1.54;1.59;1.64;1.7;1.75;1.81;1.87;1.93;1.99;2.06;2.12;2.19;2.26;2.33;2.41;2.49;2.56;2.65;2.73;2.82;2.91;3.0;3.09;3.19;3.28;3.39;3.49;3.59;3.7;3.81;3.92;4.03;4.15;4.26;4.38;4.5;4.62;4.74;4.87;4.99;5.12;5.25;5.38;5.51;5.65
mdv;mean_years_in_school_women_35_to_44_years;1.92;1.98;2.03;2.09;2.15;2.22;2.28;2.34;2.41;2.47;2.54;2.61;2.68;2.75;2.82;2.89;2.97;3.04;3.11;3.19;3.26;3.33;3.41;3.48;3.56;3.63;3.71;3.78;3.87;3.95;4.04;4.13;4.22;4.32;4.42;4.52;4.62;4.73;4.84;4.95;5.07;5.19;5.31;5.43;5.56;5.68
mex;mean_years_in_school_women_35_to_44_years;3.13;3.22;3.32;3.41;3.51;3.62;3.72;3.83;3.94;4.05;4.17;4.28;4.4;4.53;4.65;4.78;4.91;5.04;5.18;5.32;5.46;5.6;5.75;5.9;6.05;6.2;6.36;6.51;6.67;6.82;6.98;7.14;7.3;7.47;7.63;7.79;7.96;8.12;8.29;8.46;8.62;8.79;8.96;9.13;9.29;9.46
mhl;mean_years_in_school_women_35_to_44_years;3.82;3.92;4.03;4.14;4.25;4.36;4.48;4.6;4.72;4.84;4.97;5.09;5.22;5.35;5.49;5.62;5.76;5.9;6.04;6.18;6.33;6.47;6.62;6.77;6.92;7.08;7.23;7.39;7.54;7.7;7.86;8.02;8.19;8.35;8.51;8.68;8.84;9.01;9.18;9.34;9.51;9.68;9.85;10.02;10.19;10.35
mkd;mean_years_in_school_women_35_to_44_years;5.3;5.43;5.56;5.69;5.83;5.97;6.1;6.24;6.39;6.53;6.67;6.81;6.96;7.1;7.25;7.4;7.54;7.69;7.84;7.98;8.13;8.27;8.42;8.56;8.7;8.85;8.98;9.11;9.25;9.39;9.53;9.68;9.82;9.97;10.11;10.26;10.41;10.56;10.72;10.87;11.02;11.18;11.33;11.49;11.65;11.8
mli;mean_years_in_school_women_35_to_44_years;0.22;0.23;0.24;0.25;0.25;0.26;0.28;0.29;0.3;0.31;0.32;0.33;0.35;0.36;0.38;0.39;0.41;0.43;0.44;0.46;0.48;0.5;0.53;0.55;0.57;0.6;0.62;0.65;0.67;0.7;0.72;0.75;0.77;0.8;0.83;0.86;0.89;0.92;0.95;0.98;1.02;1.05;1.09;1.12;1.16;1.2
mlt;mean_years_in_school_women_35_to_44_years;5.34;5.46;5.59;5.71;5.83;5.95;6.07;6.2;6.32;6.44;6.56;6.68;6.8;6.92;7.04;7.15;7.26;7.37;7.47;7.58;7.67;7.77;7.85;7.94;8.02;8.09;8.23;8.36;8.5;8.64;8.79;8.94;9.09;9.24;9.4;9.55;9.71;9.87;10.03;10.19;10.35;10.51;10.67;10.83;11.0;11.16
mmr;mean_years_in_school_women_35_to_44_years;1.86;1.92;1.98;2.04;2.1;2.16;2.23;2.3;2.37;2.44;2.51;2.59;2.66;2.74;2.82;2.91;2.99;3.08;3.17;3.26;3.35;3.45;3.55;3.65;3.75;3.85;3.96;4.07;4.18;4.3;4.41;4.53;4.65;4.78;4.9;5.03;5.16;5.29;5.42;5.56;5.7;5.84;5.98;6.12;6.27;6.42
mne;mean_years_in_school_women_35_to_44_years;5.67;5.81;5.95;6.09;6.23;6.38;6.52;6.67;6.82;6.98;7.13;7.28;7.44;7.6;7.76;7.92;8.08;8.24;8.4;8.57;8.73;8.9;9.06;9.23;9.39;9.56;9.73;9.89;10.06;10.23;10.4;10.56;10.73;10.9;11.06;11.23;11.4;11.56;11.72;11.89;12.05;12.21;12.37;12.53;12.68;12.84
mng;mean_years_in_school_women_35_to_44_years;4.95;5.07;5.2;5.33;5.47;5.6;5.74;5.88;6.02;6.16;6.31;6.46;6.61;6.76;6.91;7.07;7.22;7.38;7.54;7.7;7.87;8.03;8.2;8.37;8.54;8.71;8.88;9.05;9.23;9.4;9.57;9.75;9.92;10.1;10.27;10.44;10.62;10.79;10.96;11.13;11.3;11.47;11.64;11.8;11.97;12.13
moz;mean_years_in_school_women_35_to_44_years;0.73;0.75;0.78;0.8;0.83;0.86;0.89;0.92;0.95;0.98;1.01;1.05;1.08;1.12;1.15;1.19;1.23;1.27;1.32;1.36;1.4;1.45;1.5;1.55;1.6;1.65;1.7;1.76;1.81;1.87;1.93;1.99;2.05;2.12;2.18;2.25;2.32;2.39;2.46;2.53;2.61;2.68;2.76;2.84;2.93;3.01
mrt;mean_years_in_school_women_35_to_44_years;0.74;0.76;0.79;0.81;0.84;0.86;0.89;0.92;0.95;0.98;1.0;1.03;1.07;1.1;1.13;1.16;1.19;1.22;1.26;1.29;1.33;1.36;1.4;1.43;1.47;1.5;1.54;1.58;1.62;1.67;1.71;1.76;1.81;1.86;1.91;1.97;2.02;2.08;2.14;2.2;2.26;2.32;2.39;2.45;2.52;2.59
mus;mean_years_in_school_women_35_to_44_years;2.53;2.62;2.71;2.81;2.91;3.01;3.11;3.22;3.33;3.45;3.57;3.69;3.82;3.96;4.09;4.24;4.38;4.53;4.69;4.85;5.02;5.19;5.36;5.53;5.71;5.89;6.06;6.23;6.41;6.58;6.75;6.92;7.09;7.26;7.43;7.61;7.78;7.95;8.12;8.29;8.46;8.63;8.8;8.96;9.13;9.3
mwi;mean_years_in_school_women_35_to_44_years;0.87;0.9;0.94;0.97;1.01;1.04;1.08;1.12;1.16;1.2;1.25;1.29;1.34;1.39;1.44;1.49;1.55;1.6;1.66;1.72;1.78;1.85;1.91;1.98;2.05;2.12;2.19;2.25;2.32;2.39;2.46;2.54;2.61;2.69;2.76;2.84;2.92;3.0;3.09;3.17;3.26;3.34;3.43;3.52;3.62;3.71
mys;mean_years_in_school_women_35_to_44_years;2.45;2.55;2.64;2.74;2.85;2.96;3.07;3.19;3.32;3.45;3.58;3.72;3.87;4.03;4.19;4.35;4.53;4.71;4.9;5.1;5.3;5.51;5.73;5.95;6.18;6.41;6.61;6.8;7.0;7.19;7.38;7.57;7.77;7.96;8.14;8.33;8.52;8.71;8.89;9.07;9.26;9.44;9.62;9.8;9.97;10.15
nam;mean_years_in_school_women_35_to_44_years;2.69;2.77;2.85;2.94;3.02;3.11;3.2;3.3;3.39;3.49;3.59;3.69;3.8;3.9;4.01;4.12;4.24;4.35;4.47;4.59;4.72;4.84;4.97;5.1;5.23;5.37;5.51;5.65;5.79;5.93;6.08;6.22;6.37;6.52;6.67;6.83;6.98;7.14;7.3;7.46;7.62;7.78;7.94;8.1;8.27;8.43
ner;mean_years_in_school_women_35_to_44_years;0.17;0.18;0.18;0.19;0.2;0.2;0.21;0.22;0.23;0.23;0.24;0.25;0.26;0.27;0.28;0.29;0.3;0.31;0.32;0.33;0.35;0.36;0.37;0.39;0.4;0.42;0.43;0.45;0.47;0.49;0.5;0.52;0.54;0.56;0.58;0.61;0.63;0.65;0.67;0.7;0.72;0.75;0.77;0.8;0.83;0.86
nga;mean_years_in_school_women_35_to_44_years;1.31;1.36;1.41;1.46;1.51;1.56;1.62;1.67;1.73;1.79;1.86;1.92;1.99;2.06;2.14;2.21;2.29;2.38;2.46;2.55;2.64;2.74;2.83;2.93;3.04;3.15;3.26;3.38;3.49;3.61;3.73;3.86;3.98;4.1;4.23;4.36;4.49;4.62;4.74;4.88;5.01;5.14;5.27;5.4;5.53;5.66
nic;mean_years_in_school_women_35_to_44_years;2.58;2.66;2.74;2.82;2.9;2.98;3.07;3.16;3.25;3.34;3.43;3.53;3.63;3.73;3.83;3.93;4.04;4.14;4.25;4.36;4.48;4.59;4.71;4.83;4.94;5.07;5.19;5.31;5.44;5.57;5.7;5.84;5.97;6.11;6.25;6.4;6.54;6.69;6.84;6.99;7.14;7.29;7.45;7.6;7.76;7.92
nld;mean_years_in_school_women_35_to_44_years;7.11;7.26;7.42;7.58;7.73;7.89;8.05;8.22;8.38;8.54;8.7;8.87;9.03;9.2;9.36;9.53;9.69;9.86;10.02;10.18;10.35;10.51;10.67;10.83;10.99;11.14;11.3;11.45;11.6;11.76;11.91;12.06;12.22;12.37;12.52;12.67;12.82;12.97;13.12;13.26;13.41;13.55;13.7;13.84;13.98;14.12
nor;mean_years_in_school_women_35_to_44_years;7.71;7.87;8.03;8.2;8.36;8.53;8.7;8.87;9.04;9.21;9.38;9.55;9.73;9.9;10.07;10.25;10.42;10.6;10.77;10.95;11.12;11.29;11.47;11.64;11.81;11.98;12.15;12.32;12.49;12.65;12.81;12.97;13.13;13.29;13.44;13.59;13.74;13.89;14.03;14.18;14.32;14.46;14.59;14.72;14.86;14.99
npl;mean_years_in_school_women_35_to_44_years;0.27;0.28;0.29;0.3;0.32;0.33;0.34;0.36;0.37;0.39;0.41;0.42;0.44;0.46;0.48;0.51;0.53;0.55;0.58;0.6;0.63;0.66;0.69;0.73;0.76;0.8;0.84;0.87;0.91;0.95;0.99;1.03;1.07;1.11;1.15;1.2;1.24;1.29;1.33;1.38;1.43;1.48;1.53;1.58;1.64;1.69
nzl;mean_years_in_school_women_35_to_44_years;7.32;7.48;7.64;7.81;7.97;8.14;8.31;8.48;8.65;8.82;9.0;9.18;9.36;9.54;9.72;9.9;10.09;10.27;10.45;10.63;10.82;10.99;11.17;11.35;11.52;11.7;11.86;12.03;12.19;12.35;12.51;12.67;12.83;12.98;13.13;13.28;13.43;13.58;13.73;13.87;14.01;14.15;14.29;14.43;14.56;14.69
omn;mean_years_in_school_women_35_to_44_years;1.51;1.55;1.6;1.66;1.71;1.76;1.82;1.88;1.94;2.0;2.06;2.13;2.2;2.27;2.34;2.41;2.48;2.56;2.64;2.72;2.81;2.89;2.98;3.07;3.16;3.26;3.36;3.45;3.55;3.65;3.76;3.86;3.97;4.08;4.19;4.31;4.42;4.54;4.66;4.79;4.91;5.04;5.17;5.3;5.43;5.57
pak;mean_years_in_school_women_35_to_44_years;0.51;0.53;0.55;0.57;0.6;0.62;0.64;0.67;0.7;0.72;0.75;0.78;0.82;0.85;0.89;0.92;0.96;1.0;1.05;1.09;1.14;1.19;1.24;1.3;1.36;1.42;1.48;1.54;1.6;1.66;1.72;1.78;1.84;1.91;1.98;2.04;2.11;2.18;2.26;2.33;2.4;2.48;2.56;2.64;2.72;2.8
pan;mean_years_in_school_women_35_to_44_years;4.93;5.05;5.18;5.31;5.44;5.57;5.71;5.84;5.98;6.12;6.26;6.4;6.54;6.68;6.83;6.98;7.12;7.27;7.42;7.57;7.72;7.87;8.02;8.17;8.32;8.47;8.63;8.78;8.94;9.1;9.26;9.42;9.58;9.74;9.9;10.06;10.22;10.38;10.54;10.7;10.87;11.03;11.19;11.35;11.51;11.67
per;mean_years_in_school_women_35_to_44_years;3.58;3.69;3.8;3.91;4.02;4.14;4.26;4.38;4.51;4.64;4.77;4.9;5.04;5.18;5.32;5.47;5.62;5.77;5.92;6.08;6.23;6.39;6.56;6.72;6.89;7.05;7.21;7.37;7.53;7.69;7.85;8.01;8.17;8.33;8.5;8.66;8.82;8.98;9.15;9.31;9.48;9.64;9.81;9.97;10.14;10.3
