geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
deu_east;plane_crash_affected_annual_number;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
deu_west;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dma;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0
dnk;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dom;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0
dza;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0
ecu;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;119;635;0;0;0;0;0;0;22;0;0;0;0;45;0;111;0;0;0;26;0;0;0;0;0;0
egy;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0
esp;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;146;0;0;314;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
eth;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;31;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0
fji;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0
fra;plane_crash_affected_annual_number;0;0;60;191;346;0;0;0;0;0;0;180;0;0;0;0;0;16;23;22;0;10;87;0;0;10;0;0;23;0;126;0;0;0;0;0;0;0;0
gab;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0
gbr;plane_crash_affected_annual_number;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;67;45;0;0;127;0;0;11;0;29;12;0;0;0;0;0;0;11;0;0;0;0;0;0
geo;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;41;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0
glp;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
gnq;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;13
grc;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;66;0;0;10;0;0;75;0;0;0;0;0;0;17;121;0;0;0
gtm;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;23;0;0;0;0;0;16;0;0;67;0;0;0;0;0;0;0;0;0
gum;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;0;0;0;0;0;0;0;0;0;0;0
hkg;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;214;0;0;0;0;0;0;0;0;0
hnd;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;50;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hrv;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0
hti;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;13;0;0;0;21;0;0;0;0;0
hun;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0
idn;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;22;0;146;101;103;22;0;32;436;11;0;0;0;10;0;95;182;12;174;0
ind;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;164;11;147;97;0;118;13;0;373;0;0;23;63;0;30;31;0;0;0;0;0
irl;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
irn;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;103;0;290;0;0;0;39;134;198;0;0;88;0;0;10;42;162;275;0;206;121;0;0
irq;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;47;0
isr;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0
ita;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;32;0;282;0;0;0;0;49;0;0;0;0;0;118;0;0;0;39;0;0;0
jor;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0
jpn;plane_crash_affected_annual_number;0;162;0;0;0;0;0;0;0;0;0;0;174;0;0;520;0;0;0;14;0;0;0;0;271;0;111;0;0;0;0;0;0;0;0;0;0;0;0
kaz;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ken;plane_crash_affected_annual_number;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;50;0;0;0;0;0;0;0;0;0;0;14;0;0;17;0;0
kgz;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;17;0;0;0;0;0;0;0;0;0;90
khm;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;64;0;0;0;0;0;0;0;0;0;22;0
kor;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;34;0;0;0;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0
lao;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;33;0;0;0;0;0;0;0;0
lby;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;0;0;157;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0
lka;plane_crash_affected_annual_number;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;120;0;0;55;0;40;0;0;0;0;0;0;0;0
lux;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0
mar;plane_crash_affected_annual_number;0;0;0;106;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;38;0;0;0;0;0;0;0;0;0;0
mdg;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0
mdv;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
mex;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;40;20;0;20;0;0;0;14;0;16;0;16;18;19;19;0;0;0;0;0;0;33
mkd;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mli;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mmr;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;26;0;0;0;0;0;0;0;0;34;0;0;29;0;0;0;0;0;0;0
mng;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;40;0;41;0;0;28;0;0;10;0;0;0;0;0;22;0
moz;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mrt;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;42;0;0;0;0;0;0;0;0;0;0
mus;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mys;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;51;0;10;0;0;0;0;0;0;0;0;0;0;0
ner;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
nga;plane_crash_affected_annual_number;0;0;0;176;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;163;0;0;26;154;0;0;0;0;0;198;0;0;227;117;0;0
nic;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0
nld;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;41;73;0;0;0;0;0;0;0;0;0;0;0;0
nor;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;143;12;0;0;0;0;0;0;0;0;0;0;0
npl;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;0;25;25;0;18;0;0;0;24;0;31
nzl;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;257;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pak;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;54;0;0;0;0;0;0;0;0;51;21;0;0;0;13;13;0;45;0;0
pan;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;47;0;21;0;0;0;0;0;10;0;0;0;0;0;0;0;11
per;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;86;22;50;0;0;0;0;59;0;216;0;134;0;0;0;0;46;0;126;0;0;10
phl;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;0;50;0;0;25;0;0;27;0;0;0;0;104;0;131;0;29;0;0;0;0;0;0
png;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;15;19;0;0;21;0;0;0;0;0;0;0;0;0
pol;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
pri;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
prk;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
prt;plane_crash_affected_annual_number;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
pry;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
pyf;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0
rou;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;10;0;0;0;0;0;0;0;0;0;0;0;0
rus;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;142;35;431;97;61;141;0;26;19;289;98;57;105;69;332;0;88
sau;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;301;0;0;0;0;0;67;0;0;0;0;359;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0
scg;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;24;0;0;0;0;0;0;0;0;0
sdn;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;144;0;31;0;0;15;0;149;18;0;20;0;175
sen;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0
sle;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;22;0
slv;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0
som;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sur;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;20
swe;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tha;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;81;0;38;237;0;0;0;0;0;14;146;0;11;0;0;0;0;0;0;130;10
tjk;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tun;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0
tur;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;14;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;34;0;154;0;0;0;57;0
twn;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;16;217;0;161;0;225;0;0;0;0;0;0
tza;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0
ukr;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;0;0;0;169;0;33
ury;plane_crash_affected_annual_number;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0
usa;plane_crash_affected_annual_number;0;0;0;0;0;112;0;0;144;0;0;0;153;0;0;0;117;240;23;395;277;123;83;177;407;39;361;29;0;327;107;330;0;34;0;19;67;10;10
ussr;plane_crash_affected_annual_number;0;0;176;0;0;0;0;0;0;0;163;0;0;269;150;230;0;0;121;144;53;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uzb;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;15;0;0
ven;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;65;0;0;0;0;0;0;0;38;0;40;0;0;41;152;0;0;60
vnm;plane_crash_affected_annual_number;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;29;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;0
yem;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yug;plane_crash_affected_annual_number;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zaf;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;33;0;10;0;0;0;0;0;0;0;0;0
zmb;plane_crash_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0
