kgz;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
khm;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;3;490;56;0;0;0;0;7;0;0;182;0
kir;epidemic_deaths_annual_number;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kor;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
kwt;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lao;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;143;0;500;34;0;0;0;0;44;0;0;0;2;0;0;0;0
lbr;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;56;0;12;39;13;0;0;0;0;29;0;0;0
lka;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;36;0;1;2;0;0;0;0;0;0;0;0
lso;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0
lva;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mac;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mda;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mdg;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981;0;0;671;0;0;0;0;0;20
mdv;epidemic_deaths_annual_number;0;0;0;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mex;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
mhl;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
mkd;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mli;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;30;0;412;0;0;1022;0;0;202;47;0;0;0;0;0;0;0;345;1098;0;0;0;0;33;106;0;43;9;0;0
mmr;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
mng;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
moz;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;10;0;0;189;0;0;0;0;0;0;694;0;587;0;0;0;0;637;209;0;11;7;17;159;0;0;27;78;51
mrt;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;35;38;0;0;0;0;0;0;0;46;0;6;0;0;0;0;0;0;55;0;0;0
mus;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mwi;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;10;0;0;83;1131;216;0;0;0;20;0;0
mys;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;0;0;0;0;13;95;105;0;4;0;2;0;0;0;0;56;0
nam;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;14;134;0;0;0;0;10;7;0
ncl;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ner;epidemic_deaths_annual_number;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;2842;0;0;0;3022;882;262;0;49;190;573;316;195;154;44;62;0;173
nga;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1073;530;0;29;60;7689;100;0;0;0;5539;0;39;516;99;544;255;0;172;719;0;200;178
nic;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;18;0;0;7;0;0;0;0;0;0;0;0;0;0
