geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
bmu;liver_cancer_number_of_male_deaths;2.09;2.11;2.12;2.15;2.13;2.08;2.08;2.0;1.98;1.89;1.88;1.71;1.67;1.63;1.58;1.55;1.54;1.49;1.48;1.48;1.53;1.51;1.57;1.63;1.7;1.85;1.9
bol;liver_cancer_number_of_male_deaths;96.68;99.67;102.78;106.24;109.63;113.51;116.83;120.79;125.26;130.47;135.54;140.22;145.32;150.97;156.69;163.17;169.01;175.2;182.59;190.32;198.12;205.48;213.58;222.09;231.66;240.88;249.03
bra;liver_cancer_number_of_male_deaths;2173.84;2246.48;2313.07;2362.16;2417.31;2495.58;2578.05;2681.34;2799.49;2938.71;3090.5;3193.66;3319.45;3464.0;3642.86;3815.32;3988.47;4145.0;4309.86;4507.22;4711.59;4927.65;5176.06;5401.01;5651.68;5931.18;6173.69
brb;liver_cancer_number_of_male_deaths;10.23;10.25;10.48;10.59;10.59;10.48;10.18;9.81;9.33;8.93;8.95;8.24;8.16;8.01;7.99;8.05;7.98;7.85;7.78;7.83;8.09;8.14;8.48;8.7;9.04;9.33;9.6
brn;liver_cancer_number_of_male_deaths;7.85;8.17;8.51;8.84;9.19;9.58;9.82;9.85;9.82;9.75;9.72;10.09;10.47;10.89;11.44;11.97;12.48;13.1;13.7;14.39;15.02;16.0;17.16;18.33;19.84;20.97;22.12
btn;liver_cancer_number_of_male_deaths;6.21;6.38;6.51;6.59;6.7;6.81;7.04;7.42;7.85;8.28;8.85;9.26;9.75;10.3;10.82;11.42;11.96;12.54;13.12;13.76;14.39;14.99;15.61;16.3;16.99;17.68;18.35
bwa;liver_cancer_number_of_male_deaths;26.04;27.41;28.88;30.44;32.22;33.93;35.43;36.87;38.12;38.72;39.5;40.24;41.08;41.56;42.4;43.26;44.59;46.09;48.2;50.02;51.93;53.85;56.05;58.38;60.5;62.77;64.77
caf;liver_cancer_number_of_male_deaths;110.55;113.03;114.45;116.63;118.78;120.55;122.82;123.7;125.7;126.24;125.89;125.33;126.09;126.24;126.73;127.83;130.0;131.65;133.47;135.34;140.05;142.56;144.41;146.31;148.08;150.37;152.94
can;liver_cancer_number_of_male_deaths;488.16;519.28;549.97;586.35;627.79;660.52;690.39;724.34;747.63;775.44;799.43;828.15;844.51;842.42;877.52;964.99;998.41;1081.22;1147.79;1209.64;1272.73;1337.65;1392.0;1395.86;1420.92;1451.14;1476.9
che;liver_cancer_number_of_male_deaths;273.21;277.14;277.51;277.59;285.44;299.22;307.17;316.68;321.34;325.63;339.05;349.56;357.69;362.04;368.78;374.35;384.46;395.29;402.93;410.9;421.13;431.13;447.49;457.37;466.98;479.99;491.87
chl;liver_cancer_number_of_male_deaths;277.26;281.77;288.51;300.14;313.94;330.32;343.96;357.35;373.86;369.82;374.02;376.51;397.15;419.01;431.52;451.49;470.38;483.31;504.06;527.67;551.03;572.23;598.06;615.15;637.32;659.47;683.63
chn;liver_cancer_number_of_male_deaths;192347.6;198727.06;206508.94;215379.18;224511.48;230799.1;239355.73;246849.73;254708.0;260805.97;266603.61;270937.42;274008.73;273477.11;275686.92;277369.95;276121.52;277032.99;278725.64;280278.08;281510.66;283185.49;287326.18;293602.68;303353.29;312994.85;323638.29
civ;liver_cancer_number_of_male_deaths;432.71;452.95;477.34;504.17;530.6;560.47;585.77;611.7;637.84;656.46;673.78;688.64;701.65;714.38;728.85;738.27;754.96;768.69;787.19;807.31;828.19;853.24;881.03;909.52;936.21;962.41;990.25
cmr;liver_cancer_number_of_male_deaths;1164.21;1205.83;1252.7;1307.45;1349.38;1395.02;1444.93;1491.74;1526.5;1514.07;1513.93;1501.98;1497.74;1499.7;1512.54;1536.63;1563.74;1594.82;1629.89;1663.88;1700.81;1752.55;1800.12;1850.89;1899.25;1953.28;2010.64
cod;liver_cancer_number_of_male_deaths;1071.5;1112.67;1148.99;1174.81;1204.15;1249.88;1280.1;1279.94;1302.82;1311.3;1313.72;1334.71;1349.96;1394.17;1417.05;1452.27;1494.73;1538.67;1608.95;1671.58;1732.44;1801.03;1880.31;1953.19;2038.97;2131.86;2221.89
cog;liver_cancer_number_of_male_deaths;134.48;134.14;136.09;138.38;142.9;146.29;147.71;152.17;151.45;152.4;151.36;149.15;149.14;153.95;156.39;160.04;164.14;169.31;174.56;180.1;184.52;188.45;196.87;203.46;210.84;218.68;227.72
col;liver_cancer_number_of_male_deaths;547.28;565.56;575.79;587.13;598.48;606.15;619.38;617.09;623.59;642.17;649.87;670.45;696.16;709.63;730.06;741.32;765.0;765.47;785.64;809.85;832.38;844.88;879.21;914.42;965.97;1015.77;1068.47
com;liver_cancer_number_of_male_deaths;7.96;8.19;8.41;8.64;8.88;9.16;9.37;9.62;9.78;9.79;9.97;10.09;10.4;10.62;10.92;11.3;11.74;12.17;12.62;12.99;13.45;13.97;14.42;14.85;15.32;15.8;16.35
cpv;liver_cancer_number_of_male_deaths;12.45;12.91;13.46;14.09;14.87;15.8;16.72;17.58;18.15;18.39;18.84;19.47;20.3;21.34;22.4;23.41;24.23;24.95;25.86;26.78;27.81;28.56;26.98;27.66;28.17;28.73;29.34
cri;liver_cancer_number_of_male_deaths;59.38;64.85;70.26;72.55;74.2;78.55;82.77;82.33;83.96;83.93;87.37;92.42;96.21;98.26;101.69;100.16;101.72;107.98;112.25;116.97;125.32;133.77;138.51;148.0;152.74;159.63;166.26
cub;liver_cancer_number_of_male_deaths;377.85;390.89;389.27;386.34;375.01;372.53;361.95;332.1;325.48;317.66;315.89;318.02;324.85;328.61;333.42;338.26;347.45;356.49;364.13;374.9;382.55;397.31;401.22;417.95;431.7;449.13;465.06
cyp;liver_cancer_number_of_male_deaths;17.35;17.87;18.16;18.58;19.03;19.25;19.42;19.56;19.62;20.23;21.18;22.1;23.33;24.53;26.06;27.37;28.25;29.84;31.12;32.74;34.06;35.4;36.33;37.41;38.09;38.63;39.4
cze;liver_cancer_number_of_male_deaths;466.91;474.83;479.14;488.68;501.87;521.3;533.05;544.6;548.08;548.68;548.4;548.78;555.29;553.15;543.78;539.03;538.51;536.24;536.85;538.02;547.58;544.76;544.55;550.75;557.42;560.31;580.51
deu;liver_cancer_number_of_male_deaths;2200.5;2257.11;2357.56;2466.66;2568.07;2765.66;2900.55;3029.15;3197.5;3316.74;3466.04;3610.69;3741.84;3895.47;4039.61;4183.89;4369.01;4517.08;4664.03;4813.16;4951.32;5058.55;5149.66;5223.39;5313.75;5378.69;5469.05
dji;liver_cancer_number_of_male_deaths;10.89;11.37;11.76;12.13;12.53;12.93;13.37;13.8;14.24;14.57;14.92;15.29;15.76;16.31;16.88;17.51;18.1;18.89;19.71;20.49;21.28;22.11;22.96;23.76;24.52;25.36;26.16
dma;liver_cancer_number_of_male_deaths;2.47;2.55;2.61;2.67;2.68;2.72;2.7;2.6;2.59;2.45;2.42;2.27;2.25;2.21;2.16;2.19;2.18;2.16;2.15;2.17;2.26;2.27;2.36;2.46;2.54;2.6;2.76
dnk;liver_cancer_number_of_male_deaths;113.73;115.82;120.02;125.15;133.69;138.42;138.01;138.66;143.42;149.1;152.93;159.3;165.24;171.57;179.08;189.09;193.88;197.68;207.21;215.19;226.8;237.87;245.46;253.61;261.52;260.29;262.9
dom;liver_cancer_number_of_male_deaths;104.33;114.33;126.55;141.95;159.92;178.92;196.34;210.6;221.28;227.95;231.26;234.42;238.1;242.99;243.71;251.32;253.82;255.35;257.2;258.92;261.06;262.17;267.06;277.85;288.48;299.57;309.97
dza;liver_cancer_number_of_male_deaths;214.87;224.4;209.0;196.9;185.58;173.97;179.36;182.2;185.46;193.12;200.78;211.96;222.63;231.54;243.06;255.67;269.15;283.29;299.21;316.42;334.07;349.25;366.37;384.75;403.54;423.55;440.04
ecu;liver_cancer_number_of_male_deaths;201.46;206.59;211.57;217.16;224.78;234.32;240.02;246.7;256.24;264.39;269.09;273.34;281.47;292.72;306.76;314.39;322.75;330.68;341.25;355.06;368.63;376.42;384.81;395.33;411.93;433.8;451.73
egy;liver_cancer_number_of_male_deaths;3609.29;3701.54;3787.3;3917.84;4054.1;4169.64;4299.13;4431.81;4543.72;4720.4;4872.85;5149.06;5402.19;5656.49;5899.72;6138.35;6408.53;6650.67;6834.63;7820.92;7916.47;8106.85;8258.92;8390.43;8544.31;8751.31;8916.75
eri;liver_cancer_number_of_male_deaths;42.61;43.37;43.39;43.42;43.85;44.5;45.72;47.18;48.71;50.03;51.54;53.34;55.64;57.79;59.89;61.96;63.56;65.09;66.45;67.6;69.36;71.06;73.42;75.79;78.43;81.66;85.37
esp;liver_cancer_number_of_male_deaths;2350.19;2402.51;2458.98;2500.76;2528.8;2568.01;2594.39;2636.08;2673.86;2698.59;2733.04;2767.54;2798.45;2826.71;2859.12;2890.88;2948.65;3005.1;3054.07;3103.12;3173.35;3257.97;3316.72;3350.69;3390.18;3447.81;3519.25
est;liver_cancer_number_of_male_deaths;35.03;35.61;36.5;37.7;39.34;39.53;37.3;41.08;39.97;41.17;42.24;42.7;43.48;44.0;45.66;46.06;46.76;48.61;49.44;50.48;50.73;50.51;51.34;51.26;51.87;53.87;55.21
eth;liver_cancer_number_of_male_deaths;1188.07;1223.2;1260.79;1304.63;1352.03;1400.72;1431.3;1473.56;1499.14;1517.45;1560.33;1578.71;1613.59;1658.87;1717.49;1782.52;1862.21;1934.23;2019.11;2115.6;2215.92;2310.73;2408.08;2512.65;2618.86;2723.83;2829.42
fin;liver_cancer_number_of_male_deaths;104.67;107.47;109.76;111.45;116.36;121.94;131.4;132.54;141.63;146.77;153.76;162.17;170.71;181.42;194.57;207.98;221.51;230.56;240.44;250.19;255.58;262.02;271.41;276.0;281.43;285.96;290.95
fji;liver_cancer_number_of_male_deaths;18.51;18.65;18.72;18.81;18.85;18.84;18.85;18.79;18.39;18.92;19.09;19.57;20.17;20.66;22.52;24.45;25.59;27.08;29.2;30.88;32.54;34.49;35.9;37.76;39.52;41.24;43.0
