geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
nzl;oil_consumption_total;2718000.0;3014000.0;3170000.0;3253000.0;3378000.0;3975000.0;4103000.0;4417000.0;4679000.0;4462300.0;4282300.0;4419100.0;4419500.0;4192200.0;4244700.0;4104000.0;3889000.0;3876500.0;3716200.0;3764000.0;3608400.0;3680800.0;3892100.0;4038400.0;4148000.0;4763600.0;4585600.0;4701000.0;4543300.0;5215900.0;5655400.0;5548600.0;5882500.0;5979200.0;6021400.0;6167200.0;6207400.0;6426800.0;6799300.0;6814500.0;7000200.0;7101700.0;7143900.0;7220400.0;6874100.0;7039500.0;7013400.0;6960000.0;7060400.0;7202100.0;7493400.0;7652100.0
pak;oil_consumption_total;3777000.0;3878000.0;4335000.0;4936000.0;4632000.0;4581000.0;4290000.0;3554000.0;3641000.0;3921000.0;4066000.0;4061000.0;4270000.0;4497000.0;4794000.0;5012000.0;5328000.0;5869000.0;6476000.0;7028000.0;7506000.0;8084000.0;8849000.0;9530000.0;10215000.0;10694000.0;11269000.0;12334000.0;13459000.0;14440000.0;15663000.0;16485000.0;17007000.0;17594000.0;18222000.0;18836000.0;18463000.0;17978000.0;15905000.0;16038000.0;15238000.0;17580000.0;19140000.0;19417000.0;20749000.0;20548000.0;20677000.0;19991000.0;21910000.0;22649000.0;24585000.0;27472000.0
per;oil_consumption_total;3620300.0;4540000.0;4573800.0;4594700.0;4529700.0;4764800.0;4699000.0;4003000.0;4662000.0;5497000.0;5755000.0;5837000.0;5841000.0;5796000.0;6028000.0;6515000.0;6645000.0;6532000.0;5651000.0;5839000.0;5638000.0;6069000.0;6698000.0;6547000.0;5804000.0;5807000.0;5370000.0;5612000.0;5883000.0;6394000.0;7213000.0;7434000.0;7347000.0;7389000.0;7541000.0;7373000.0;6974000.0;6922000.0;6535000.0;7311200.0;7128800.0;6857700.0;7107800.0;7994200.0;8164000.0;8613700.0;9461200.0;9594400.0;10142000.0;10008000.0;10681000.0;11442000.0
phl;oil_consumption_total;4176000.0;4556000.0;5145000.0;5883000.0;6303000.0;7183000.0;8319000.0;8164000.0;9597000.0;8977000.0;9684000.0;9954000.0;10890000.0;11223000.0;11589000.0;10881000.0;10225000.0;9841000.0;10290000.0;8396000.0;7445000.0;7830000.0;9103000.0;9808000.0;10999000.0;11486000.0;11125000.0;13680000.0;14085000.0;14896000.0;16796000.0;17535000.0;18842000.0;19054000.0;18020000.0;16576000.0;16485000.0;15571000.0;15487000.0;15942000.0;14806000.0;13286000.0;13840000.0;13262000.0;13952000.0;14611000.0;13798000.0;14371000.0;14932000.0;16055000.0;18312000.0;19916000.0
pol;oil_consumption_total;5409000.0;5620000.0;6089000.0;7620000.0;8387000.0;8864000.0;9423000.0;10578000.0;11742000.0;12390000.0;13491000.0;14902000.0;15941000.0;17058000.0;17390000.0;17126000.0;16052000.0;15165000.0;15663000.0;16076000.0;16351000.0;16879000.0;17080000.0;17504000.0;17345000.0;15843000.0;14930000.0;13597000.0;14039000.0;14808000.0;14935000.0;17470000.0;18186000.0;20806000.0;21762000.0;19961000.0;19484000.0;19857000.0;20208000.0;21554000.0;22391000.0;23336000.0;24173000.0;25286000.0;25258000.0;26706000.0;26617000.0;25691000.0;23809000.0;23875000.0;24942000.0;27202000.0
prt;oil_consumption_total;2569000.0;2630000.0;2904000.0;3113000.0;3260000.0;4516300.0;5125500.0;5573300.0;6125900.0;6538600.0;6846000.0;7179800.0;7093000.0;7354100.0;7874000.0;8435100.0;8958400.0;9357800.0;9463400.0;9425500.0;9089200.0;9665900.0;9371300.0;9770900.0;12390000.0;11673000.0;12246000.0;13651000.0;12850000.0;13048000.0;14161000.0;13456000.0;14487000.0;15928000.0;16432000.0;16000000.0;16084000.0;16584000.0;15633000.0;15819000.0;16402000.0;14609000.0;14741000.0;14083000.0;13150000.0;12952000.0;12109000.0;11016000.0;11295000.0;11147000.0;11508000.0;11171000.0
qat;oil_consumption_total;47000.0;47000.0;71000.0;92000.0;107000.0;93000.0;89000.0;106000.0;138000.0;188000.0;224000.0;308000.0;410000.0;398000.0;432000.0;693000.0;756000.0;1049000.0;1149000.0;1298000.0;1825000.0;2152000.0;2292000.0;1501000.0;1657000.0;1715000.0;1474000.0;1535000.0;1559000.0;1664000.0;1745000.0;1851000.0;1960000.0;2011000.0;1970000.0;1697000.0;2069000.0;2673000.0;2794000.0;2975000.0;3564400.0;4634500.0;5246400.0;6260000.0;6031800.0;6478200.0;7984100.0;8203800.0;9318400.0;9729000.0;10692000.0;11704000.0
rou;oil_consumption_total;7147000.0;7447000.0;8429000.0;8866000.0;9895000.0;10714000.0;10876000.0;11619000.0;13066000.0;12054000.0;13657000.0;15234000.0;16501000.0;18410000.0;19598000.0;18571000.0;16662000.0;16380000.0;14644000.0;14011000.0;15031000.0;16159000.0;17770000.0;16649000.0;17192000.0;18693000.0;15566000.0;12660000.0;12121000.0;11246000.0;13494000.0;12978000.0;13659000.0;11968000.0;9476000.0;9979000.0;10604000.0;10645000.0;9425000.0;10854000.0;10509000.0;10311000.0;10338000.0;10384000.0;9186000.0;8753000.0;9117000.0;9205000.0;8402000.0;8953000.0;9157000.0;9492000.0
rus;oil_consumption_total;;;;;;;;;;;;;;;;;;;;;247360000.0;250380000.0;252500000.0;250560000.0;255290000.0;251730000.0;245350000.0;235000000.0;196230000.0;172890000.0;150600000.0;129560000.0;128360000.0;123110000.0;125680000.0;123240000.0;127090000.0;122070000.0;126470000.0;124700000.0;125020000.0;130390000.0;129970000.0;133630000.0;128180000.0;133280000.0;142220000.0;144640000.0;144330000.0;152270000.0;144180000.0;147990000.0
sau;oil_consumption_total;19577000.0;19745000.0;19913000.0;20083000.0;20255000.0;21040000.0;21282000.0;22742000.0;24121000.0;25289000.0;19280000.0;22474000.0;26030000.0;28123000.0;34012000.0;27724000.0;33373000.0;37159000.0;41230000.0;45973000.0;46756000.0;45978000.0;48767000.0;50068000.0;48124000.0;51209000.0;53534000.0;51812000.0;52123000.0;62968000.0;60223000.0;62151000.0;63223000.0;67385000.0;69853000.0;72076000.0;75909000.0;78236000.0;82906000.0;89568000.0;94221000.0;98373000.0;104400000.0;114390000.0;125910000.0;137100000.0;139120000.0;146200000.0;147310000.0;159780000.0;166640000.0;167930000.0
sgp;oil_consumption_total;4108900.0;4697000.0;5657400.0;7035300.0;6918000.0;7506800.0;6512000.0;8167000.0;7676000.0;7560000.0;7386000.0;8781000.0;8811000.0;9049000.0;9648000.0;9576000.0;11029000.0;10724000.0;11358000.0;11927000.0;12140000.0;14092000.0;14784000.0;17125000.0;19553000.0;23322000.0;23743000.0;24612000.0;26636000.0;30647000.0;31976000.0;32271000.0;33966000.0;34367000.0;33995000.0;36235000.0;38933000.0;37877000.0;35202000.0;39036000.0;41399000.0;44491000.0;48284000.0;51383000.0;55465000.0;60949000.0;63695000.0;63368000.0;64152000.0;65780000.0;69407000.0;72182000.0
svk;oil_consumption_total;2298000.0;2539000.0;2825000.0;3116000.0;3345000.0;4014000.0;4418000.0;4839000.0;5444000.0;5587000.0;6164000.0;6516000.0;6813000.0;7048000.0;7163000.0;6668000.0;6571000.0;5994000.0;5867000.0;6219000.0;6180000.0;5967000.0;5868000.0;5727000.0;5668000.0;4966000.0;4353000.0;3920000.0;3244000.0;3348000.0;3241000.0;3399000.0;3393000.0;3785000.0;3431000.0;3410000.0;3188000.0;3539000.0;3332000.0;3184000.0;3827000.0;3429000.0;3633000.0;3938000.0;3731000.0;3917000.0;3890000.0;3595000.0;3609000.0;3402000.0;3673000.0;4000000.0
swe;oil_consumption_total;18949000.0;21483000.0;21023000.0;23758000.0;26804000.0;29260000.0;27465000.0;28312000.0;29215000.0;26332000.0;26225000.0;29039000.0;28049000.0;26601000.0;27873000.0;24780000.0;22384000.0;21000000.0;18575000.0;17784000.0;19153000.0;19719000.0;18070000.0;17309000.0;17346000.0;17404000.0;16419000.0;17394000.0;16954000.0;17961000.0;17085000.0;18463000.0;17077000.0;17185000.0;17104000.0;15898000.0;16002000.0;16477000.0;17721000.0;17517000.0;17161000.0;17252000.0;16873000.0;16671000.0;15473000.0;16175000.0;14838000.0;14631000.0;14359000.0;14466000.0;14128000.0;14693000.0
tha;oil_consumption_total;2300000.0;2719000.0;3023000.0;3993000.0;4330000.0;5053000.0;5626000.0;7080000.0;7499000.0;7655000.0;8250000.0;8697000.0;9779000.0;10979000.0;11101000.0;11582000.0;11042000.0;9997000.0;11196000.0;11648000.0;11023000.0;11496000.0;12572000.0;14214000.0;16710000.0;20055000.0;21458000.0;24176000.0;27934000.0;31177000.0;33965000.0;37444000.0;37658000.0;34460000.0;36698000.0;34784000.0;34230000.0;38110000.0;42303000.0;45778000.0;45874000.0;44182000.0;45496000.0;44390000.0;45902000.0;47749000.0;49728000.0;52294000.0;54537000.0;54974000.0;57292000.0;58958000.0
tkm;oil_consumption_total;;;;;;;;;;;;;;;;;;;;;4861200.0;3538200.0;3533700.0;3530400.0;3525900.0;4606300.0;5155600.0;5008000.0;2852000.0;2860000.0;2632000.0;3057000.0;2987000.0;3831000.0;4187000.0;4001000.0;3804000.0;4346000.0;4958000.0;4942000.0;4977000.0;4849000.0;5091000.0;5224000.0;5022000.0;5547000.0;5767000.0;6010000.0;6179000.0;6463000.0;6618100.0;6689400.0
tto;oil_consumption_total;1901200.0;1914500.0;1997100.0;2035300.0;2133300.0;2188200.0;2261000.0;3732000.0;3751000.0;3700000.0;2822000.0;3181000.0;3101000.0;2773000.0;2123000.0;1670000.0;1654000.0;1836000.0;1584000.0;1350000.0;1438000.0;1558000.0;1021000.0;920000.0;826000.0;1265000.0;1181000.0;1709000.0;1486000.0;1118000.0;1283000.0;1493000.0;848000.0;980000.0;1774000.0;1740600.0;1611000.0;1838400.0;1747200.0;1920500.0;1682800.0;1839400.0;2106200.0;2243500.0;2145800.0;2228500.0;2089200.0;2013700.0;2257100.0;2061100.0;2245000.0;2154100.0
tur;oil_consumption_total;3564000.0;4247000.0;4992000.0;6029000.0;6713000.0;7097000.0;8429000.0;9549000.0;11683000.0;11335000.0;12481000.0;14105000.0;15938000.0;16916000.0;15061000.0;15396000.0;15156000.0;16225000.0;17043000.0;16968000.0;17785000.0;19213000.0;21643000.0;23064000.0;21612000.0;22929000.0;22350000.0;23619000.0;27083000.0;25846000.0;28987000.0;30292000.0;29829000.0;29796000.0;29603000.0;30953000.0;28844000.0;30865000.0;30452000.0;31104000.0;30720000.0;32059000.0;32599000.0;32132000.0;32610000.0;31793000.0;31105000.0;31604000.0;33450000.0;34325000.0;38893000.0;41172000.0
twn;oil_consumption_total;2164000.0;2564000.0;3050000.0;3643000.0;4369000.0;5254000.0;7366000.0;7996000.0;10197000.0;9154000.0;10610000.0;13680000.0;15102000.0;17707000.0;17744000.0;18425000.0;16149000.0;15488000.0;15843000.0;15364000.0;18744000.0;20725000.0;21537000.0;24743000.0;27553000.0;28494000.0;29565000.0;30348000.0;32529000.0;34304000.0;37081000.0;37190000.0;38671000.0;39964000.0;43025000.0;44293000.0;45428000.0;45575000.0;47412000.0;49608000.0;49222000.0;49095000.0;51147000.0;45850000.0;46092000.0;47219000.0;44540000.0;44592000.0;45094000.0;46121000.0;46478000.0;46670000.0
ukr;oil_consumption_total;;;;;;;;;;;;;;;;;;;;;64328000.0;64533000.0;67077000.0;61579000.0;58837000.0;63797000.0;58122000.0;42873000.0;24959000.0;19931000.0;19016000.0;14316000.0;13902000.0;14381000.0;12798000.0;12063000.0;13453000.0;13259000.0;13646000.0;14350000.0;13668000.0;14238000.0;14440000.0;14171000.0;13507000.0;12606000.0;13082000.0;12533000.0;11904000.0;10255000.0;9177500.0;9122200.0
usa;oil_consumption_total;551340000.0;578850000.0;601040000.0;642780000.0;678480000.0;705690000.0;729640000.0;788870000.0;833140000.0;799740000.0;783470000.0;841270000.0;888260000.0;869530000.0;851280000.0;788150000.0;734300000.0;694070000.0;688920000.0;713030000.0;709950000.0;739900000.0;754830000.0;786620000.0;785890000.0;771400000.0;754360000.0;771130000.0;777380000.0;797960000.0;795520000.0;823640000.0;834990000.0;850570000.0;874370000.0;882840000.0;882810000.0;883550000.0;899400000.0;935160000.0;938400000.0;930660000.0;928770000.0;875360000.0;833160000.0;850070000.0;834910000.0;817010000.0;832100000.0;838070000.0;856450000.0;863120000.0
ussr;oil_consumption_total;168320000.0;180260000.0;196390000.0;209330000.0;222580000.0;245080000.0;259890000.0;281890000.0;303070000.0;333060000.0;348780000.0;358450000.0;372130000.0;394790000.0;401890000.0;421470000.0;425300000.0;422340000.0;416290000.0;416470000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uzb;oil_consumption_total;;;;;;;;;;;;;;;;;;;;;11609000.0;11903000.0;11289000.0;13923000.0;13306000.0;10100000.0;10674000.0;8675000.0;9221000.0;7915000.0;6670000.0;6605000.0;7008000.0;6894000.0;7099000.0;7094000.0;6802000.0;6636000.0;7264000.0;7458000.0;5135000.0;5136000.0;4658000.0;4559000.0;4275000.0;3622000.0;3412000.0;3034000.0;2862000.0;2697000.0;2727900.0;2755300.0
ven;oil_consumption_total;9555800.0;9371900.0;9542200.0;10408000.0;10273000.0;10741000.0;10812000.0;11807000.0;12907000.0;12893000.0;13800000.0;13587000.0;15283000.0;15896000.0;17021000.0;20751000.0;22017000.0;21702000.0;21206000.0;19897000.0;20427000.0;21332000.0;20199000.0;20893000.0;20437000.0;20634000.0;19476000.0;23446000.0;21001000.0;23653000.0;22614000.0;18153000.0;19665000.0;22110000.0;23807000.0;23897000.0;27014000.0;28170000.0;24068000.0;26034000.0;28271000.0;31494000.0;29672000.0;33785000.0;34196000.0;34112000.0;34565000.0;37173000.0;36715000.0;33572000.0;30239000.0;28706000.0
vnm;oil_consumption_total;1485800.0;3247100.0;4755700.0;4851500.0;5863700.0;6079000.0;5142700.0;5334700.0;5241100.0;3191200.0;3038500.0;792640.0;794990.0;964980.0;1113200.0;1931300.0;1682700.0;1709200.0;1958300.0;1915400.0;1943100.0;2169600.0;2531200.0;2643000.0;2446600.0;2869500.0;2801100.0;3064000.0;3942000.0;4360000.0;4797000.0;5520000.0;6305000.0;6968000.0;7757000.0;8270000.0;8970000.0;9848000.0;10487000.0;12465000.0;12213000.0;11972000.0;13339000.0;14077000.0;14585000.0;15585000.0;16930000.0;17106000.0;17259000.0;18035000.0;18847000.0;20067000.0
zaf;oil_consumption_total;5606000.0;6093000.0;6623000.0;7201000.0;7919000.0;8582000.0;9388000.0;10240000.0;11303000.0;11011000.0;11684000.0;11811000.0;11697000.0;12287000.0;11650000.0;11983000.0;12979000.0;13145000.0;13269000.0;14448000.0;14116000.0;13623000.0;14401000.0;15874000.0;16449000.0;16593000.0;16722000.0;17276000.0;18003000.0;18783000.0;20034000.0;20669000.0;21001000.0;21315000.0;21616000.0;21991000.0;22466000.0;23051000.0;23883000.0;24770000.0;24828000.0;25256000.0;25768000.0;24428000.0;24137000.0;25619000.0;25738000.0;26521000.0;27263000.0;27022000.0;27868000.0;26941000.0
