geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
irl;self_employed_percent_of_employment;23.359;23.936;23.340999999999998;22.612;22.087;20.862;20.755;20.305999999999997;19.281;19.116;18.355;18.054000000000002;17.715;17.964000000000002;17.070999999999998;16.224;16.919;17.465;17.617;16.958;16.456;16.511;17.362000000000002;17.419;17.256;16.921;16.524;16.399;16.299;16.213;16.134;16.057000000000002
irn;self_employed_percent_of_employment;47.556999999999995;47.18;47.206;47.26;47.055;46.443999999999996;51.238;50.791000000000004;50.848;50.575;50.361999999999995;50.333;49.821999999999996;49.665;49.528;48.943999999999996;48.37;46.847;46.152;44.593999999999994;44.393;44.559;44.411;43.981;44.09;45.08;45.302;45.236999999999995;45.172;45.108999999999995;45.043;44.978
irq;self_employed_percent_of_employment;54.505;49.251000000000005;48.198;47.76;48.16;47.178999999999995;45.888000000000005;44.25;43.745;44.636;44.49100000000001;44.74100000000001;46.367;43.6;44.151;43.538999999999994;43.553999999999995;42.97;42.7;42.315;41.956;41.111999999999995;40.985;41.138000000000005;40.491;39.633;39.534;39.464;39.39;39.308;39.221;39.131
isl;self_employed_percent_of_employment;19.497;19.049;18.922;18.782;18.924;18.538;17.569000000000003;18.708;18.121;17.729;17.085;17.188;13.302999999999999;13.302;14.263;14.559000000000001;13.564;12.469000000000001;11.867;12.632;12.539000000000001;12.407;12.564;12.624;12.412;11.97;11.854000000000001;11.724;11.651;11.591;11.523;11.464
isr;self_employed_percent_of_employment;13.455;13.065;13.237;12.696;12.297;12.752;12.495;12.415;12.53;12.029000000000002;11.675999999999998;11.738;12.161;11.767000000000001;12.059000000000001;12.203;11.777000000000001;11.908;12.293;12.265;12.204;11.975999999999999;11.744000000000002;11.811;12.07;15.89;15.862;15.852;15.84;15.825999999999999;15.812999999999999;15.8
ita;self_employed_percent_of_employment;28.423000000000002;28.916999999999998;28.575;28.66;29.125;29.090999999999998;28.858;28.724;28.331999999999997;28.197;27.918000000000003;27.463;27.322;27.982;26.739;26.449;26.168000000000003;25.497;25.022;25.334;25.103;24.973000000000003;24.884;24.74;24.441;23.997;23.823;23.685;23.58;23.509;23.435;23.359
jam;self_employed_percent_of_employment;43.632;43.341;41.479;41.356;40.15;40.24;40.275999999999996;40.934;40.89;40.841;40.355;38.613;38.908;38.819;37.854;38.653;36.757;39.906;40.213;40.351;40.288000000000004;40.912;41.021;41.075;41.181999999999995;40.998000000000005;40.983000000000004;40.92;40.833;40.746;40.665;40.593
jor;self_employed_percent_of_employment;20.735;19.474;20.441;20.471;20.105999999999998;20.134;19.832;19.817999999999998;19.598;19.293;20.215999999999998;19.378;17.91;17.779;17.656;16.566;16.31;15.957;16.519000000000002;16.456;15.639000000000001;15.912;15.905;15.767999999999999;15.762;15.704;15.677999999999999;15.665999999999999;15.655999999999999;15.645;15.627;15.607999999999999
jpn;self_employed_percent_of_employment;22.983;21.984;20.906;20.452;20.114;19.496;19.305;19.1;19.018;18.455;17.832;17.373;17.116;16.916;16.629;15.72;15.315999999999999;14.91;14.633;14.296;13.842;11.850999999999999;11.620999999999999;11.515999999999998;11.142999999999999;10.644;11.01;10.69;10.59;10.482999999999999;10.427;10.292
kaz;self_employed_percent_of_employment;44.555;39.558;37.181999999999995;35.189;38.961999999999996;43.114;43.275;39.675;39.885;39.327;41.473;39.358000000000004;38.791;37.249;35.802;35.225;34.578;33.603;33.538000000000004;33.114000000000004;32.567;31.467;30.491;26.373;27.017;26.579;26.794;26.684;26.680999999999997;26.768;26.969;27.017
ken;self_employed_percent_of_employment;68.145;68.061;67.756;67.683;66.818;67.295;67.4;66.955;66.755;66.766;66.152;66.172;65.697;65.28399999999999;64.96600000000001;65.251;64.792;65.10600000000001;64.655;63.81100000000001;63.836000000000006;63.617;63.008;62.571999999999996;62.3;62.082;61.974;61.836999999999996;61.696000000000005;61.559;61.423;61.285
kgz;self_employed_percent_of_employment;48.294;45.681999999999995;49.301;47.372;56.591;65.173;63.784;57.547;57.158;57.138999999999996;57.352;55.419;52.843999999999994;51.2;50.522;48.785;49.185;46.114;40.647;38.656;38.614000000000004;38.653;44.893;44.2;41.282;39.249;39.158;39.262;39.796;39.68;39.495;39.816
khm;self_employed_percent_of_employment;92.055;91.916;91.21799999999999;90.465;89.62899999999999;89.84299999999999;85.93299999999999;85.572;85.287;84.738;83.758;88.03200000000001;87.11200000000001;86.641;85.525;84.262;83.39299999999999;82.66;56.986000000000004;56.474;55.191;54.308;53.645;53.367;52.438;51.577;51.508;51.403;51.29600000000001;51.188;51.077;50.963
kor;self_employed_percent_of_employment;39.164;39.2;39.791;39.153;38.993;38.881;39.041;40.383;39.711;39.149;38.92;38.314;37.36;36.673;36.26;35.542;34.702;34.085;32.972;32.135999999999996;31.761999999999997;31.756;31.081999999999997;30.496;29.728;29.478;29.415;29.397;29.379;29.36;29.342;29.326
kwt;self_employed_percent_of_employment;3.2739999999999996;1.617;1.7919999999999998;2.977;3.025;3.017;2.97;2.9189999999999996;2.972;2.8680000000000003;2.9019999999999997;2.843;2.6630000000000003;2.707;2.68;2.685;2.667;2.688;2.801;2.694;2.499;2.505;2.5789999999999997;2.549;2.5469999999999997;2.481;2.524;2.526;2.526;2.528;2.53;2.531
lao;self_employed_percent_of_employment;91.309;90.399;90.88799999999999;90.463;90.205;88.934;88.64299999999999;87.875;87.19;90.198;89.93700000000001;89.39;88.91;89.14;88.3;87.323;86.715;85.936;85.76799999999999;84.37299999999999;83.431;84.95200000000001;84.993;84.811;84.355;83.275;83.273;83.20299999999999;83.134;83.065;82.999;82.935
lbn;self_employed_percent_of_employment;41.048;41.786;40.57;40.157;39.855;39.501999999999995;39.339;39.301;39.189;38.836999999999996;38.773;38.803000000000004;38.868;37.957;39.505;39.368;38.283;37.825;37.274;36.758;37.486999999999995;38.001;38.004;38.302;38.241;37.082;36.613;36.528;36.443000000000005;36.361;36.269;36.183
lbr;self_employed_percent_of_employment;82.625;84.07;85.70700000000001;86.54;86.92;86.772;83.935;83.67;82.74;81.383;81.862;82.021;83.294;82.869;82.708;81.99600000000001;81.807;81.865;81.711;81.189;80.414;80.00399999999999;79.512;79.793;80.304;80.416;80.348;80.298;80.243;80.185;80.125;80.069
lby;self_employed_percent_of_employment;41.894;42.55;42.599;42.195;42.99100000000001;41.82;41.723;41.613;41.69;41.48;41.618;41.596000000000004;40.48;40.681999999999995;40.032;40.0;39.796;39.903;39.748000000000005;39.177;50.647;37.929;43.97;47.181999999999995;42.168;41.599;41.092;40.948;40.830999999999996;40.626;40.495;40.411
lca;self_employed_percent_of_employment;35.039;34.903;34.861;38.834;34.76;37.391999999999996;33.751999999999995;33.994;33.174;35.18;35.13;35.145;35.334;35.098;35.193000000000005;35.144;34.88;34.694;34.782;34.899;34.884;34.891;34.844;34.785;34.746;34.654;34.85;34.854;34.76;34.663000000000004;34.563;34.465
lka;self_employed_percent_of_employment;40.584;39.75;39.988;39.272;40.246;39.216;40.669000000000004;44.373999999999995;42.548;43.761;41.395;42.13;42.111999999999995;40.571;40.727;44.391000000000005;43.50899999999999;43.93600000000001;42.355;44.492;45.081;43.588;44.251999999999995;43.533;43.18600000000001;42.9;42.845;42.785;42.721000000000004;42.655;42.586000000000006;42.516000000000005
lso;self_employed_percent_of_employment;66.233;65.669;65.594;65.835;65.484;65.251;64.71600000000001;64.612;64.583;64.161;63.772;63.538999999999994;63.501000000000005;62.806000000000004;62.714;62.263000000000005;61.905;61.443999999999996;61.691;61.424;60.853;60.598;60.357;60.04600000000001;59.816;59.751000000000005;59.721000000000004;59.675;59.647;59.604;59.56100000000001;59.513999999999996
ltu;self_employed_percent_of_employment;21.676;14.798;15.706;15.905;18.654;20.111;20.526;19.584;20.485;19.7;20.211;20.805;20.962;18.865;17.183;17.011;14.591;11.700999999999999;11.995;10.901;10.614;11.075999999999999;11.795;12.127;12.296;12.362;12.645;12.637;12.628;12.606;12.594000000000001;12.584000000000001
lux;self_employed_percent_of_employment;10.83;10.231;11.109000000000002;10.895999999999999;11.33;9.779;9.255;9.426;9.158999999999999;9.459;7.308;7.946000000000001;7.912999999999999;8.204;8.048;7.896;7.273;6.529;8.747;8.206;8.586;8.914;8.887;8.795;9.815;10.094;10.134;10.003;9.882;9.785;9.699;9.622
lva;self_employed_percent_of_employment;20.948;10.421;13.147;15.265999999999998;13.972999999999999;14.639000000000001;19.448;17.383;16.975;14.905999999999999;15.288;13.749;13.555;13.540999999999999;11.512;11.697000000000001;11.008;10.280999999999999;11.564;11.534;11.388;11.417;11.595999999999998;11.587;12.647;12.912;13.325999999999999;13.328;13.276;13.235;13.225;13.210999999999999
mac;self_employed_percent_of_employment;11.890999999999998;11.704;11.382;11.175999999999998;11.026;10.895999999999999;9.754;9.767999999999999;11.032;11.853;10.784;10.556;10.905;11.636;10.353;9.224;8.535;7.372999999999999;7.915;8.001;7.531000000000001;7.305;6.7989999999999995;6.39;6.635;6.936;6.922000000000001;6.9270000000000005;6.931;6.935;6.938;6.941
mar;self_employed_percent_of_employment;51.602;51.86600000000001;51.79600000000001;50.465;57.628;57.012;57.111999999999995;56.058;59.056999999999995;61.907;60.953;60.511;60.478;61.828;61.651;55.668;54.227;55.316;55.417;54.758;55.32899999999999;54.878;54.645;54.38;54.036;53.848;53.727;53.617;53.501999999999995;53.388999999999996;53.273;53.159
mda;self_employed_percent_of_employment;31.642;33.589;31.241;18.878;31.895;29.057;31.732;29.346;29.749000000000002;31.831999999999997;31.796;31.677;29.866;31.081999999999997;31.136999999999997;29.816999999999997;27.238000000000003;28.44;25.147;29.698;29.521;27.029;30.248;29.151999999999997;28.333000000000002;29.581;29.546;29.509;29.565;29.594;29.643;29.665
mdg;self_employed_percent_of_employment;87.59299999999999;87.35799999999999;87.175;83.921;84.32799999999999;84.64399999999999;85.552;85.28;85.03399999999999;84.795;84.36399999999999;85.90700000000001;84.88799999999999;91.11399999999999;90.936;90.741;90.34200000000001;90.023;90.84899999999999;90.691;89.102;88.993;89.76;89.65100000000001;89.412;89.436;89.419;89.384;89.34899999999999;89.31299999999999;89.279;89.244
mdv;self_employed_percent_of_employment;66.999;66.486;65.938;65.344;61.518;72.597;71.381;70.005;68.899;68.55;39.04;38.781;38.726;36.086;35.632;37.089;30.590999999999998;28.998;28.916999999999998;28.994;28.041;27.503;27.557;26.985;26.351;26.083000000000002;25.976;25.958000000000002;25.943;25.928;25.926;25.932
mex;self_employed_percent_of_employment;44.713;46.373000000000005;44.833999999999996;46.235;41.563;40.385;41.236000000000004;38.872;38.295;36.156;36.594;37.032;36.801;36.701;35.613;34.738;34.418;33.583;34.3;33.385999999999996;33.643;32.945;32.912;32.186;32.077;31.647;31.616999999999997;31.534000000000002;31.504;31.459;31.394000000000002;31.318
mkd;self_employed_percent_of_employment;21.971999999999998;22.326999999999998;21.2;24.087;24.398000000000003;25.168000000000003;23.994;24.851999999999997;25.211;26.959;25.125;26.624000000000002;26.208000000000002;27.557;27.201;26.804000000000002;27.434;28.424;26.929000000000002;26.934;26.125999999999998;25.6;26.320999999999998;26.399;26.232;24.781;22.898000000000003;23.033;23.064;23.096;23.087;23.121
mli;self_employed_percent_of_employment;91.512;91.221;91.456;91.182;90.176;90.008;89.87100000000001;89.45299999999999;89.39;89.197;89.03299999999999;88.806;88.23700000000001;88.15899999999999;88.37799999999999;88.17399999999999;90.905;90.866;90.954;90.8;90.8;91.22200000000001;91.021;91.07799999999999;89.91799999999999;89.0;88.81299999999999;88.76100000000001;88.71;88.65799999999999;88.609;88.559
mlt;self_employed_percent_of_employment;16.718;16.271;16.08;15.737;15.524000000000001;15.294;14.686;14.210999999999999;13.755999999999998;13.374;13.478;15.854000000000001;15.106;15.418;13.905;13.927999999999999;14.31;13.808;13.884;14.458;13.584000000000001;13.579;13.957;13.897;13.985;13.628;13.415;13.338;13.243;13.165999999999999;13.095999999999998;13.03
mmr;self_employed_percent_of_employment;87.90799999999999;87.23;86.116;85.602;85.40100000000001;84.60799999999999;84.305;84.007;83.126;82.334;80.627;79.178;78.393;76.62899999999999;74.796;73.204;71.032;69.104;67.666;65.884;64.973;64.342;63.559;62.201;61.443000000000005;61.706;61.68600000000001;61.556999999999995;61.427;61.306999999999995;61.198;61.095
mne;self_employed_percent_of_employment;22.228;17.855999999999998;15.274000000000001;29.12;28.394000000000002;43.723;32.724000000000004;33.308;29.993000000000002;35.867;32.412;32.684;32.333;32.592;32.198;27.255;26.451999999999998;25.789;22.46;22.177;16.426;18.187;20.519000000000002;20.108;20.925;20.899;21.319000000000003;21.273000000000003;21.239;21.156;21.272;21.276
mng;self_employed_percent_of_employment;61.035;56.872;59.568000000000005;58.636;55.131;55.101000000000006;55.398999999999994;57.20399999999999;56.913000000000004;58.405;61.06;62.511;60.674;70.264;67.286;64.21600000000001;62.675;63.038000000000004;63.048;57.525;56.2;52.463;50.913999999999994;50.43;50.838;48.43600000000001;48.43600000000001;48.402;48.35;48.29600000000001;48.235;48.178000000000004
moz;self_employed_percent_of_employment;93.944;93.728;93.83;93.47200000000001;93.50299999999999;93.301;92.95299999999999;92.405;91.98100000000001;91.49;91.039;91.06200000000001;91.042;90.838;90.54899999999999;90.505;90.306;90.32700000000001;90.29700000000001;90.09;89.85;89.596;89.238;88.93299999999999;88.845;88.71600000000001;88.684;88.635;88.579;88.51799999999999;88.458;88.376
mrt;self_employed_percent_of_employment;57.725;57.588;57.536;57.263999999999996;56.97;56.083999999999996;55.187;55.17;55.643;56.166000000000004;55.685;55.317;55.82;54.843;52.402;50.332;50.1;49.924;49.74100000000001;48.918;49.233999999999995;48.208999999999996;48.028;47.618;48.302;48.1;47.891999999999996;47.821999999999996;47.747;47.669;47.592;47.513000000000005
mus;self_employed_percent_of_employment;30.349;29.791;30.176;30.141;29.898000000000003;21.302;21.033;20.796999999999997;20.698;20.229;20.29;20.217;19.865;19.782;19.383;19.223;20.211;19.678;19.837;20.124000000000002;19.267;20.322;21.474;21.173000000000002;20.959;20.627;20.483;20.429000000000002;20.375999999999998;20.322;20.268;20.214000000000002
mwi;self_employed_percent_of_employment;68.887;69.235;69.605;69.498;68.608;68.495;67.73;67.459;66.942;66.411;66.71300000000001;66.263;65.686;65.54899999999999;65.46600000000001;64.806;63.43600000000001;63.208;63.101000000000006;63.15;62.476000000000006;62.849;62.292;61.766000000000005;61.638999999999996;61.236000000000004;61.015;60.95399999999999;60.885;60.81;60.738;60.665
mys;self_employed_percent_of_employment;32.218;29.159000000000002;28.796999999999997;28.095;27.369;27.737;25.574;26.619;25.291;25.771;24.603;23.311999999999998;23.802;25.447;24.557;25.778000000000002;25.826;25.503;25.264;25.252;23.436;25.159000000000002;26.145;24.878;26.114;25.636;25.623;25.598000000000003;25.576999999999998;25.559;25.54;25.522
nam;self_employed_percent_of_employment;44.17;43.663000000000004;43.341;43.361000000000004;35.364000000000004;35.11;34.861;35.583;35.405;36.071;34.821;28.266;28.16;27.483;37.47;36.699;36.012;35.475;35.989000000000004;35.847;36.989000000000004;36.95;35.95;34.018;29.607;29.842;29.826;29.785;29.734;29.683000000000003;29.633000000000003;29.586
ncl;self_employed_percent_of_employment;24.734;23.423000000000002;23.395;23.27;23.586;23.272;23.725;23.978;25.108;26.565;24.97;25.394000000000002;26.497;24.301;24.184;26.112;28.296999999999997;24.381999999999998;22.967;23.956999999999997;24.99;24.08;24.433000000000003;24.551;24.451;24.339000000000002;24.338;24.339000000000002;24.34;24.340999999999998;24.340999999999998;24.340999999999998
ner;self_employed_percent_of_employment;90.296;90.677;90.598;90.303;90.30799999999999;90.436;90.294;90.95700000000001;90.99;90.806;91.277;91.41799999999999;91.262;90.863;91.083;91.04;90.84299999999999;91.04700000000001;90.564;90.72;90.384;90.29799999999999;89.96700000000001;89.777;89.632;89.45;89.36;89.315;89.266;89.21799999999999;89.17399999999999;89.12700000000001
nga;self_employed_percent_of_employment;83.916;83.58;84.05;84.01;84.32;84.26700000000001;84.07799999999999;84.515;84.08;83.29299999999999;83.779;86.055;85.346;83.79;83.76299999999999;82.838;82.807;83.022;82.816;82.12700000000001;81.277;80.994;80.564;80.666;81.355;81.495;81.521;81.515;81.503;81.48100000000001;81.46;81.439
nic;self_employed_percent_of_employment;49.916000000000004;49.928999999999995;50.409;50.723;50.308;49.567;49.099;48.89;49.21;48.496;53.21;53.155;52.917;51.20399999999999;50.239;49.361000000000004;49.321999999999996;49.387;46.408;46.775;46.518;46.607;46.54;46.026;45.571999999999996;45.263999999999996;45.166000000000004;44.893;44.67;44.434;44.202;43.979
nld;self_employed_percent_of_employment;11.472999999999999;11.417;11.788;12.422;12.73;12.288;12.405999999999999;11.677999999999999;11.525;11.265;11.584000000000001;11.700999999999999;11.443;12.13;12.43;12.785;13.190999999999999;13.198;13.558;15.059000000000001;15.197000000000001;15.405999999999999;16.093;16.659000000000002;16.886;16.861;16.86;16.756;16.67;16.623;16.578;16.53
nor;self_employed_percent_of_employment;13.847999999999999;13.427;13.190999999999999;12.687000000000001;9.599;8.873;8.498;8.562000000000001;7.761;7.544;7.367999999999999;7.321000000000001;7.449;7.544;7.459;8.497;8.025;7.801;8.101;7.733;7.0360000000000005;6.962000000000001;7.006;7.232;7.0489999999999995;6.98;7.347;7.319;7.303;7.279;7.2620000000000005;7.246
npl;self_employed_percent_of_employment;78.457;78.134;78.008;77.417;77.361;77.169;76.977;76.956;76.923;76.714;76.505;83.465;83.43;83.35700000000001;83.15100000000001;82.98;82.85;82.54799999999999;81.92399999999999;81.622;81.402;81.217;80.85600000000001;80.399;80.209;80.181;80.128;80.065;80.01;79.955;79.906;79.86
nzl;self_employed_percent_of_employment;20.4;21.178;21.116999999999997;21.005;20.933000000000003;20.935;20.046;20.352;21.066999999999997;20.708000000000002;19.799;19.317999999999998;19.337;19.252;18.592;17.721;17.288;17.331;16.527;16.315;16.836;16.71;15.478;15.314;14.85;17.924;17.808;17.562;17.34;17.204;17.09;16.958
omn;self_employed_percent_of_employment;13.683;13.497;13.489;13.673;13.530999999999999;13.462;12.577;12.618;12.54;12.197000000000001;12.171;12.277999999999999;12.255999999999998;12.015999999999998;11.877;11.687999999999999;11.633;11.415;11.421;11.380999999999998;11.542;11.097000000000001;11.193;11.187000000000001;11.046;11.081;11.094000000000001;11.074000000000002;11.058;11.042;11.027999999999999;11.015
pak;self_employed_percent_of_employment;66.66;65.915;66.483;66.41;65.75399999999999;65.828;63.533;64.656;64.69800000000001;64.421;64.419;60.131;60.155;62.027;62.113;62.575;62.354;63.784;63.272;63.338;62.881;60.243;60.123000000000005;60.047;60.387;61.06399999999999;61.111000000000004;61.06100000000001;61.012;60.961999999999996;60.913999999999994;60.867
pan;self_employed_percent_of_employment;35.399;35.11;33.316;31.438000000000002;32.648;32.834;33.981;33.306999999999995;33.317;33.275999999999996;33.306;34.735;35.178000000000004;34.248000000000005;35.134;33.845;30.985;30.666999999999998;35.387;34.189;32.21;32.129;32.356;32.792;36.05;35.885999999999996;35.77;35.55;35.31;35.064;34.827;34.602
per;self_employed_percent_of_employment;59.373999999999995;59.745;61.36600000000001;61.358000000000004;60.568000000000005;60.042;60.123999999999995;59.477;59.726000000000006;59.668;59.808;59.945;59.798;60.452;60.218999999999994;58.365;57.068999999999996;56.652;56.506;56.881;56.739;55.485;54.646;54.942;54.055;54.636;54.19;54.089;53.867;53.604;53.351000000000006;53.107
phl;self_employed_percent_of_employment;47.045;47.488;47.77;47.599;47.51;49.681999999999995;49.667;50.193999999999996;50.591;50.34;50.33;50.152;49.966;49.465;49.066;48.79;48.29600000000001;47.965;47.038999999999994;45.849;45.086000000000006;43.168;41.978;42.472;39.13;38.759;38.577;38.516;38.461;38.407;38.354;38.303000000000004
png;self_employed_percent_of_employment;77.04899999999999;74.592;72.116;71.433;71.166;70.807;71.516;73.222;74.90899999999999;73.985;74.663;75.3;75.429;75.184;81.275;80.957;81.36399999999999;80.206;81.096;80.21;79.58800000000001;79.988;79.93;78.97399999999999;76.5;76.328;76.318;76.298;76.257;76.214;76.172;76.13
pol;self_employed_percent_of_employment;29.699;33.296;34.236999999999995;33.441;32.302;31.956;28.76;27.486;26.848000000000003;27.414;27.985;28.256;27.006999999999998;26.531;25.781999999999996;24.463;23.496;22.964000000000002;22.781999999999996;22.986;22.874000000000002;22.403000000000002;21.838;21.361;21.241999999999997;20.728;21.160999999999998;21.055999999999997;20.982;20.929000000000002;20.895;20.86
pri;self_employed_percent_of_employment;25.447;24.9;24.535999999999998;24.81;24.871;24.688000000000002;24.499000000000002;25.471;25.601999999999997;25.599;24.974;25.775;25.355;25.546999999999997;25.508000000000003;26.304000000000002;26.563000000000002;26.046;29.53;29.432;29.938000000000002;29.968000000000004;30.156;29.156999999999996;29.195;29.162;29.156;29.188000000000002;29.206;29.201;29.193;29.19
prk;self_employed_percent_of_employment;55.817;58.36600000000001;60.792;62.461999999999996;64.622;66.37899999999999;68.85;69.811;67.914;67.7;67.111;66.779;67.208;66.818;66.37100000000001;66.995;67.545;66.571;66.544;66.282;65.605;65.52;65.678;66.12100000000001;66.665;67.044;67.014;66.982;66.949;66.917;66.883;66.84899999999999
prt;self_employed_percent_of_employment;30.252;25.656;25.881999999999998;27.375;27.8;28.456;28.42;28.469;27.079;26.239;27.820999999999998;27.563000000000002;27.351;26.174;25.846999999999998;24.729;24.824;24.351999999999997;24.055;23.142;21.555999999999997;22.101999999999997;21.956;19.771;18.447;17.788;17.729;17.555999999999997;17.428;17.332;17.242;17.174
pry;self_employed_percent_of_employment;55.856;55.588;54.702;54.12;53.696999999999996;53.41;53.552;54.19;53.626999999999995;53.985;55.086999999999996;57.092;55.86;57.0;53.327;53.68;51.847;49.50899999999999;50.708999999999996;47.336000000000006;46.585;47.747;44.589;43.685;43.762;44.228;44.295;44.108000000000004;43.885;43.672;43.468999999999994;43.283
pse;self_employed_percent_of_employment;52.48;52.233000000000004;52.012;52.488;51.87;51.757;50.506;49.653999999999996;49.083;48.817;49.383;49.327;48.908;48.089;47.461000000000006;47.269;46.802;46.346000000000004;45.857;45.408;44.663000000000004;44.306999999999995;43.903;43.792;43.396;42.986999999999995;43.81100000000001;43.748000000000005;43.684;43.62;43.556999999999995;43.494
pyf;self_employed_percent_of_employment;33.419000000000004;33.442;33.205;33.278;33.008;33.108000000000004;29.945;30.041999999999998;30.248;30.4;30.271;30.233;28.113000000000003;28.156;28.048000000000002;27.804000000000002;27.986;27.998;27.865;27.711;27.653000000000002;27.750999999999998;27.739;27.735;27.82;27.888;27.879;27.87;27.859;27.849;27.837;27.826
qat;self_employed_percent_of_employment;1.7619999999999998;1.536;1.704;1.653;1.655;1.625;1.28;1.043;1.182;1.409;1.476;1.409;1.54;1.206;0.568;0.41200000000000003;0.446;0.46;0.474;0.45799999999999996;0.479;0.539;0.524;0.529;0.45299999999999996;0.43799999999999994;0.40399999999999997;0.40299999999999997;0.40299999999999997;0.40299999999999997;0.40299999999999997;0.40299999999999997
rou;self_employed_percent_of_employment;30.605;36.629;36.589;35.835;38.793;37.324;40.414;42.037;44.158;46.098;46.093999999999994;39.778;39.546;34.631;35.411;33.881;33.76;32.595;32.802;35.181999999999995;33.211999999999996;33.376;32.834;32.097;28.982;26.613000000000003;27.334;27.0;26.814;26.666999999999998;26.659000000000002;26.646
rus;self_employed_percent_of_employment;1.219;0.968;1.5130000000000001;2.0909999999999997;2.551;2.761;4.206;4.143;9.227;8.81;7.456;7.32;6.978;7.2379999999999995;7.5520000000000005;7.3;7.252999999999999;7.206;7.353;6.792999999999999;7.071000000000001;6.901;7.271;7.209;7.224;7.505;7.722;7.707999999999999;7.7010000000000005;7.7;7.6979999999999995;7.696000000000001
rwa;self_employed_percent_of_employment;92.579;92.285;92.742;94.524;93.40299999999999;93.619;93.695;93.51;92.891;92.669;92.626;92.134;86.493;86.413;85.17399999999999;84.65799999999999;83.281;82.22;82.32700000000001;81.719;81.5;81.314;81.17699999999999;80.92399999999999;80.33800000000001;80.52199999999999;80.503;80.456;80.405;80.352;80.29899999999999;80.24600000000001
sau;self_employed_percent_of_employment;7.77;8.11;8.18;8.023;7.99;7.867000000000001;7.813;7.545;7.587000000000001;7.31;7.462000000000001;7.486000000000001;6.997000000000001;6.781000000000001;6.858;6.928999999999999;6.949;6.797000000000001;6.94;5.343999999999999;5.181;5.324;5.351;5.05;4.843999999999999;4.868;4.888;4.891;4.8919999999999995;4.89;4.886;4.881
sdn;self_employed_percent_of_employment;55.787;55.395;54.967;54.858999999999995;54.405;54.045;53.303000000000004;53.068000000000005;52.773;52.172;51.711000000000006;51.288999999999994;50.762;50.488;50.016000000000005;49.367;48.714;48.297;48.076;47.61600000000001;47.232;46.62;45.763999999999996;45.498000000000005;45.158;44.812;44.943999999999996;44.858000000000004;44.771;44.685;44.601000000000006;44.516000000000005
sen;self_employed_percent_of_employment;53.698;53.373000000000005;53.786;53.361000000000004;53.525;53.133;52.74100000000001;52.178999999999995;51.597;51.453;51.043;50.345;50.082;49.335;49.163000000000004;48.583999999999996;47.913999999999994;48.128;48.472;48.203;47.45399999999999;47.316;47.068999999999996;46.776;46.928000000000004;46.791000000000004;46.733999999999995;46.646;46.556999999999995;46.468999999999994;46.382;46.298
sgp;self_employed_percent_of_employment;13.550999999999998;13.755999999999998;13.777000000000001;13.829;11.54;14.947000000000001;13.936;14.569;15.649000000000001;10.404000000000002;15.411;15.19;14.982999999999999;15.575999999999999;15.262;15.194;15.47;15.123;14.789000000000001;14.534;15.045;15.360999999999999;14.955;14.663;14.062000000000001;14.074000000000002;14.073;14.072000000000001;14.071;14.07;14.069;14.068
slb;self_employed_percent_of_employment;64.252;63.126000000000005;61.888000000000005;61.153;60.373999999999995;59.993;60.479;61.216;62.328;65.09899999999999;67.671;68.634;68.334;67.531;67.51;66.125;66.14699999999999;65.958;66.627;66.513;65.16199999999999;63.986999999999995;63.373999999999995;63.863;63.602;63.508;63.905;63.879;63.846000000000004;63.808;63.766000000000005;63.721000000000004
sle;self_employed_percent_of_employment;91.678;92.012;92.926;92.931;93.134;93.02799999999999;93.15799999999999;93.417;93.258;92.965;93.50200000000001;93.24799999999999;92.969;92.73899999999999;91.478;91.02;90.96799999999999;91.09299999999999;91.00399999999999;90.65700000000001;90.117;89.59;88.818;88.931;90.1;90.014;90.00399999999999;89.969;89.936;89.898;89.86;89.823
slv;self_employed_percent_of_employment;41.505;42.155;41.86600000000001;44.31100000000001;45.192;45.416000000000004;44.953;41.068000000000005;39.446999999999996;45.393;45.683;46.431000000000004;43.928000000000004;42.623000000000005;45.611999999999995;42.428999999999995;43.512;40.618;45.16;41.708;41.695;41.781000000000006;41.928999999999995;39.586999999999996;40.508;40.02;40.055;39.9;39.781;39.654;39.532;39.412
som;self_employed_percent_of_employment;75.611;75.145;75.347;75.844;76.158;75.98100000000001;75.97399999999999;76.061;75.934;75.788;75.594;75.432;75.281;75.139;74.943;74.863;74.736;74.608;74.495;74.383;74.263;74.209;74.176;74.02600000000001;73.903;73.764;73.77199999999999;73.768;73.755;73.738;73.726;73.71300000000001
srb;self_employed_percent_of_employment;32.57;26.768;22.86;32.204;32.659;30.859;32.135999999999996;29.250999999999998;24.865;32.599000000000004;31.208000000000002;29.676;27.825;29.721999999999998;28.671;27.006999999999998;26.924;33.857;32.167;32.44;30.081999999999997;30.355;32.444;31.721999999999998;30.129;31.423000000000002;31.502;31.638;31.614;31.749000000000002;31.721999999999998;31.697
