geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
bmu;cervical_cancer_deaths_per_100000_women;16.22;13.66;14.19;15.11;14.62;11.65;12.98;13.7;12.64;11.84;11.51;10.74;9.05;8.0;7.84;6.83;5.91;6.83;6.36;6.38;6.76;6.57;6.38;6.58;6.27;6.36;5.9
bol;cervical_cancer_deaths_per_100000_women;35.99;35.49;35.12;34.65;33.72;32.66;31.28;30.13;28.59;27.26;25.92;24.78;24.24;23.44;23.03;22.69;22.24;22.18;21.92;21.72;21.5;21.26;21.02;20.78;20.59;20.37;20.18
bra;cervical_cancer_deaths_per_100000_women;13.82;13.57;13.6;13.44;13.3;13.24;13.05;12.9;12.72;12.59;12.29;11.94;11.6;11.32;11.02;10.69;10.45;10.21;9.94;9.73;9.51;9.27;9.05;8.83;8.67;8.53;8.38
brb;cervical_cancer_deaths_per_100000_women;20.77;20.57;20.24;19.51;19.22;18.44;17.37;16.19;15.0;13.91;13.15;12.9;11.72;11.13;10.82;10.38;9.95;9.72;10.09;10.1;9.79;9.64;9.59;10.6;10.34;10.41;10.43
brn;cervical_cancer_deaths_per_100000_women;11.25;11.26;11.17;10.92;10.6;10.26;9.94;9.29;8.69;8.63;8.47;8.19;7.96;7.87;8.04;8.02;8.1;8.13;8.04;7.95;7.79;7.73;7.79;7.78;7.65;7.52;7.41
btn;cervical_cancer_deaths_per_100000_women;18.27;17.71;17.15;16.53;15.91;15.25;14.19;13.58;12.72;11.53;10.85;10.1;9.42;8.93;8.56;8.27;7.87;7.52;7.19;6.91;6.71;6.5;6.33;6.18;6.02;5.87;5.72
bwa;cervical_cancer_deaths_per_100000_women;28.72;28.04;27.53;27.08;27.04;27.62;28.43;29.67;31.51;33.19;35.01;35.86;36.4;35.95;34.39;31.66;29.58;28.01;26.75;25.01;23.89;23.19;23.47;22.97;22.98;23.1;23.31
caf;cervical_cancer_deaths_per_100000_women;32.95;32.82;32.03;33.98;34.08;33.88;34.29;34.02;34.17;34.21;33.72;33.47;33.48;33.28;33.01;32.82;32.69;32.21;31.6;31.33;31.49;31.25;30.64;30.74;30.52;30.39;30.29
can;cervical_cancer_deaths_per_100000_women;4.41;4.41;4.34;4.33;4.29;4.16;4.2;4.14;4.09;4.04;3.93;3.88;3.8;3.69;3.62;3.56;3.52;3.53;3.49;3.44;3.4;3.36;3.35;3.3;3.25;3.23;3.18
che;cervical_cancer_deaths_per_100000_women;3.85;3.72;3.58;3.51;3.35;3.22;3.06;2.91;2.78;2.64;2.55;2.46;2.4;2.28;2.16;2.06;2.06;2.03;1.97;1.95;1.91;1.86;1.8;1.75;1.68;1.66;1.66
