geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
kgz;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7729;0;0;0;0;0;0;2053;0;845;0
khm;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900100;0;0;29510;0;1300000;0;0;660400;3448000;1669000;1470000;0;0;16;38000;19000;0
kir;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85
kna;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kor;flood_affected_annual_number;7028;0;1129000;0;0;0;0;76320;2027;0;0;0;0;0;351300;0;0;154000;0;0;189400;1590;283;0;0;0;60450;130;121400;30270;3109;310100;4028;0;4701;14530;4676;1003;23
kwt;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;0;0
lao;flood_affected_annual_number;0;115000;0;0;0;0;0;0;459000;0;0;0;0;0;2014;0;0;0;0;0;0;332000;160;0;190000;591400;420000;0;0;0;450000;453000;150000;0;0;0;0;0;204200
lbn;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17000;0;0;0;0;0
lbr;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5010;0;0;0;0;0;0;0;0;17000;340
lby;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lka;flood_affected_annual_number;0;0;0;0;0;0;0;0;2010;0;0;20010;130100;1250000;575100;0;64530;0;0;501300;440000;297200;656000;330000;728200;120000;10000;5010;364500;375000;400000;160;500000;695200;200000;145000;333000;406000;738100
lso;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;0;100000;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ltu;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lux;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mar;flood_affected_annual_number;266500;0;0;0;0;12010;0;38000;0;6308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38790;60020;60;0;0;956;315;15100;10040;0;0;2117;0;20040
mda;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25050;0;0;2253;0;1713;0;0;501;0;0;6500;0;0;4003
