geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
blz;breast_cancer_number_of_female_deaths;4.31;4.67;5.08;5.44;5.69;5.95;6.14;6.75;7.3;7.57;8.04;8.47;8.55;8.76;8.93;9.28;9.72;10.37;11.07;11.62;12.1;12.53;13.28;13.81;14.36;14.92;15.48
bmu;breast_cancer_number_of_female_deaths;10.84;11.45;11.99;12.5;12.48;12.5;12.54;12.77;12.73;12.64;13.05;12.78;12.81;12.34;12.1;11.86;11.41;11.24;11.05;11.02;10.85;10.4;10.09;9.85;9.72;9.56;9.9
bol;breast_cancer_number_of_female_deaths;308.14;317.1;328.03;339.13;346.36;352.36;354.27;358.69;359.65;362.04;363.43;365.66;376.71;382.86;395.37;410.45;422.14;441.62;458.39;476.09;493.1;508.79;525.66;542.91;562.06;581.93;599.74
bra;breast_cancer_number_of_female_deaths;7368.04;7605.71;8053.51;8428.61;8864.02;9320.04;9673.49;10110.44;10548.14;10984.91;11395.1;11687.71;12063.38;12446.84;12854.51;13206.35;13610.84;13938.85;14272.86;14582.15;14939.11;15200.96;15436.9;15729.51;16076.25;16489.6;16716.22
brb;breast_cancer_number_of_female_deaths;38.84;39.89;40.77;42.94;43.14;44.67;45.87;47.28;48.71;49.86;51.0;51.31;51.89;52.59;53.67;54.19;54.35;55.27;55.4;57.33;59.03;61.03;61.84;61.65;64.06;66.33;68.14
brn;breast_cancer_number_of_female_deaths;10.31;10.88;11.33;11.6;11.8;12.03;12.3;12.46;12.69;13.38;14.03;14.64;15.37;16.13;17.39;18.44;19.67;20.78;21.59;22.6;23.62;24.99;26.58;28.25;29.39;30.38;31.39
btn;breast_cancer_number_of_female_deaths;19.18;18.82;18.29;17.64;17.05;16.5;16.07;16.28;16.27;15.82;15.94;15.85;15.83;16.06;16.49;17.15;17.43;17.82;18.26;18.79;19.52;20.18;20.94;21.78;22.58;23.37;24.01
bwa;breast_cancer_number_of_female_deaths;45.78;46.92;48.31;49.91;52.33;55.9;59.87;65.07;71.96;78.81;86.34;91.27;95.43;96.82;95.55;90.88;88.51;87.29;87.52;85.95;86.45;88.18;93.96;96.77;101.83;107.44;113.32
caf;breast_cancer_number_of_female_deaths;170.82;173.15;171.93;186.91;191.55;194.64;201.06;203.5;209.09;214.88;217.15;220.02;225.39;229.11;232.67;237.11;241.69;244.0;246.0;250.63;260.37;266.06;268.74;276.51;282.29;290.13;296.74
can;breast_cancer_number_of_female_deaths;4701.49;4811.57;4917.86;5027.97;5111.16;5156.08;5231.33;5268.74;5276.28;5262.69;5254.53;5280.5;5336.51;5384.94;5370.25;5355.37;5348.7;5391.77;5411.34;5435.61;5479.52;5522.38;5595.64;5707.43;5817.93;5959.59;6037.1
che;breast_cancer_number_of_female_deaths;1669.0;1648.68;1629.08;1617.69;1610.83;1598.16;1537.66;1513.49;1471.71;1448.15;1460.27;1456.12;1467.84;1454.63;1408.88;1399.19;1421.94;1427.32;1426.77;1444.87;1458.22;1448.45;1462.03;1444.65;1413.11;1428.66;1456.98
chl;breast_cancer_number_of_female_deaths;834.33;829.83;827.28;859.4;903.85;949.2;973.0;981.37;1017.49;1037.27;1061.23;1085.58;1112.29;1141.79;1177.89;1209.32;1217.03;1224.12;1241.36;1295.92;1343.84;1376.89;1413.86;1436.14;1447.47;1465.23;1496.49
