geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
blz;lung_cancer_number_of_male_deaths;7.24;7.68;8.38;9.33;10.33;11.52;12.21;13.18;14.04;14.67;15.15;16.18;16.28;16.42;16.39;16.86;17.28;17.59;18.32;19.23;19.64;20.31;21.06;22.0;23.11;24.09;25.14
bmu;lung_cancer_number_of_male_deaths;13.4;13.55;14.08;14.7;14.5;13.97;14.76;14.04;14.56;15.11;16.05;14.75;14.65;14.56;13.9;13.6;13.96;13.44;13.41;13.53;13.38;13.06;13.3;13.32;13.62;13.11;13.86
bol;lung_cancer_number_of_male_deaths;262.42;266.0;271.4;275.84;280.82;288.62;287.09;290.94;294.44;298.09;299.79;311.13;324.92;338.52;353.11;370.41;378.6;387.87;400.27;412.52;426.01;442.12;459.73;477.75;497.91;517.82;537.08
bra;lung_cancer_number_of_male_deaths;9231.0;9531.33;9905.71;10235.31;10616.17;10982.31;11326.52;11679.49;12055.45;12484.28;12831.89;13076.93;13357.0;13778.57;14169.18;14467.43;14639.98;14848.85;15038.16;15215.36;15437.11;15691.6;15934.5;16343.5;16711.13;17199.11;17656.28
brb;lung_cancer_number_of_male_deaths;19.16;19.61;20.53;20.95;21.47;21.56;21.47;21.45;21.29;21.05;21.22;20.81;20.21;20.44;20.67;21.34;21.38;21.21;21.13;21.41;21.44;21.71;22.27;22.78;23.44;24.17;24.83
brn;lung_cancer_number_of_male_deaths;16.22;16.75;17.19;17.54;17.86;18.2;18.34;18.06;18.07;17.97;18.35;19.33;20.39;21.69;23.21;25.19;26.74;28.45;29.94;31.41;32.87;35.38;37.78;40.05;42.8;45.2;47.54
btn;lung_cancer_number_of_male_deaths;10.65;10.63;10.53;10.34;10.17;9.99;9.74;9.94;10.17;10.06;10.52;10.89;11.39;12.13;12.72;13.51;14.07;14.72;15.31;16.13;16.83;17.61;18.47;19.43;20.38;21.31;22.26
bwa;lung_cancer_number_of_male_deaths;74.01;78.53;84.26;90.55;98.56;107.3;115.03;122.8;130.7;138.17;146.31;146.19;145.97;143.2;140.59;137.61;138.91;140.29;143.62;145.67;148.28;149.57;152.33;155.39;156.93;160.0;163.33
caf;lung_cancer_number_of_male_deaths;121.97;126.68;129.79;133.05;137.63;141.78;146.71;149.48;153.99;158.85;162.36;164.78;168.32;170.85;173.5;176.5;179.27;180.98;182.61;184.15;189.78;193.54;196.48;199.97;203.13;206.82;210.78
can;lung_cancer_number_of_male_deaths;9693.53;9775.02;9858.06;9968.78;10045.83;10185.16;10126.94;10046.39;10113.22;10128.87;10063.51;10091.42;10206.1;10296.57;10471.41;10634.68;10755.59;10697.25;10653.84;10607.1;10558.97;10673.48;10787.26;10921.92;11183.57;11543.71;11764.69
che;lung_cancer_number_of_male_deaths;2384.55;2397.94;2369.39;2326.55;2292.3;2311.96;2262.49;2257.1;2277.75;2250.76;2275.35;2276.42;2267.53;2280.43;2241.32;2228.92;2207.29;2216.79;2220.86;2221.73;2203.29;2172.16;2180.19;2195.01;2143.62;2165.53;2196.38
chl;lung_cancer_number_of_male_deaths;1265.69;1238.12;1204.71;1224.48;1270.56;1340.29;1363.71;1330.84;1326.25;1334.44;1343.25;1378.66;1412.01;1447.91;1501.13;1522.82;1554.08;1578.26;1601.03;1674.35;1748.53;1775.04;1802.69;1858.83;1872.84;1910.53;1966.61
chn;lung_cancer_number_of_male_deaths;183761.33;185619.6;191100.54;198004.38;206713.03;211453.46;219991.2;229487.88;238973.92;251036.79;264408.37;280266.28;297188.31;304600.04;317197.41;333356.94;335858.12;343424.24;354359.97;369277.58;384666.97;388842.85;395093.89;404265.85;417064.65;421352.79;423747.32
civ;lung_cancer_number_of_male_deaths;242.24;257.7;279.01;303.05;327.41;357.56;365.71;369.26;378.64;384.28;392.16;393.33;392.13;392.56;398.3;396.31;404.6;408.69;415.49;423.76;434.7;446.85;461.41;473.97;485.65;496.72;507.75
cmr;lung_cancer_number_of_male_deaths;367.14;378.19;391.86;408.57;416.8;427.49;441.76;458.7;474.44;491.83;517.23;531.5;546.06;562.55;580.79;602.13;618.77;639.25;653.85;667.4;683.36;705.22;723.44;743.16;762.54;783.69;807.6
cod;lung_cancer_number_of_male_deaths;608.2;633.1;656.02;666.79;691.68;723.96;758.88;758.52;779.84;800.94;820.57;832.05;827.45;861.47;857.76;865.68;895.39;929.11;986.33;1030.28;1077.03;1144.14;1216.34;1281.07;1354.75;1436.73;1518.48
cog;lung_cancer_number_of_male_deaths;110.48;108.37;110.03;113.52;116.12;120.63;119.54;120.09;117.96;116.0;110.61;102.91;96.38;95.46;92.69;90.26;90.4;91.86;93.17;94.04;93.82;96.01;99.99;103.59;107.71;112.18;117.33
col;lung_cancer_number_of_male_deaths;1641.53;1766.32;1834.54;1874.62;1899.83;1940.86;2001.67;1991.46;1991.37;2096.09;2161.68;2231.78;2331.51;2296.32;2412.54;2434.25;2541.85;2500.49;2565.66;2648.88;2627.19;2577.56;2616.08;2653.28;2670.29;2714.16;2764.0
com;lung_cancer_number_of_male_deaths;6.26;6.41;6.57;6.74;6.93;7.16;7.19;7.28;7.22;6.98;6.95;6.88;7.0;6.99;7.14;7.31;7.58;7.83;8.11;8.33;8.58;9.03;9.41;9.8;10.22;10.7;11.2
cpv;lung_cancer_number_of_male_deaths;15.13;15.73;16.43;17.3;18.33;19.55;20.44;21.2;22.0;22.86;24.0;24.97;26.16;27.65;29.16;30.62;31.51;32.26;33.15;34.08;35.09;34.58;33.61;33.17;32.68;32.5;32.49
cri;lung_cancer_number_of_male_deaths;139.35;141.21;145.75;150.27;154.92;158.03;165.74;166.02;167.73;174.49;177.42;180.33;181.97;186.06;187.2;190.57;190.55;192.81;195.18;199.39;207.49;216.54;223.56;229.69;235.2;244.52;253.67
cub;lung_cancer_number_of_male_deaths;2344.79;2380.97;2403.71;2408.03;2448.06;2484.89;2518.51;2548.65;2582.19;2620.82;2688.22;2730.09;2819.56;2897.35;2975.34;3046.03;3105.79;3168.75;3211.74;3252.24;3279.34;3335.53;3406.46;3478.6;3569.83;3668.96;3769.71
