geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
can;oil_consumption_per_cap;2.7322;2.8282;2.96876;3.10712;3.18142;3.3382199999999997;3.37195;3.49315;3.6284099999999997;3.63461;3.50351;3.64232;3.63535;3.6627300000000003;3.7688800000000002;3.67211;3.3975;3.00959;2.78651;2.78492;2.75173;2.7238900000000004;2.79069;2.8932900000000004;2.96379;2.88206;2.68444;2.70512;2.6858400000000002;2.70266;2.76641;2.8176200000000002;2.89926;2.93424;2.9567;2.9310099999999997;2.94433;2.9958299999999998;3.08052;3.15624;3.08502;3.02431;3.07996;3.01037;2.79486;2.9571;3.0180700000000003;2.9311700000000003;2.93628;2.8959599999999996;2.75802;2.78095
che;oil_consumption_per_cap;1.37857;1.44518;1.54598;1.6973900000000002;1.82625;2.0298700000000003;2.13465;2.17093;2.32117;2.0550200000000003;1.96832;2.04446;2.05892;2.1230599999999997;2.04153;2.03788;1.8786;1.76755;1.92282;1.8426900000000002;1.86192;2.02923;1.8977700000000002;1.8912799999999999;1.80129;1.9111900000000002;1.9244700000000001;1.9281400000000002;1.78652;1.8289799999999998;1.6808400000000001;1.7298799999999999;1.8099900000000002;1.8275099999999997;1.76537;1.70344;1.81585;1.71123;1.6541700000000001;1.63544;1.65162;1.67763;1.49596;1.5775299999999999;1.58391;1.45315;1.39186;1.40021;1.44836;1.2849899999999999;1.2901799999999999;1.2114200000000002
chl;oil_consumption_per_cap;0.40558;0.43409;0.44251999999999997;0.45602;0.47483000000000003;0.49118;0.5342100000000001;0.5563100000000001;0.5200899999999999;0.48943000000000003;0.41953;0.43851;0.44173999999999997;0.47700000000000004;0.47365;0.47168000000000004;0.48011000000000004;0.4171;0.39907;0.39321999999999996;0.37673;0.39655999999999997;0.40709;0.44093999999999994;0.47943;0.49796;0.54666;0.5828399999999999;0.62553;0.662;0.71744;0.75142;0.79613;0.80381;0.80162;0.77417;0.7267100000000001;0.75143;0.71654;0.7522300000000001;0.77172;0.85356;1.08552;1.11668;1.08073;0.9424299999999999;1.0235299999999998;1.00926;0.96404;0.98667;0.99298;0.99125
chn;oil_consumption_per_cap;0.01517;0.019;0.018269999999999998;0.01944;0.02536;0.03418;0.04545;0.05103;0.06081;0.06849;0.07411000000000001;0.08327000000000001;0.08656;0.09446;0.09297000000000001;0.08719;0.08158;0.07955;0.07998999999999999;0.08161;0.08381;0.08747;0.09114;0.09607;0.09873;0.09626;0.10247;0.10995;0.11978;0.12052;0.1292;0.14054;0.15261;0.15549000000000002;0.16413;0.17474;0.17745999999999998;0.19105;0.212;0.24611999999999998;0.24888000000000002;0.26568;0.27726999999999996;0.28121;0.29053;0.32983;0.34012;0.35418;0.36746999999999996;0.3798;0.40216999999999997;0.4123
col;oil_consumption_per_cap;0.20058;0.223;0.21825999999999998;0.23600000000000002;0.22036;0.24213;0.2446;0.27205;0.25445;0.27574;0.27128;0.27986;0.27392;0.27258000000000004;0.28300000000000003;0.26269000000000003;0.26319000000000004;0.26373;0.26695;0.25949;0.26363000000000003;0.25529;0.26313000000000003;0.27166;0.27329000000000003;0.2723;0.27421999999999996;0.29658;0.31043000000000004;0.31477;0.32648;0.33178;0.33199;0.31914000000000003;0.27843;0.26888;0.24819000000000002;0.24081;0.24744000000000002;0.24425999999999998;0.25073;0.24763000000000002;0.24199;0.26024;0.23496;0.25983;0.27510999999999997;0.29564;0.29370999999999997;0.30896;0.32244;0.32700999999999997
cze;oil_consumption_per_cap;0.40738;0.44985;0.50075;0.55261;0.59344;0.71136;0.78041;0.85115;0.95211;0.9711700000000001;1.06503;1.11853;1.1618600000000001;1.1946700000000001;1.20815;1.12085;1.10277;1.00594;0.98577;1.04614;1.02823;0.9855200000000001;0.99441;0.9540000000000001;0.90749;0.8168300000000001;0.68572;0.65486;0.6634800000000001;0.6811;0.7728;0.80855;0.7708;0.8002100000000001;0.7954100000000001;0.77136;0.81529;0.79425;0.84967;0.93217;0.9685;0.95365;0.94037;0.9503299999999999;0.92211;0.8723200000000001;0.8547899999999999;0.84577;0.8062699999999999;0.8551200000000001;0.8419700000000001;0.79178
deu;oil_consumption_per_cap;1.13137;1.2558799999999999;1.29369;1.4435799999999999;1.61435;1.76587;1.82823;1.9294900000000001;2.0552;1.8624599999999998;1.80837;1.9548299999999998;1.9373099999999999;2.01198;2.07967;1.88147;1.7081400000000002;1.61576;1.58246;1.5761;1.62563;1.71203;1.65898;1.6511;1.54493;1.60873;1.67336;1.67828;1.6929900000000002;1.66982;1.6635799999999998;1.68692;1.6742400000000002;1.6759700000000002;1.62491;1.59263;1.61389;1.56142;1.53183;1.51721;1.4986899999999999;1.5152;1.3828799999999999;1.46529;1.40652;1.4263;1.3836;1.37468;1.39519;1.3552600000000001;1.34626;1.3793600000000001
dnk;oil_consumption_per_cap;2.18571;2.47327;2.59802;2.80247;3.3517099999999997;3.7063699999999997;3.6335900000000003;3.8248300000000004;3.5081;3.16478;3.1099799999999997;3.29465;3.2821;3.25988;3.1080099999999997;2.6520599999999996;2.5022900000000003;2.15484;2.0396099999999997;2.01737;2.08046;2.0541;1.8847900000000002;1.8707900000000002;1.79909;1.75643;1.77637;1.7539900000000002;1.83423;1.9471;2.02209;2.1932099999999997;2.10489;2.02136;2.00046;1.9364599999999998;1.8521599999999998;1.78361;1.71302;1.67655;1.69006;1.71868;1.7214;1.6875900000000001;1.49463;1.50409;1.47899;1.38166;1.36968;1.38228;1.40431;1.4073
dza;oil_consumption_per_cap;0.10207999999999999;0.13043;0.11817000000000001;0.12237999999999999;0.12549000000000002;0.13965999999999998;0.15294000000000002;0.16349;0.17331;0.18686;0.20217000000000002;0.22553;0.24873;0.24824000000000002;0.2889;0.28281999999999996;0.29528000000000004;0.30351;0.33027;0.35444000000000003;0.35301;0.34757;0.34108;0.33215;0.33863000000000004;0.35334;0.34153;0.33526999999999996;0.32674000000000003;0.30569;0.29175999999999996;0.27404;0.26721;0.27087;0.26361;0.27203;0.27798;0.30423;0.31246999999999997;0.32256;0.33147;0.34093;0.37611999999999995;0.4022;0.41922;0.41073999999999994;0.42996;0.4478;0.45808000000000004;0.45151;0.48813999999999996;0.46525
ecu;oil_consumption_per_cap;0.1259;0.12783;0.13402999999999998;0.15547;0.16034;0.17801;0.19108;0.19102;0.20614000000000002;0.22903;0.21753000000000003;0.23804;0.28898;0.28698;0.29771;0.37134;0.40656;0.43406000000000006;0.38774000000000003;0.37898000000000004;0.45545;0.45098999999999995;0.4437;0.41881999999999997;0.42256000000000005;0.40908;0.45311;0.42696999999999996;0.43738999999999995;0.46666;0.44167;0.48607;0.5465;0.54596;0.4861;0.50489;0.49312;0.5211899999999999;0.5302600000000001;0.53528;0.5734899999999999;0.59722;0.59697;0.6045;0.60569;0.68813;0.69439;0.70799;0.73831;0.76608;0.73072;0.67397
egy;oil_consumption_per_cap;0.22464;0.235;0.18627;0.19000999999999998;0.13677;0.17334000000000002;0.17465999999999998;0.19496;0.17931;0.19362000000000001;0.20970999999999998;0.24226;0.25267;0.2554;0.27338;0.29853;0.33508000000000004;0.37165;0.39899999999999997;0.41908;0.41436000000000006;0.40473000000000003;0.40905;0.40409;0.40908;0.41378000000000004;0.39775;0.37831;0.35269;0.3435;0.36538000000000004;0.37883;0.39247;0.40558;0.40526999999999996;0.38909;0.36618;0.34776;0.35036;0.3558;0.38837;0.36674;0.38421;0.40324;0.41705;0.43155;0.39229;0.40207;0.39816;0.41739;0.42253999999999997;0.42471000000000003
esp;oil_consumption_per_cap;0.44071000000000005;0.51557;0.61774;0.64951;0.73183;0.82595;0.8991399999999999;0.9361200000000001;1.11296;1.15485;1.18559;1.32917;1.23786;1.24924;1.3110899999999999;1.37983;1.32273;1.24668;1.2404600000000001;1.15744;1.1041299999999998;1.09664;1.14517;1.16955;1.22646;1.1757;1.19216;1.34722;1.2732299999999999;1.31489;1.4406700000000001;1.47658;1.5341;1.6550200000000002;1.70124;1.7088400000000001;1.7642;1.75482;1.7853700000000001;1.81075;1.80014;1.77335;1.7699099999999999;1.6954099999999999;1.58247;1.5409700000000002;1.4670299999999998;1.3814;1.26945;1.26734;1.31903;1.34807
fin;oil_consumption_per_cap;1.25224;1.5112;1.5797700000000001;1.79015;2.07845;2.33351;2.40594;2.55097;2.83865;2.46043;2.53097;2.70909;2.63475;2.63647;2.78789;2.67196;2.54708;2.33997;2.16035;2.1783099999999997;2.18968;2.28179;2.26105;2.22391;2.21233;2.26251;2.23127;2.18933;2.09512;2.1726099999999997;1.99375;2.02687;1.9991299999999999;2.08685;2.09875;2.10141;2.05154;2.13298;2.19433;2.0398;2.1089900000000004;2.0223299999999997;2.04039;2.0021;1.8829599999999997;1.96635;1.8018900000000002;1.68887;1.6576099999999998;1.58105;1.59476;1.63516
fra;oil_consumption_per_cap;1.10081;1.167;1.32991;1.432;1.64373;1.85415;2.00435;2.20565;2.43755;2.29855;2.08222;2.24127;2.1410299999999998;2.21542;2.19667;2.03233;1.8233400000000002;1.6775;1.63086;1.55869;1.52173;1.5445799999999998;1.54575;1.5262200000000001;1.5601;1.5695;1.6535400000000002;1.6425900000000002;1.57741;1.5214;1.52882;1.5555;1.55988;1.60884;1.626;1.5927;1.5932600000000001;1.54215;1.53734;1.5446600000000001;1.51981;1.5098200000000002;1.47567;1.45738;1.3964;1.3401100000000001;1.31069;1.2618;1.2398799999999999;1.19803;1.1912200000000002;1.18006
gbr;oil_consumption_per_cap;1.38079;1.4694200000000002;1.5684200000000001;1.6502;1.76653;1.86735;1.8726099999999999;1.98022;2.02651;1.87936;1.64015;1.62776;1.63965;1.67609;1.6834900000000002;1.43815;1.32798;1.34336;1.28684;1.59053;1.37224;1.3691200000000001;1.3262399999999999;1.4075799999999998;1.43488;1.45137;1.44133;1.4561899999999999;1.45976;1.43925;1.41839;1.44862;1.40011;1.3873799999999998;1.3595700000000002;1.3374700000000002;1.33026;1.31768;1.32145;1.35271;1.3895899999999999;1.3688;1.314;1.28125;1.20885;1.18344;1.15367;1.11123;1.0875299999999999;1.07399;1.0971899999999999;1.11176
grc;oil_consumption_per_cap;0.52482;0.5702;0.66737;0.67887;0.7188899999999999;0.7745;0.84991;0.97905;1.13184;1.05338;1.10356;1.15883;1.163;1.24594;1.30051;1.28704;1.22536;1.21387;1.15677;1.17804;1.2008299999999998;1.21306;1.31154;1.35045;1.4704899999999999;1.4323;1.43736;1.4533;1.46432;1.49624;1.53568;1.59582;1.6106;1.69006;1.6241299999999999;1.6947400000000001;1.7258;1.7275900000000002;1.80485;1.7848400000000002;1.78193;1.87463;1.8787599999999998;1.78272;1.70144;1.5800299999999998;1.48834;1.3417700000000001;1.28059;1.27673;1.32985;1.37495
hkg;oil_consumption_per_cap;0.60782;0.65125;0.7634;0.81598;0.9481299999999999;1.00539;1.0404200000000001;1.17024;1.19521;1.2005;1.10245;1.2665899999999999;1.32715;1.33443;1.32336;1.31951;1.37019;1.3105200000000001;1.14605;1.0442799999999999;0.96616;0.92561;0.89008;1.00326;1.05313;1.08675;1.07105;1.36249;1.4018899999999999;1.47496;1.5582799999999999;1.50197;1.4600899999999999;1.37507;1.44098;1.4840200000000001;1.7779599999999998;1.93432;1.93481;2.2885400000000002;2.05441;2.21781;2.37475;2.13938;2.41663;2.53401;2.54408;2.42162;2.46287;2.31411;2.5203900000000004;2.5869400000000002
hun;oil_consumption_per_cap;0.37129;0.40594;0.42727;0.445;0.49518;0.57224;0.64231;0.69621;0.78008;0.85175;0.95457;0.99315;1.05085;1.1563700000000001;1.08318;1.04874;1.00261;0.9515399999999999;0.9062100000000001;0.9547700000000001;0.9771200000000001;0.90591;0.95475;0.8855700000000001;0.8584799999999999;0.89384;0.7732899999999999;0.78095;0.7424;0.78479;0.73924;0.6845100000000001;0.6893;0.72285;0.6966899999999999;0.67009;0.65646;0.6292399999999999;0.60531;0.6272800000000001;0.72949;0.7711899999999999;0.77176;0.7498600000000001;0.70931;0.67447;0.64367;0.60278;0.59992;0.67247;0.71491;0.72819
idn;oil_consumption_per_cap;0.06101;0.05719;0.05354;0.05507000000000001;0.057179999999999995;0.059129999999999995;0.05961;0.06265;0.07288;0.07428;0.0831;0.08748;0.10265;0.11043;0.11745;0.12842;0.13957999999999998;0.1411;0.13571;0.14177;0.13666;0.14155;0.14458;0.14915;0.15485;0.17482;0.18195;0.19287;0.19914;0.20135;0.21095;0.22061;0.24094000000000002;0.22624;0.23331;0.25674;0.25716999999999995;0.26468;0.26419000000000004;0.27753;0.27126999999999996;0.25434;0.26515;0.25445999999999996;0.25409;0.26671;0.29741999999999996;0.299;0.29545;0.29499000000000003;0.27808;0.27799
ind;oil_consumption_per_cap;0.0254;0.0278;0.02808;0.030789999999999998;0.03619;0.035230000000000004;0.036160000000000005;0.038130000000000004;0.039310000000000005;0.037610000000000005;0.03758;0.03868;0.04061;0.04315;0.04553;0.0454;0.04773;0.048510000000000005;0.04983;0.05225;0.055439999999999996;0.05697000000000001;0.05754;0.06175;0.06547;0.06659;0.06633;0.06851;0.06781000000000001;0.07152;0.07833;0.08281000000000001;0.08673;0.09107;0.09695;0.1008;0.09982;0.1039;0.10511;0.10609;0.10654000000000001;0.11037999999999999;0.11702;0.12087;0.12564;0.12623;0.13071;0.13743;0.13715;0.13978;0.1496;0.16061
irl;oil_consumption_per_cap;0.84757;0.9414799999999999;1.0479100000000001;1.15993;1.2498;1.3901700000000001;1.51501;1.64467;1.75397;1.7092599999999998;1.64315;1.6385599999999998;1.71915;1.80698;1.87228;1.6640700000000002;1.45786;1.25921;1.13484;1.10991;1.1024;1.36335;1.19269;1.0773;1.10897;1.23527;1.35612;1.41392;1.42526;1.5473700000000001;1.56454;1.63077;1.77187;1.9626400000000002;2.19801;2.1347;2.29377;2.20935;2.1074;2.1444799999999997;2.2098400000000002;2.15575;2.14094;2.01154;1.76197;1.65228;1.46357;1.38838;1.39834;1.3808200000000002;1.44975;1.4898200000000001
irn;oil_consumption_per_cap;0.28488;0.30311;0.32566;0.34919;0.3705;0.38932;0.41436000000000006;0.44772;0.52268;0.58829;0.6673899999999999;0.73327;0.8238;0.8673;0.86461;0.74392;0.71121;0.7410100000000001;0.8614700000000001;0.88933;0.94344;0.83521;0.84705;0.8578;0.9136299999999999;0.9235;0.9674799999999999;1.02254;1.06165;1.08192;1.05566;1.06703;1.09237;1.0512700000000001;1.0412;1.0550899999999999;1.0538;1.04368;1.03429;1.05312;1.14352;1.23143;1.24349;1.27785;1.251;1.12085;1.1225100000000001;1.1205399999999999;1.20812;1.15352;1.0648;1.0442200000000001
isr;oil_consumption_per_cap;1.53739;1.5607799999999998;1.5894;1.62147;1.65205;1.6773799999999999;1.6975;1.71659;1.7561200000000001;1.7348;1.7367099999999998;1.7857599999999998;1.8206799999999999;1.89763;2.0377099999999997;2.13904;2.13722;2.03092;1.88273;1.72255;1.59401;1.6264399999999999;1.7923799999999999;1.9466;1.95491;1.97268;1.9620099999999998;1.9925700000000002;1.99469;2.13102;2.31771;2.25671;2.07368;2.15413;2.24517;2.24935;2.0415900000000002;1.98036;1.9889700000000001;1.83109;1.84553;1.7385099999999998;1.78255;1.6923099999999998;1.48612;1.50997;1.56485;1.81125;1.46565;1.33466;1.4095;1.41849
ita;oil_consumption_per_cap;1.01085;1.1062100000000001;1.21392;1.3293700000000002;1.4533;1.63;1.7390400000000001;1.80755;1.8938400000000002;1.8310799999999998;1.7084700000000002;1.77718;1.72019;1.77988;1.83477;1.73517;1.69077;1.59904;1.56932;1.49042;1.4802799999999998;1.51502;1.57893;1.60569;1.6424599999999998;1.63884;1.6175;1.6516;1.6189799999999999;1.6151200000000001;1.66841;1.64567;1.65343;1.6567599999999998;1.65077;1.6324100000000001;1.61372;1.60717;1.58349;1.53277;1.47383;1.46784;1.41577;1.35095;1.25932;1.22359;1.17992;1.07524;0.9958899999999999;0.93635;0.96855;0.97764
jpn;oil_consumption_per_cap;0.89323;1.00457;1.2197;1.3977600000000001;1.63365;1.89887;2.06492;2.17148;2.45762;2.33297;2.17117;2.2301900000000003;2.25115;2.27853;2.28349;2.01863;1.88474;1.7516900000000002;1.73649;1.8132;1.70295;1.7106599999999998;1.70868;1.83155;1.89451;1.97935;2.00104;2.04282;1.9909700000000001;2.10133;2.1289700000000003;2.1358200000000003;2.10445;2.01491;2.0472599999999996;2.01507;1.9481099999999998;1.9109900000000002;1.95428;1.90183;1.92573;1.8533400000000002;1.7967400000000002;1.7485;1.55764;1.57687;1.58499;1.69498;1.61636;1.53734;1.4769299999999999;1.44268
kaz;oil_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;1.311;1.18072;1.12842;1.1216700000000002;1.1363;1.30312;1.31487;1.23353;0.9609;0.75974;0.7468100000000001;0.64372;0.65622;0.55409;0.46246000000000004;0.46926999999999996;0.5100399999999999;0.54913;0.58435;0.59214;0.60038;0.6788;0.7319399999999999;0.71732;0.57387;0.6021;0.69296;0.68145;0.70209;0.70306;0.7427199999999999;0.73356
kor;oil_consumption_per_cap;0.04452;0.06514;0.11048;0.15991;0.2126;0.26016999999999996;0.28789000000000003;0.29464;0.35586999999999996;0.36074;0.40110999999999997;0.44366000000000005;0.52037;0.5857600000000001;0.6495;0.63397;0.61834;0.60447;0.62163;0.61463;0.6391100000000001;0.687;0.71402;0.84683;0.9638399999999999;1.15385;1.38065;1.6489;1.7885900000000001;1.94078;2.09377;2.21691;2.41004;2.01405;2.14147;2.18966;2.16965;2.1943599999999996;2.20387;2.15844;2.1503400000000004;2.14149;2.19414;2.09472;2.10109;2.1181400000000004;2.1266599999999998;2.17748;2.15849;2.14228;2.2489;2.4049099999999997
