geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
grc;gdpperworking_hour_us_inflation_adjusted;52892.77;51754.457;50634.66;50242.578;50117.348;50602.691;52413.530999999995;53676.113;55025.289000000004;56372.844000000005;58970.140999999996;60332.832;62809.105;65466.797;65672.836;68027.773;69632.477;68694.367;66380.961;64727.402;63338.801;64276.004;65346.223;65374.765999999996;63926.426;62756.523;62238.905999999995;62676.34;62911.027;64278.992;66037.734;68245.812
gtm;gdpperworking_hour_us_inflation_adjusted;6646.642;6775.821999999999;6861.009;6943.477;7075.5;7092.92;7183.368;7310.39;7369.1759999999995;7387.130999999999;7321.638000000001;7516.571;7500.536999999999;7477.738;7220.393;7133.335999999999;7504.7;7639.732;7574.097;7719.547;7939.852;7266.427;7955.427;7933.048000000001;8046.835999999999;8000.259;8062.345;8173.5419999999995;8289.634;8407.581;8524.451;8644.976999999999
gum;gdpperworking_hour_us_inflation_adjusted;35508.676;44104.973;45489.496;47920.398;49830.280999999995;51531.742;54529.52;54997.273;60489.723;64407.496;63893.152;64884.559;63873.594000000005;66712.305;68462.734;66033.328;67129.188;68513.281;68667.219;69041.742;72964.141;73261.836;73732.281;71155.516;70512.25;70298.617;69871.0;71760.945;73686.688;75445.938;77164.516;78845.758
guy;gdpperworking_hour_us_inflation_adjusted;4651.427;4933.6320000000005;5276.928000000001;5733.703;6109.714;6553.766;7030.115;7140.52;7296.33;7382.355;7515.009;7677.547;7648.819;7828.125;7740.106;7939.79;8353.159;8543.351;8700.104;8961.553;9273.951;9578.404;9896.438;10141.814;10311.228000000001;10486.548;10790.339;11098.683;11396.223;11391.089;11478.471000000001;11800.43
hkg;gdpperworking_hour_us_inflation_adjusted;37706.418;40086.777;42315.515999999996;44270.984000000004;45013.863;46093.043;47247.765999999996;44540.824;45547.465;47562.16;47190.43;48258.312000000005;49877.453;53174.655999999995;56109.191;58932.98;61486.508;62280.062000000005;61284.621;65332.867;66712.227;66460.867;67302.023;68693.07;69845.062;71015.031;73425.43;74766.125;76509.523;78373.0;80436.078;82623.609
hnd;gdpperworking_hour_us_inflation_adjusted;4540.9929999999995;4555.925;4667.424;4451.264;4470.062;4518.670999999999;4518.859;4510.957;4252.044;4442.1140000000005;4520.107;4624.057;4832.39;5113.373;5241.0109999999995;5181.325;5244.535;5227.206;4891.851;4943.362;5106.316;5261.08;5092.681;5007.837;4837.038;4861.837;5468.271;5582.335999999999;5710.133000000001;5842.352;6011.979;6190.738
hrv;gdpperworking_hour_us_inflation_adjusted;22567.707000000002;20202.029;18899.246;20502.908;21252.896;22550.229;24377.01;25596.354;26309.022999999997;28378.066000000003;29527.438;31331.693;32493.715;32880.887;33914.156;35274.09;36369.844;36551.387;34219.055;35016.879;36436.0;37011.926;37660.512;36477.727;36408.254;37276.941;37580.246;37986.281;38580.895;39608.809;40682.699;41793.863
hti;gdpperworking_hour_us_inflation_adjusted;2806.015;2435.032;2316.169;2102.8179999999998;2153.509;2162.91;2183.758;2190.825;2206.78;2217.26;2173.856;2140.876;2120.994;2034.0539999999999;2027.7060000000001;2044.6879999999999;2072.875;2030.5770000000002;2012.142;1865.348;1868.09;1881.0910000000001;1904.859;1912.024;1892.4029999999998;1875.003;1927.3870000000002;1951.0970000000002;1979.5339999999999;2011.602;2047.1570000000002;2085.593
hun;gdpperworking_hour_us_inflation_adjusted;22473.017999999996;21744.332000000002;22852.715;23870.41;24452.602000000003;25027.086;26006.338;26733.879;26523.014;27393.295;28258.609;29483.926;30144.09;31826.125;33173.488;34364.187999999995;34684.566;35436.562000000005;33983.656;34351.809;34767.281;33708.91;33860.039;33358.551;33421.48;32971.145;34016.043;35099.879;35822.047;36559.344;37390.613;38291.762
idn;gdpperworking_hour_us_inflation_adjusted;4474.268;4589.394;4775.166;5016.845;5303.999;5583.673000000001;5737.325;4844.459;4760.554;4875.481;4952.985;5115.508;5269.144;5485.392;5778.9619999999995;5976.868;6281.161;6491.99;6587.846;6838.0019999999995;7122.257;7402.49;7710.311;7979.245;8441.669;8631.726999999999;8993.401;9398.052;9824.311;10273.051;10746.032;11236.68
ind;gdpperworking_hour_us_inflation_adjusted;1462.09;1504.326;1538.158;1597.714;1685.87;1780.944;1822.4560000000001;1898.0529999999999;2026.082;2068.889;2109.153;2131.2039999999997;2232.341;2344.595;2493.374;2713.914;2968.355;3079.888;3322.5409999999997;3649.342;3865.913;4054.074;4225.2429999999995;4456.954000000001;4732.915;4981.752;5043.585;5379.311;5715.084;6062.915;6413.846;6772.005
irl;gdpperworking_hour_us_inflation_adjusted;71640.32;73853.695;74484.727;75693.742;79038.695;83143.289;88098.758;88395.391;91891.055;96063.18800000001;98871.67199999999;102108.031;103422.92199999999;107149.695;107533.992;110235.664;111252.242;106972.586;109309.289;114508.461;116133.289;115456.484;114224.70300000001;122104.20300000001;150927.906;154886.703;165609.375;168756.047;172267.59399999998;175323.375;178047.03100000002;180776.688
irn;gdpperworking_hour_us_inflation_adjusted;18107.188000000002;18277.475;17681.459;17024.357;17085.928;17722.824;17383.43;17198.25;16947.84;17406.582;16899.457;16957.218999999997;17328.182;16799.174;16979.047;17757.572;19244.646;20001.75;20236.053;21959.167999999998;22381.621;20802.609;19935.352;20781.836;19808.105;22920.135;23640.767999999996;24165.17;25045.417999999998;25975.342;27042.498;28171.055
irq;gdpperworking_hour_us_inflation_adjusted;7516.685;10104.169;12782.829;12273.617;11953.325;13395.777;15438.624;20382.711;23027.064;22019.125;21861.84;19768.293;13439.226;20130.068;19031.74;19589.354;18550.826;18701.689;18354.17;18569.854;18687.553;20796.936;21306.82;20483.867;20720.533;22493.02;19587.395;19604.764;19683.797;19947.639;20309.572;20725.371
isl;gdpperworking_hour_us_inflation_adjusted;56711.555;54486.207;55762.77;57175.07;54863.140999999996;56819.59;59622.883;61126.496;61190.277;62204.953;63930.48;65075.555;66842.523;71723.656;74759.305;76364.047;81113.25;81800.391;79533.68;75451.117;76326.984;75772.516;77335.008;76776.328;77888.023;81171.391;85394.406;88503.789;91084.367;93499.219;96052.414;98605.445
isr;gdpperworking_hour_us_inflation_adjusted;62442.242;63302.582;61634.375;60499.805;61114.973;63313.445;65446.32;67603.773;68418.25;72222.0;71588.234;71949.32;71587.805;72789.914;72525.523;73766.289;74492.812;73367.57;73936.555;75030.906;76590.852;76169.969;77646.258;78209.805;78506.125;79961.023;84929.219;86842.695;89019.656;91482.969;93787.023;96038.031
ita;gdpperworking_hour_us_inflation_adjusted;81435.93;84066.75;84674.891;88036.625;91712.25;92756.57800000001;94564.734;95686.258;96087.766;98414.727;97966.43;96363.977;94763.68800000001;93191.664;94505.32;95121.305;96000.04699999999;94748.859;91554.57800000001;94120.25;94825.906;92823.094;93576.711;93933.133;94149.258;93808.93800000001;95279.383;96420.20300000001;97632.375;98734.43;99852.742;101061.016
jam;gdpperworking_hour_us_inflation_adjusted;11651.998;11615.696000000002;12632.988000000001;12437.302;12786.513;12675.421999999999;12545.188999999998;12122.798999999999;12170.821000000002;12145.021;12113.623;12162.878;12137.373;12112.898000000001;11985.751;11963.508999999998;11914.704;11785.266000000001;11234.545;11018.205;11089.205;11005.572;11057.237;10781.992;10727.857;10701.692;10799.308;10974.469;11160.345;11340.988000000001;11498.02;11641.377
jor;gdpperworking_hour_us_inflation_adjusted;12878.742;14313.103000000001;13649.197;13020.453000000001;12415.903999999999;12121.666000000001;12203.149;12293.961000000001;12469.27;12798.417;13355.214;14025.585;14306.294;15058.002;15764.583;16287.818000000001;16112.083999999999;16484.488;16229.815;15944.633999999998;15802.837;15545.608;15618.854;15232.715;15149.73;15292.044;15436.044;15572.465;15818.553;16206.758;16843.938000000002;17507.6
jpn;gdpperworking_hour_us_inflation_adjusted;75377.281;75048.547;75036.492;75662.023;77644.789;79616.977;79818.781;79524.352;80053.336;82518.742;83291.508;84306.281;85671.531;87452.594;88532.273;89425.0;90231.258;89444.086;85784.141;89732.523;89944.258;91453.477;92436.633;92035.617;92701.734;92819.273;94161.477;96073.469;97413.07;98098.695;99639.633;101170.625
kaz;gdpperworking_hour_us_inflation_adjusted;10715.63;10143.599;9204.051;8603.216999999999;8233.298;8531.461;8775.495;8699.508;9040.134;9893.604;10905.865;11721.923999999999;12592.756000000001;13625.381000000001;14613.703000000001;15868.649;16909.314;17063.498;17124.945;17933.293;18980.43;19645.979;20583.201;21176.354;21255.904;21348.305;20603.85;21065.859;21681.037;22461.424;23489.299;24725.006
ken;gdpperworking_hour_us_inflation_adjusted;2691.472;2571.225;2484.845;2457.995;2476.099;2496.3070000000002;2430.475;2435.731;2415.815;2386.076;2443.84;2420.846;2455.5860000000002;2546.814;2666.651;2751.282;2849.3590000000004;2765.6040000000003;2803.792;2940.422;3017.2929999999997;3049.9240000000004;3122.455;3182.502;3257.4709999999995;3339.3740000000003;3419.5879999999997;3536.284;3669.605;3791.842;3917.223;4049.987
kgz;gdpperworking_hour_us_inflation_adjusted;2718.292;2298.395;1915.954;1505.985;1407.139;1505.707;1622.477;1616.9070000000002;1637.297;1684.596;1746.517;1806.26;1855.3329999999999;1930.185;1848.269;1854.1689999999999;1992.54;2145.002;2199.636;2154.364;2231.87;2219.547;2484.794;2553.038;2608.976;2708.2290000000003;2769.282;2837.2490000000003;2918.9179999999997;3043.1690000000003;3155.616;3317.051
khm;gdpperworking_hour_us_inflation_adjusted;727.6089999999999;749.2130000000001;732.567;778.4580000000001;802.4110000000001;820.2769999999999;849.813;873.178;918.171;956.9860000000001;931.039;966.7819999999999;1029.045;1124.277;1219.813;1293.95;1362.066;1394.5079999999998;1346.604;1384.84;1451.815;1526.151;1609.499;1689.0420000000001;1776.5639999999999;1866.4679999999998;1967.5520000000001;2074.489;2188.433;2310.3160000000003;2443.146;2585.2039999999997
kor;gdpperworking_hour_us_inflation_adjusted;20791.195;21655.625;22907.951;24235.248;25820.438;27252.213;28327.539;28366.941000000003;30902.6;32306.646;33107.105;34606.621;35688.859;36747.285;37863.555;39378.383;41075.871;42141.379;42731.145;45000.48;45961.109000000004;46264.129;46976.109000000004;47537.398;48391.835999999996;49316.703;50987.390999999996;52108.402;53322.363;54613.402;55940.957;57316.117
kwt;gdpperworking_hour_us_inflation_adjusted;27243.438;52635.742;74150.289;83575.094;89806.31199999999;87661.79699999999;85214.133;82281.391;75491.969;74921.016;73178.562;73661.047;84304.875;90941.42199999999;96217.859;97560.56199999999;97496.055;93559.734;80486.812;72932.625;75889.094;74671.609;70545.164;67236.211;65095.085999999996;66096.055;64345.405999999995;65114.297;68135.68;69258.094;71130.188;72734.953
lao;gdpperworking_hour_us_inflation_adjusted;1065.599;1096.8310000000001;1132.657;1196.22;1249.542;1308.367;1368.121;1390.775;1459.445;1510.231;1558.418;1612.869;1671.2879999999998;1734.683;1814.526;1914.155;1998.97;2092.431;2185.958;2311.116;2440.126;2578.0860000000002;2727.113;2875.242;3024.0890000000004;3171.16;3172.62;3329.051;3492.013;3661.952;3835.0609999999997;4011.119
lbn;gdpperworking_hour_us_inflation_adjusted;21654.93;21759.732000000004;22539.336;23630.334;24476.795;25276.748;24225.676;24599.767999999996;23695.455;23070.027000000002;22914.639;22343.783;21664.084;21899.271;21589.359;21303.167999999998;22906.938;24311.674;25890.156000000003;26806.02;25647.49;24381.742000000002;22831.104;21819.193;21049.658;20668.461;21387.257999999998;21891.562;22570.807;23331.914;24543.131;25796.762000000002
lbr;gdpperworking_hour_us_inflation_adjusted;1217.318;796.363;534.303;412.777;383.287;406.629;788.965;953.541;1085.204;1326.134;1316.606;1333.6570000000002;906.263;910.41;932.645;973.0160000000001;1023.567;1041.2839999999999;1042.7910000000002;1048.368;1099.765;1155.51;1224.96;1201.4180000000001;1169.067;1119.495;1193.198;1226.329;1266.74;1312.4129999999998;1363.951;1411.203
lby;gdpperworking_hour_us_inflation_adjusted;40794.742;38405.109;36063.937999999995;36026.883;33985.934;34547.496;35528.746;33575.477;33364.445;33531.641;31720.617000000002;30398.404;33544.793;33534.801;36446.324;37454.25;38696.891;38603.746;37317.219;38678.672;14460.447;36671.852;17633.718999999997;13454.188999999998;12054.194;11688.86;17093.412;18118.305;19175.289;22052.549;23703.324;24382.699
lca;gdpperworking_hour_us_inflation_adjusted;18145.738;18938.252;18788.816000000003;18673.641;18486.254;18646.516;19035.545;20074.156000000003;19271.803;18425.859;16640.275;17712.525;18403.797;18895.031000000003;17726.568;17746.766;17019.457;17027.221;17126.838;17638.588;16945.947;16446.701;16838.924;16730.369;17105.273;16399.625;15642.575;15624.105;15811.944;16136.126;16632.979;17153.84
lka;gdpperworking_hour_us_inflation_adjusted;3509.413;3737.9629999999997;3899.925;4002.525;4270.44;4312.312;4474.58;4277.647;4511.97;4743.733;4632.83;4815.555;5026.053;5265.315;5510.399;5824.378000000001;6153.236999999999;6439.26;6687.069;7239.879;7772.311;8544.145;8568.574;9081.831;9516.688;9845.688;10463.068000000001;10970.667;11527.393;12137.238000000001;12793.377;13498.188
lso;gdpperworking_hour_us_inflation_adjusted;2649.515;2633.3779999999997;2893.2509999999997;2924.39;3190.258;3021.908;3263.615;3555.8259999999996;2709.9359999999997;2643.5840000000003;2929.711;3216.515;3137.437;3563.917;3619.132;3609.014;3747.4429999999998;4004.3320000000003;3990.7470000000003;3728.745;4065.849;3981.414;4097.262;4127.32;4410.39;4491.585999999999;3965.6209999999996;4099.3;4161.37;4275.772;4386.192;4508.465999999999
ltu;gdpperworking_hour_us_inflation_adjusted;21545.236;16990.914;14392.055;13101.604;13364.685;13962.483;14837.331;15989.992;15732.356000000002;17144.023;18891.961;19501.262;20795.877;22798.906000000003;24422.803;26130.547000000002;28612.746;29949.787;27775.422000000002;29778.428;30591.264;31260.311;32112.908;32770.598;33045.859;32950.148;35515.465;36782.137;38606.398;40355.77;42148.008;43930.867
lux;gdpperworking_hour_us_inflation_adjusted;167912.75;167480.672;175056.609;182063.984;187990.266;187123.65600000002;193041.047;201835.172;211972.84399999998;221348.297;225871.0;229940.516;237113.03100000002;242498.84399999998;241837.375;247950.34399999998;262488.969;255402.562;228934.71899999998;233438.78100000002;234980.266;223965.28100000002;227549.766;231682.641;236561.562;247558.375;254424.266;261359.062;268113.312;274416.344;281105.094;287413.781
lva;gdpperworking_hour_us_inflation_adjusted;21219.879;14131.127;12353.49;12859.158000000001;13345.163;13921.812;14147.829;15313.409;15975.764;17407.873;18395.906000000003;19266.176;20850.561999999998;22486.992000000002;24556.33;26046.912;28039.764;27220.471;27002.417999999998;27479.887000000002;28647.197;29242.764;29559.762000000002;30336.404;30814.281000000003;31473.547000000002;33062.383;34647.379;36367.457;38123.719;39980.902;41926.695
mac;gdpperworking_hour_us_inflation_adjusted;52228.148;56709.824;58233.73;59658.293;59288.742;51416.008;49975.085999999996;47552.460999999996;46260.645;47985.335999999996;46965.375;50668.578;55609.285;65885.102;66810.961;70753.641;74876.422;73857.406;72568.516;87235.75;102480.773;108960.18800000001;117853.875;112628.516;87072.734;85063.95300000001;89695.195;91450.07800000001;93189.711;94865.18800000001;96431.93800000001;98079.773
mar;gdpperworking_hour_us_inflation_adjusted;7141.909000000001;6670.227;6427.264;7310.09;6972.956999999999;7288.093000000001;6861.731;7414.776999999999;6864.719;6808.905;7085.264;7137.36;7388.604;7487.621999999999;7641.9580000000005;8018.103;8165.75;8541.62;8699.288;8872.436;9165.27;9413.434000000001;9696.175;9835.644;10142.332;10073.86;10566.007;10861.041000000001;11210.617;11575.035;11966.091;12359.556999999999
mda;gdpperworking_hour_us_inflation_adjusted;4175.41;4076.434;4024.1679999999997;2681.518;2672.525;2576.724;2634.7870000000003;2459.471;2375.4320000000002;2353.425;2460.387;2626.777;2812.613;3002.81;3257.5440000000003;3503.097;3619.005;3976.225;3962.006;4384.468;4602.995;4683.134;5002.004;5192.362;4835.749;5221.866;4840.505;5073.41;5322.177;5591.503000000001;5892.691999999999;6213.029
mdg;gdpperworking_hour_us_inflation_adjusted;1008.1;989.507;979.1289999999999;947.607;933.237;924.3860000000001;928.837;934.98;947.4580000000001;960.775;982.922;827.7489999999999;876.3660000000001;883.285;884.41;895.7719999999999;918.563;950.3439999999999;880.99;853.398;826.832;813.388;810.803;817.671;826.6569999999999;835.39;841.709;855.847;870.7860000000001;887.039;901.928;917.686
mdv;gdpperworking_hour_us_inflation_adjusted;8495.304;8766.254;8956.959;9338.228000000001;9733.285;10274.048;10986.318000000001;11688.166000000001;12140.313;12301.801000000001;12772.893;12358.378999999999;12961.146;13510.018999999998;11482.386999999999;12709.083999999999;13452.28;14518.55;13256.503999999999;13565.851999999999;14173.447;14024.99;14121.896999999999;14501.898000000001;14672.214;15138.886999999999;17603.881;18007.207;18443.998;18925.871;19448.926;19855.646
mex;gdpperworking_hour_us_inflation_adjusted;21168.73;21074.537;21071.832000000002;21736.4;20564.998;20862.676;21042.736;21506.507999999998;21650.632999999998;22411.799;22070.742000000002;21708.354;21829.248;22016.824;22098.744;22407.547000000002;22575.541;22519.623;21324.744;21967.529;22315.299;22413.539;22341.234;22594.959;22583.395;22600.52;22692.096;22942.867000000002;23215.721;23487.555;23768.0;24061.428
mkd;gdpperworking_hour_us_inflation_adjusted;13825.358999999999;12912.608;11988.641000000001;11790.454;11556.543;11777.502;11875.513;11950.747;12032.868999999999;12384.031;11571.373;11860.784;12863.572;14076.726;14193.046;14231.312;14659.723999999998;14915.423;14327.575;14633.466999999999;14798.765;14687.067;14481.694;14734.632;14956.288999999999;14968.366000000002;15209.243999999999;15745.401000000002;16216.739;16632.783;17064.537;17483.941000000003
mli;gdpperworking_hour_us_inflation_adjusted;2018.037;1906.394;1916.164;1934.894;1898.645;1980.6470000000002;2020.6270000000002;2131.383;2206.599;2156.292;2435.831;2453.074;2614.107;2590.5460000000003;2579.923;2537.3;2485.935;2407.545;2334.248;2258.291;2184.5429999999997;2062.993;2012.605;2032.146;2121.377;2169.007;2832.989;2928.7940000000003;3020.776;3115.482;3203.113;3296.1009999999997
mlt;gdpperworking_hour_us_inflation_adjusted;34032.184;35484.137;36688.074;38670.523;40129.922;41490.734;42954.582;44673.059;45937.984000000004;47990.352;47702.508;48931.195;50266.187999999995;51427.078;52492.27;52542.48;53058.945;53903.652;52439.422;53065.277;52222.535;52393.640999999996;53203.008;55920.199;58914.449;60729.41;63569.668;64656.277;66167.727;67557.891;68912.289;70307.727
mmr;gdpperworking_hour_us_inflation_adjusted;422.24699999999996;455.153;473.94300000000004;500.36300000000006;525.05;548.03;567.325;588.628;642.225;720.3710000000001;793.035;879.794;994.1619999999999;1121.999;1267.785;1430.029;1597.1;1754.3470000000002;1932.82;2110.183;2206.201;2346.797;2522.451;2698.156;2864.961;3018.317;3123.4179999999997;3346.035;3585.143;3822.647;4051.298;4278.782
mne;gdpperworking_hour_us_inflation_adjusted;22142.933999999997;16038.643;10239.388;11121.323;11176.51;14951.13;17067.305;17927.287;16550.096;16668.932;17042.07;17357.779;17764.57;18476.227;19198.248;19204.014;19917.234;20701.604;20006.113;20680.387;21439.615;20640.91;21306.896;21310.365;21934.305;22562.23;22895.076;23910.379;24910.84;25918.176;26985.354;28065.039
mng;gdpperworking_hour_us_inflation_adjusted;5088.569;4471.555;4168.653;4190.630999999999;4224.303;4267.412;4387.88;4354.659000000001;4331.767;4262.104;4280.042;4426.936;4671.223;4888.954000000001;5105.509;5419.28;6114.116999999999;6417.861;6234.15;6578.951999999999;7332.644;8131.028;8919.771;9493.498;9594.959;10018.847;10192.813;10459.572;10906.078000000001;11400.729;12017.215;12638.113000000001
moz;gdpperworking_hour_us_inflation_adjusted;521.232;459.29699999999997;477.087;483.42199999999997;473.455;585.503;632.115;682.6619999999999;711.543;699.796;766.937;809.7310000000001;837.08;880.826;935.038;1005.85;1058.121;1108.52;1157.076;1213.682;1282.115;1358.221;1425.9879999999998;1527.443;1579.652;1588.401;1601.691;1630.799;1677.905;1742.3470000000002;1805.8239999999998;1922.963
mrt;gdpperworking_hour_us_inflation_adjusted;3881.094;3890.3179999999998;4008.058;3771.406;4024.5690000000004;4125.661;3823.86;3798.3790000000004;3957.386;3807.116;3770.467;3685.393;3793.4190000000003;3896.5820000000003;4125.021;4769.08;4767.274;4683.5109999999995;4502.38;4580.729;4656.644;4780.513;4908.437;5015.055;4920.709;4872.441;5355.977;5506.7919999999995;5680.25;5875.035;6083.276;6308.99
mus;gdpperworking_hour_us_inflation_adjusted;9960.54;10209.167;10663.278999999999;10998.067;11241.136999999999;11497.983999999999;11891.295;12322.188;12741.7;13221.673999999999;13563.83;13916.965;14555.583;15590.586000000001;15724.501;16884.1;17725.02;18196.967;18647.6;19114.406000000003;19899.465;20369.221;20663.607;21018.756;21439.316000000003;22161.397999999997;23055.014;23980.961;24883.676;25800.93;26724.343999999997;27653.771
mwi;gdpperworking_hour_us_inflation_adjusted;911.827;838.178;917.763;820.1610000000001;948.6619999999999;1001.315;1015.2660000000001;1026.116;1026.979;1013.315;939.303;931.2;958.4730000000001;982.57;985.448;997.5089999999999;1056.639;1098.4389999999999;1148.191;1182.711;1195.528;1171.988;1184.538;1211.48;1205.4;1196.245;1203.41;1219.414;1242.191;1271.726;1299.896;1329.898
mys;gdpperworking_hour_us_inflation_adjusted;12753.98;13487.944;14315.611;15208.648000000001;16270.586000000001;17274.385;17973.068;16176.49;16693.797;17574.311;17286.843999999997;17732.221;18284.615;18993.566000000003;19464.848;20057.242;21464.926;21860.512000000002;20759.504;21571.959;21665.629;21877.667999999998;21825.789;22417.952999999998;22964.426;23555.629;24408.812;25141.619;25801.097999999998;26431.006;27074.662;27738.967
nam;gdpperworking_hour_us_inflation_adjusted;14151.944;14603.489;13839.238000000001;13642.936000000002;13787.536;13858.883;14196.476;14029.198;13910.167;14005.57;13844.398000000001;14234.186000000002;14596.61;16315.792;16443.545;17296.211;18115.479;18251.666;17937.998;18361.816000000003;18365.299;17745.197;18601.398;18988.15;19688.271;20318.986;20216.076;20288.961;20699.123;21168.592;21647.625;22116.379
ncl;gdpperworking_hour_us_inflation_adjusted;46849.598;47299.305;47458.445;48361.594000000005;49610.441;50661.562000000005;52201.578;53127.984000000004;53983.375;56099.085999999996;56654.652;58181.223;59508.879;63039.140999999996;64705.371;67198.422;69461.133;69540.555;66708.727;68843.945;70337.211;70614.031;71267.633;71513.148;72439.094;73287.328;72831.969;74371.07;75895.797;77376.648;78964.234;80568.922
ner;gdpperworking_hour_us_inflation_adjusted;988.409;893.6419999999999;875.388;878.1419999999999;868.4169999999999;861.4110000000001;848.1210000000001;897.076;854.3960000000001;807.067;831.8760000000001;832.5010000000001;851.102;826.762;838.095;856.677;849.445;894.6619999999999;852.955;886.903;870.8969999999999;938.962;952.3789999999999;981.79;979.1389999999999;990.954;1007.6310000000001;1033.373;1067.119;1098.146;1125.002;1157.47
nga;gdpperworking_hour_us_inflation_adjusted;4527.246;4434.978;4378.274;4308.027;4185.873;4291.786;4304.735;4312.379;4222.121;4336.194;4417.532;4470.872;4815.168;6309.776999999999;6352.603;6702.97;6975.062;7214.745;7505.943;7872.666;8038.943;8157.778;8363.413;8733.582;8696.882;8575.972;8423.693000000001;8402.024;8460.266;8615.998;8766.63;8921.64
nic;gdpperworking_hour_us_inflation_adjusted;3947.107;3861.95;3774.9320000000002;3825.5;4005.716;4011.51;3930.111;3926.468;3941.885;3893.5009999999997;3957.5440000000003;3914.991;3714.913;3761.0640000000003;3782.204;3811.0759999999996;3867.13;3938.4390000000003;3780.9640000000004;3826.546;3931.7459999999996;4048.844;4084.474;4142.196;4246.004;4345.823;4491.403;4619.29;4750.396;4884.958;5024.907;5168.404
nld;gdpperworking_hour_us_inflation_adjusted;83516.227;82392.562;83258.219;85047.086;86749.29699999999;87834.70300000001;88340.766;89623.641;91695.219;92569.266;92435.305;91505.102;92243.961;94350.67199999999;95764.555;97253.492;98210.633;97930.20300000001;94027.641;98336.29699999999;100851.492;99466.039;100489.75;102417.75;103199.68800000001;104520.648;106973.391;108199.617;109541.305;110763.398;111881.742;113129.555
nor;gdpperworking_hour_us_inflation_adjusted;130008.625;134970.266;138817.031;143231.609;147590.266;149283.828;152397.953;151820.625;153906.953;157733.906;160700.828;162066.031;166029.781;171672.422;175659.672;175452.125;174943.40600000002;170860.516;169181.891;170429.391;170362.766;171991.047;172329.40600000002;173964.312;175534.312;177399.96899999998;179579.96899999998;181924.797;183581.312;185796.828;187593.609;189402.78100000002
npl;gdpperworking_hour_us_inflation_adjusted;785.702;793.727;798.035;834.819;838.4989999999999;861.434;878.077;878.637;886.585;923.737;950.082;934.837;954.8580000000001;983.745;1003.2919999999999;1020.084;1039.4389999999999;1088.19;1120.639;1155.188;1167.354;1192.646;1211.187;1244.714;1247.845;1221.991;1300.0639999999999;1343.5539999999999;1379.082;1415.352;1449.2179999999998;1482.277
nzl;gdpperworking_hour_us_inflation_adjusted;55388.562000000005;55477.445;57495.512;57789.949;57909.949;58514.402;59650.16;60541.504;62625.25;62890.957;62935.117;63973.738;65620.492;65938.461;66049.641;66367.719;66915.789;65698.43;66259.383;66884.258;67213.367;68394.258;68439.859;68752.789;69651.359;70345.438;72133.055;73542.914;74763.266;75937.695;77060.906;78156.609
omn;gdpperworking_hour_us_inflation_adjusted;58119.098;57772.746;56122.98;53982.765999999996;53566.363;55557.559;60149.398;62855.348;63423.895;67301.5;68877.984;65654.203;61125.937999999995;59103.496;57606.613;57113.133;55565.539000000004;55769.664000000004;54088.437999999995;51301.613;45479.355;44819.164000000004;41838.473;38703.113;37443.078;34929.727;34401.781;35499.363;36055.273;36740.418;37768.93;38864.477
pak;gdpperworking_hour_us_inflation_adjusted;2799.1820000000002;2916.953;2890.373;2895.055;3045.698;3077.316;2996.71;2984.05;2991.972;3042.502;3044.85;3052.077;3087.2509999999997;3153.636;3244.305;3226.9759999999997;3278.816;3255.573;3242.958;3181.611;3195.256;3236.849;3309.091;3348.715;3422.135;3471.167;3468.93;3589.7090000000003;3715.868;3850.849;3993.2870000000003;4142.223
pan;gdpperworking_hour_us_inflation_adjusted;13512.544;13738.965;13640.222;13689.636999999999;13332.348999999998;13555.862;13906.956;14571.855;14443.835;14699.871000000001;14571.642;14379.872;14485.979;14904.525;15186.132;16135.946000000002;17094.992;17570.916;17432.855;18196.494;20090.086;21016.299;21549.272999999997;22635.718999999997;23238.492000000002;23999.416;25151.682;26151.572;27271.558999999997;28311.865;29421.729;30581.857000000004
per;gdpperworking_hour_us_inflation_adjusted;7871.955;7502.104;7468.026;7972.559;8138.432;7918.786;8072.05;7775.371999999999;7632.116;7916.642;7508.441999999999;7587.34;7602.525;7610.132;7800.710999999999;8054.670999999999;8445.369;9016.386;8879.761;9315.530999999999;9783.06;10181.247;10681.4;10826.595;11157.188;11439.162;11571.737;11822.656;12102.885;12392.67;12688.113000000001;12993.159
phl;gdpperworking_hour_us_inflation_adjusted;4358.657;4235.232;4199.395;4270.494000000001;4347.285;4488.72;4600.623;4438.081;4464.38;4546.753;4553.1359999999995;4606.57;4727.577;4953.75;5050.437;5114.491;5132.973;5229.094;5124.27;5360.293000000001;5376.099;5646.368;5942.85;6120.776;6383.931;6682.813;7235.173000000001;7544.0869999999995;7838.665;8118.683000000001;8407.874;8703.626
png;gdpperworking_hour_us_inflation_adjusted;2658.327;2961.985;3437.847;3541.45;3302.369;3470.928;3217.84;2991.7140000000004;2955.679;2786.197;2699.218;2612.712;2592.065;2586.3070000000002;2680.72;2664.86;2787.4809999999998;2897.7290000000003;3000.492;3154.0240000000003;3442.886;3639.861;3748.6279999999997;3981.728;5538.589;5566.359;5621.688;5710.312;5886.1630000000005;6068.765;6255.231;6447.406999999999
